pattern_id,agent_id,family,target,regime,status,winner_fires_dec,all_fires_dec,selected_n_dec,winner_n_dec,manual_precision_dec,winner_precision_dec,rank_quality_dec,weight,rule,parsed_conditions,fire_col
8881,FALCPAT_8881,fresh_breakout,hit_10pc_20d,breakout,PROBATION,4,283,10,4,0.0353356890459364,0.014134275618374558,0.33999999999999997,1.3284107626294734,distance from 120-day high >= -21.2998 AND close position in weekly range <= 0.9115 AND close position in weekly range >= 0.8766,dist_high_120>=-21.2998 AND weekly_close_loc<=0.9115 AND weekly_close_loc>=0.8766,pat_8881
8617,FALCPAT_8617,other,hit_25pc_30d,other,PROMOTED,4,394,5,4,0.012690355329949238,0.01015228426395939,0.5333333333333333,0.5375299016866004,volatility (20d ATR%) >= 4.5898 AND close position in weekly range <= 0.3905 AND weekly range % <= 12.8291,atr_20_pct>=4.5898 AND weekly_close_loc<=0.3905 AND weekly_range_pct<=12.8291,pat_8617
8453,FALCPAT_8453,compression,hit_10pc_20d,other,PROMOTED,4,577,7,4,0.012131715771230503,0.006932409012131715,0.5904761904761905,0.3884857952243353,volatility (20d ATR%) >= 3.5945 AND distance from 200-DMA <= 48.4606 AND days with sub-3% range in last 7 <= 1.5 AND close position in weekly range <= 0.7018,atr_20_pct>=3.5945 AND dist_sma_200<=48.4606 AND n_sub_3_range_7d<=1.5 AND weekly_close_loc<=0.7018,pat_8453
8580,FALCPAT_8580,other,hit_10pc_20d,other,PROMOTED,4,547,5,4,0.009140767824497258,0.007312614259597806,0.6533333333333334,0.34163039874242046,volatility (20d ATR%) >= 4.2758 AND close position in weekly range <= 0.3549,atr_20_pct>=4.2758 AND weekly_close_loc<=0.3549,pat_8580
8633,FALCPAT_8633,other,hit_25pc_30d,other,PROMOTED,3,28,5,3,0.17857142857142858,0.10714285714285714,0.88,113.45024705450918,volatility (20d ATR%) >= 3.712 AND distance from 200-DMA >= 81.1105 AND 60d relative strength vs sector >= 25.6836,atr_20_pct>=3.712 AND dist_sma_200>=81.1105 AND rs_sector_60d>=25.6836,pat_8633
7469,FALCPAT_7469,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,3,34,7,3,0.20588235294117646,0.08823529411764706,0.761904761904762,93.26307401775736,distance from 20-day high <= -3.9429 AND 60d relative strength vs sector <= -5.1916 AND close position in weekly range >= 0.5947 AND weekly range % >= 10.0582,dist_high_20<=-3.9429 AND rs_sector_60d<=-5.1916 AND weekly_close_loc>=0.5947 AND weekly_range_pct>=10.0582,pat_7469
9584,FALCPAT_9584,pullback_reversal,hit_25pc_30d,capitulation,PROMOTED,3,31,7,3,0.22580645161290322,0.0967741935483871,0.5428571428571428,79.93353893311743,volatility (20d ATR%) >= 4.0743 AND distance from year-high <= -32.3954 AND close position in weekly range >= 0.7707,atr_20_pct>=4.0743 AND dist_high_252<=-32.3954 AND weekly_close_loc>=0.7707,pat_9584
7508,FALCPAT_7508,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,3,44,9,3,0.20454545454545456,0.06818181818181818,0.7481481481481481,70.30619492521485,20d relative strength vs sector <= -6.5723 AND close position in weekly range >= 0.5525 AND weekly range % >= 9.6217,rs_sector_20d<=-6.5723 AND weekly_close_loc>=0.5525 AND weekly_range_pct>=9.6217,pat_7508
8332,FALCPAT_8332,other,hit_10pc_20d,other,PROMOTED,3,41,5,3,0.12195121951219512,0.07317073170731707,0.6666666666666666,40.08481319323598,distance from 200-DMA <= 6.4162 AND weekly range % >= 16.3281,dist_sma_200<=6.4162 AND weekly_range_pct>=16.3281,pat_8332
8547,FALCPAT_8547,fresh_breakout,hit_40pc_40d,breakout,PROMOTED,3,55,7,3,0.12727272727272726,0.05454545454545454,0.638095238095238,29.848808300922897,volatility (20d ATR%) >= 3.4337 AND close position in weekly range >= 0.7802 AND weekly range % >= 13.9527,atr_20_pct>=3.4337 AND weekly_close_loc>=0.7802 AND weekly_range_pct>=13.9527,pat_8547
6868,FALCPAT_6868,other,hit_40pc_40d,other,PROMOTED,3,61,5,3,0.08196721311475409,0.04918032786885246,0.88,23.903518863406394,volatility (20d ATR%) >= 2.6793 AND distance from 200-DMA >= 73.6638 AND 60-day return <= 78.2525,atr_20_pct>=2.6793 AND dist_sma_200>=73.6638 AND roc_60<=78.2525,pat_6868
8878,FALCPAT_8878,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,3,59,7,3,0.11864406779661017,0.05084745762711865,0.4571428571428572,18.58295551241497,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 20d relative strength vs sector >= 4.9934 AND close position in weekly range >= 0.7657,atr_20_pct>=2.5005 AND dist_high_120<=-21.2998 AND rs_sector_20d>=4.9934 AND weekly_close_loc>=0.7657,pat_8878
8622,FALCPAT_8622,fresh_breakout,hit_25pc_30d,breakout,PROMOTED,3,73,7,3,0.0958904109589041,0.0410958904109589,0.638095238095238,16.94363766378153,volatility (20d ATR%) >= 3.5234 AND close position in weekly range >= 0.7828 AND weekly range % >= 12.8291,atr_20_pct>=3.5234 AND weekly_close_loc>=0.7828 AND weekly_range_pct>=12.8291,pat_8622
8230,FALCPAT_8230,fresh_breakout,hit_25pc_30d,other,PROMOTED,3,63,7,3,0.1111111111111111,0.047619047619047616,0.4666666666666667,16.637671846377703,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,atr_20_pct>=2.9394 AND dist_high_252>=-11.0436 AND rs_market_20d>=9.5342 AND weekly_range_pct>=13.1496,pat_8230
8414,FALCPAT_8414,other,hit_25pc_30d,other,PROMOTED,3,97,8,3,0.08247422680412371,0.030927835051546393,0.5666666666666667,9.739642526288488,volatility (20d ATR%) >= 3.5179 AND distance from 200-DMA >= 15.007 AND 60-day return <= 14.8289 AND weekly range % >= 10.4517,atr_20_pct>=3.5179 AND dist_sma_200>=15.007 AND roc_60<=14.8289 AND weekly_range_pct>=10.4517,pat_8414
6467,FALCPAT_6467,fresh_breakout,hit_25pc_30d,breakout,PROMOTED,3,119,8,3,0.06722689075630252,0.025210084033613446,0.825,9.42147380383467,volatility (20d ATR%) >= 3.8758 AND 60-day return <= -13.0654 AND 60d relative strength vs market >= -19.0757 AND close position in weekly range >= 0.5112,atr_20_pct>=3.8758 AND roc_60<=-13.0654 AND rs_market_60d>=-19.0757 AND weekly_close_loc>=0.5112,pat_6467
7912,FALCPAT_7912,other,hit_25pc_30d,other,PROMOTED,3,79,5,3,0.06329113924050633,0.0379746835443038,0.56,9.069277298730485,volatility (20d ATR%) >= 4.3575 AND 20d relative strength vs market >= 7.2399 AND 20d relative strength vs sector >= 26.4767,atr_20_pct>=4.3575 AND rs_market_20d>=7.2399 AND rs_sector_20d>=26.4767,pat_7912
7297,FALCPAT_7297,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,3,108,7,3,0.06481481481481481,0.027777777777777776,0.6476190476190476,7.856678371900582,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.7508 AND 20d relative strength vs sector >= -5.3304,dist_high_252<=-43.4753 AND dist_sma_200<=24.7508 AND rs_sector_20d>=-5.3304,pat_7297
6348,FALCPAT_6348,pullback_reversal,hit_25pc_30d,capitulation,PROMOTED,3,90,5,3,0.05555555555555555,0.03333333333333333,0.52,6.488692020087305,distance from year-high <= -51.1553,dist_high_252<=-51.1553,pat_6348
8595,FALCPAT_8595,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,3,86,5,3,0.05813953488372093,0.03488372093023256,0.4266666666666667,5.830833616253517,volatility (20d ATR%) <= 4.4669 AND volatility (20d ATR%) >= 4.1346 AND close position in weekly range >= 0.8334,atr_20_pct<=4.4669 AND atr_20_pct>=4.1346 AND weekly_close_loc>=0.8334,pat_8595
6512,FALCPAT_6512,pullback_reversal,hit_25pc_30d,capitulation,PROMOTED,3,117,6,3,0.05128205128205128,0.02564102564102564,0.5888888888888888,5.2177314074438925,volatility (20d ATR%) >= 3.3322 AND distance from 120-day high <= -42.3676 AND distance from 50-DMA <= 10.5469,atr_20_pct>=3.3322 AND dist_high_120<=-42.3676 AND dist_sma_50<=10.5469,pat_6512
8096,FALCPAT_8096,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,3,139,5,3,0.03597122302158273,0.02158273381294964,0.8266666666666667,4.324537446949373,volatility (20d ATR%) >= 3.1155 AND distance from 120-day high <= -40.3071 AND close position in weekly range <= 0.53,atr_20_pct>=3.1155 AND dist_high_120<=-40.3071 AND weekly_close_loc<=0.53,pat_8096
8273,FALCPAT_8273,compression,hit_15pc_20d,other,PROBATION,3,97,4,3,0.041237113402061855,0.030927835051546393,0.5,4.296901114539039,distance from 200-DMA >= 53.4427 AND days with sub-3% range in last 7 <= 3.5 AND 20d relative strength vs sector <= 18.0764 AND 60d relative strength vs sector >= 1.7032,dist_sma_200>=53.4427 AND n_sub_3_range_7d<=3.5 AND rs_sector_20d<=18.0764 AND rs_sector_60d>=1.7032,pat_8273
6696,FALCPAT_6696,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,3,159,10,3,0.06289308176100629,0.018867924528301886,0.5,3.998016552618351,volatility (20d ATR%) >= 3.1901 AND close position in weekly range <= 0.7359 AND close position in weekly range >= 0.6892 AND weekly range % >= 5.1546,atr_20_pct>=3.1901 AND weekly_close_loc<=0.7359 AND weekly_close_loc>=0.6892 AND weekly_range_pct>=5.1546,pat_6696
8723,FALCPAT_8723,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,3,128,5,3,0.0390625,0.0234375,0.5466666666666666,3.3724187134900117,volatility (20d ATR%) <= 4.1837 AND volatility (20d ATR%) >= 3.624 AND distance from year-high <= -37.4645 AND 60-day return <= 24.2728,atr_20_pct<=4.1837 AND atr_20_pct>=3.624 AND dist_high_252<=-37.4645 AND roc_60<=24.2728,pat_8723
8221,FALCPAT_8221,fresh_breakout,hit_40pc_40d,breakout,PROMOTED,3,141,8,3,0.05673758865248227,0.02127659574468085,0.375,3.0503653679415885,volatility (20d ATR%) >= 3.2023 AND distance from 20-DMA >= -1.1654 AND 60d relative strength vs market >= 24.7371 AND close position in weekly range >= 0.809,atr_20_pct>=3.2023 AND dist_sma_20>=-1.1654 AND rs_market_60d>=24.7371 AND weekly_close_loc>=0.809,pat_8221
7296,FALCPAT_7296,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,3,110,3,3,0.02727272727272727,0.02727272727272727,0.6,3.0071560601676057,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.7508 AND 20d relative strength vs sector <= -5.3304,dist_high_252<=-43.4753 AND dist_sma_200<=24.7508 AND rs_sector_20d<=-5.3304,pat_7296
8138,FALCPAT_8138,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,3,181,6,3,0.03314917127071823,0.016574585635359115,0.7555555555555554,2.797237463137522,volatility (20d ATR%) >= 3.7778 AND distance from year-high <= -38.3916 AND close position in weekly range <= 0.53,atr_20_pct>=3.7778 AND dist_high_252<=-38.3916 AND weekly_close_loc<=0.53,pat_8138
8260,FALCPAT_8260,other,hit_10pc_20d,other,PROMOTED,3,213,7,3,0.03286384976525822,0.014084507042253521,0.7428571428571428,2.3169302987814215,volatility (20d ATR%) >= 4.4758 AND 60-day return <= -7.8751 AND 60d relative strength vs sector <= -3.608 AND weekly range % >= 5.294,atr_20_pct>=4.4758 AND roc_60<=-7.8751 AND rs_sector_60d<=-3.608 AND weekly_range_pct>=5.294,pat_8260
7910,FALCPAT_7910,other,hit_25pc_30d,other,PROMOTED,3,291,10,3,0.03436426116838488,0.010309278350515464,0.66,1.5755304086643145,volatility (20d ATR%) >= 4.3575 AND 20d relative strength vs market <= 7.2399 AND weekly range % >= 7.2122,atr_20_pct>=4.3575 AND rs_market_20d<=7.2399 AND weekly_range_pct>=7.2122,pat_7910
9108,FALCPAT_9108,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,3,154,3,3,0.01948051948051948,0.01948051948051948,0.5555555555555555,1.4206141629665556,volatility (20d ATR%) >= 3.307 AND 60-day return <= -17.1495 AND 20d relative strength vs market <= -11.4042 AND close position in weekly range <= 0.7784,atr_20_pct>=3.307 AND roc_60<=-17.1495 AND rs_market_20d<=-11.4042 AND weekly_close_loc<=0.7784,pat_9108
7758,FALCPAT_7758,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,3,230,6,3,0.02608695652173913,0.013043478260869565,0.5333333333333333,1.2228217039454914,5-day return <= 2.5905 AND close position in weekly range >= 0.4818 AND weekly range % <= 16.4858 AND weekly range % >= 6.772,roc_5<=2.5905 AND weekly_close_loc>=0.4818 AND weekly_range_pct<=16.4858 AND weekly_range_pct>=6.772,pat_7758
6199,FALCPAT_6199,fresh_breakout,hit_10pc_20d,breakout,PROBATION,3,208,5,3,0.02403846153846154,0.014423076923076924,0.52,1.2148300056099108,distance from 20-DMA >= -2.8747 AND distance from 200-DMA <= -1.4701 AND 60d relative strength vs market >= -13.4875 AND close position in weekly range >= 0.8145,dist_sma_20>=-2.8747 AND dist_sma_200<=-1.4701 AND rs_market_60d>=-13.4875 AND weekly_close_loc>=0.8145,pat_6199
9528,FALCPAT_9528,pullback_reversal,hit_25pc_30d,capitulation,PROMOTED,3,211,5,3,0.023696682464454975,0.014218009478672985,0.52,1.1805306566049092,volatility (20d ATR%) >= 3.347 AND distance from 120-day high <= -28.3924 AND 20d relative strength vs market <= -10.0472,atr_20_pct>=3.347 AND dist_high_120<=-28.3924 AND rs_market_20d<=-10.0472,pat_9528
8229,FALCPAT_8229,fresh_breakout,hit_25pc_30d,other,PROMOTED,3,192,5,3,0.026041666666666668,0.015625,0.3866666666666667,1.0601641484142044,volatility (20d ATR%) >= 4.1388 AND distance from year-high >= -11.0436 AND 20d relative strength vs market <= 9.5342,atr_20_pct>=4.1388 AND dist_high_252>=-11.0436 AND rs_market_20d<=9.5342,pat_8229
7277,FALCPAT_7277,continuation,hit_40pc_40d,momentum,PROMOTED,3,285,7,3,0.02456140350877193,0.010526315789473684,0.5714285714285714,0.9954950467638737,volatility (20d ATR%) >= 4.735 AND 20-day return >= 10.2475,atr_20_pct>=4.735 AND roc_20>=10.2475,pat_7277
9445,FALCPAT_9445,other,hit_25pc_30d,other,PROMOTED,3,251,5,3,0.0199203187250996,0.01195219123505976,0.6,0.9625928775741133,volatility (20d ATR%) >= 4.2366 AND distance from 200-DMA <= 4.8483 AND 20d relative strength vs market <= 9.0401 AND 60d relative strength vs sector <= -10.5818,atr_20_pct>=4.2366 AND dist_sma_200<=4.8483 AND rs_market_20d<=9.0401 AND rs_sector_60d<=-10.5818,pat_9445
9109,FALCPAT_9109,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,3,361,6,3,0.01662049861495845,0.008310249307479225,0.6666666666666666,0.620460901722636,volatility (20d ATR%) >= 3.307 AND 60-day return <= -17.1495 AND 20d relative strength vs market >= -11.4042 AND close position in weekly range <= 0.7784,atr_20_pct>=3.307 AND roc_60<=-17.1495 AND rs_market_20d>=-11.4042 AND weekly_close_loc<=0.7784,pat_9109
9152,FALCPAT_9152,other,hit_40pc_40d,other,PROMOTED,3,383,7,3,0.018276762402088774,0.007832898172323759,0.6,0.5787894077406309,volatility (20d ATR%) >= 5.2376,atr_20_pct>=5.2376,pat_9152
9447,FALCPAT_9447,fresh_breakout,hit_25pc_30d,other,PROMOTED,3,254,5,3,0.01968503937007874,0.011811023622047244,0.32000000000000006,0.5013273307297145,volatility (20d ATR%) >= 4.2366 AND distance from year-high >= -15.7819 AND distance from 200-DMA >= 4.8483 AND 20d relative strength vs market <= 9.0401,atr_20_pct>=4.2366 AND dist_high_252>=-15.7819 AND dist_sma_200>=4.8483 AND rs_market_20d<=9.0401,pat_9447
8641,FALCPAT_8641,other,hit_15pc_20d,other,PROMOTED,3,397,4,3,0.010075566750629723,0.007556675062972292,0.5333333333333333,0.27361918054052115,volatility (20d ATR%) >= 4.627 AND close position in weekly range <= 0.3771,atr_20_pct>=4.627 AND weekly_close_loc<=0.3771,pat_8641
6575,FALCPAT_6575,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,3,467,6,3,0.01284796573875803,0.006423982869379015,0.47777777777777775,0.2657126725370538,distance from 200-DMA <= -16.3941 AND 60-day return <= -12.5577,dist_sma_200<=-16.3941 AND roc_60<=-12.5577,pat_6575
6264,FALCPAT_6264,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,3,657,5,3,0.0076103500761035,0.0045662100456621,0.7066666666666667,0.16547130941227586,distance from 120-day high <= -15.8326 AND distance from year-high <= -27.3799 AND 5-day return <= -0.708 AND 20d relative strength vs market >= -6.9151,dist_high_120<=-15.8326 AND dist_high_252<=-27.3799 AND roc_5<=-0.708 AND rs_market_20d>=-6.9151,pat_6264
