pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier,prior_score
FALCPAT_8206,COFORGE,23,1.072,1-2%,24.656000000000002,5.141131392991235,hit_15pc_20d,capitulation,30.73079325421612,15.52565995111252,15.205133303103596,PROMOTED,volatility (20d ATR%) >= 2.8187 AND distance from year-high <= -29.5833 AND distance from 60-day high <= -25.0326 AND close position in weekly range <= 0.4392,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,B_broad_edge,3.406873706132998
FALCPAT_8907,POWERINDIA,26,1.033,1-2%,26.857999999999997,5.267287157541346,hit_15pc_20d,breakout,34.697699304440874,19.56237142322798,15.135327881212898,PROMOTED,slope of 20-DMA <= -0.8489 AND close position in weekly range >= 0.7839,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength,B_broad_edge,3.404599482582472
FALCPAT_9058,LALPATHLAB,29,1.0,1-2%,29.0,5.385164807134504,hit_15pc_20d,breakout,27.27919214905419,19.56237142322798,7.716820725826209,PROMOTED,volatility (20d ATR%) <= 4.0877 AND volatility (20d ATR%) >= 3.1626 AND close position in weekly range >= 0.5534 AND weekly range % >= 4.4766,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.4011973816621555
FALCPAT_7786,BALRAMCHIN,20,1.117,1-2%,22.34,4.99537586173453,hit_15pc_20d,other,31.722880583409296,15.52565995111252,16.197220632296776,PROMOTED,days with sub-2.5% range in last 7 <= 0.5 AND distance from 20-week SMA <= 3.0555 AND weekly range % <= 9.0613,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",compression,B_broad_edge,3.4007315629370636
FALCPAT_8196,GRAVITA,21,1.1,1-2%,23.1,5.040833264451424,hit_10pc_20d,capitulation,43.67252066115703,30.24927834188964,13.423242319267386,PROMOTED,volatility (20d ATR%) >= 2.975 AND distance from 120-day high <= -25.2233 AND close position in weekly range <= 0.4434 AND weekly range % >= 6.6019,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,B_broad_edge,3.4001466986941478
FALCPAT_8292,ANURAS,21,1.1,1-2%,23.1,5.040833264451424,hit_25pc_30d,other,18.79457917261056,7.722364089468664,11.072215083141892,PROMOTED,volatility (20d ATR%) >= 4.4758 AND short-term vol vs longer-term >= 0.5644 AND distance from 200-DMA <= 63.9497 AND 60d relative strength vs sector >= 0.7151,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,3.4001466986941478
FALCPAT_8293,IRFC,24,1.056,1-2%,25.344,5.173322336758072,hit_25pc_30d,other,24.786324786324787,7.722364089468664,17.063960696856125,PROMOTED,volatility (20d ATR%) >= 4.4758 AND short-term vol vs longer-term >= 0.5644 AND distance from 200-DMA >= 63.9497 AND weekly range % >= 12.0083,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,3.3991328710608197
FALCPAT_6423,GUJGASLTD,26,1.031,1-2%,26.805999999999997,5.25708911851416,hit_10pc_20d,breakout,48.72867718056003,34.00746195228712,14.72121522827291,PROMOTED,volatility (20d ATR%) <= 3.7232 AND volatility (20d ATR%) >= 2.9435 AND 60-day return <= -14.7778 AND close position in weekly range >= 0.6594,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,B_broad_edge,3.3980078088504633
FALCPAT_8582,SJVN,21,1.099,1-2%,23.079,5.036250688756468,hit_10pc_20d,breakout,57.00398803589233,30.24927834188964,26.75470969400269,PROMOTED,volatility (20d ATR%) >= 3.4313 AND close position in daily range <= 0.4382 AND close position in weekly range >= 0.6707 AND weekly range % <= 11.6077,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength,B_broad_edge,3.397055656240789
FALCPAT_8361,GRANULES,20,1.115,1-2%,22.3,4.986431589824531,hit_15pc_20d,other,22.20722240971988,15.52565995111252,6.68156245860736,PROMOTED,distance from 200-DMA <= 1.5606 AND slope of 20-DMA <= 0.1326 AND close position in weekly range <= 0.6135 AND weekly range % >= 9.6242,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,3.3946425180616164
FALCPAT_9492,SUZLON,20,1.115,1-2%,22.3,4.986431589824531,hit_15pc_20d,other,47.57412398921833,19.56237142322798,28.01175256599036,PROMOTED,volatility (20d ATR%) >= 3.0551 AND days with sub-75% volume in last 20 <= 7.5 AND slope of 50-DMA <= -1.7567 AND weekly range % >= 6.7951,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,3.3946425180616164
FALCPAT_6332,GESHIP,28,1.008,1-2%,28.224,5.333834643106215,,,,,,,,,other,B_broad_edge,3.394234196626366
FALCPAT_9258,IRFC,28,1.008,1-2%,28.224,5.333834643106215,hit_10pc_20d,breakout,41.14977307110439,35.380587245184216,5.769185825920175,PROMOTED,volatility (20d ATR%) <= 3.6046 AND distance from 20-week SMA >= 22.6957,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,3.394234196626366
FALCPAT_8199,MAHABANK,27,1.018,1-2%,27.486,5.289683166315352,hit_10pc_20d,capitulation,57.80551222048882,30.24927834188964,27.55623387859918,PROMOTED,volatility (20d ATR%) >= 2.975 AND distance from 120-day high <= -26.1604 AND 60d relative strength vs market >= -22.1244 AND close position in weekly range >= 0.4434,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength|relative_strength,B_broad_edge,3.3921841913583575
FALCPAT_8404,INDIANB,25,1.041,1-2%,26.025,5.205,hit_10pc_20d,other,46.20754173862982,30.24927834188964,15.95826339674018,PROMOTED,volatility (20d ATR%) >= 4.3108 AND 5-day avg volume vs 20-day >= 0.4439 AND close position in weekly range <= 0.5947 AND distance from 20-week SMA <= 18.7336,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,3.3916784960803628
FALCPAT_8496,GPIL,20,1.114,1-2%,22.28,4.981959453869532,hit_25pc_30d,other,18.124507486209616,7.722364089468664,10.402143396740952,PROMOTED,volatility (20d ATR%) >= 3.2679 AND distance from 200-DMA <= 42.616 AND slope of 20-DMA <= -1.7819 AND weekly range % >= 9.4485,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,3.3915979956238935
FALCPAT_8270,ERIS,26,1.029,1-2%,26.753999999999998,5.246891079486975,hit_15pc_20d,other,22.587230883444693,15.52565995111252,7.061570932332173,PROMOTED,distance from year-high >= -32.38 AND distance from 60-day high <= -19.3918 AND days with sub-3% range in last 7 <= 3.5 AND 60d relative strength vs sector <= 1.7032,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|relative_strength,B_broad_edge,3.391416135118454
FALCPAT_8811,ADANIPORTS,23,1.067,1-2%,24.541,5.117152235374671,hit_40pc_40d,capitulation,13.46749226006192,4.088422971741112,9.379069288320808,PROMOTED,volatility (20d ATR%) >= 4.0778 AND distance from year-high <= -38.1461 AND days with sub-75% volume in last 20 <= 15.5 AND close position in weekly range >= 0.057,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,B_broad_edge,3.390983436981258
FALCPAT_7972,DEEPAKFERT,21,1.097,1-2%,23.037,5.027085537366556,hit_15pc_20d,other,26.41168498720072,15.52565995111252,10.886025036088204,PROMOTED,days with sub-75% volume in last 20 <= 10.5 AND close position in weekly range <= 0.7255 AND close position in weekly range >= 0.2793 AND weekly range % >= 9.1882,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|weekly_weak_close,B_broad_edge,3.3908735713340725
FALCPAT_7737,ENGINERSIN,22,1.081,1-2%,23.782,5.070339436369127,hit_10pc_20d,other,40.43974732750243,30.24927834188964,10.190468985612789,PROMOTED,volatility (20d ATR%) >= 3.7186 AND close position in weekly range <= 0.4445 AND distance from 20-week SMA <= -3.4823 AND weekly range % >= 8.6398,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,3.389469247419411
FALCPAT_9506,APOLLOHOSP,22,1.081,1-2%,23.782,5.070339436369127,hit_10pc_20d,capitulation,58.68804664723032,35.380587245184216,23.307459402046103,PROMOTED,distance from 120-day high <= -24.3888 AND 60-day return <= -18.2025 AND RSI(14) >= 30.1137,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|recent_weakness,B_broad_edge,3.389469247419411
FALCPAT_7618,OLECTRA,22,1.08,1-2%,23.76,5.065649020609304,hit_10pc_20d,breakout,60.296641333660205,30.24927834188964,30.04736299177057,PROMOTED,5-day return <= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % <= 14.1572 AND weekly range % >= 9.062,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|recent_weakness|weekly_strength,B_broad_edge,3.386333753203482
FALCPAT_6882,DLF,27,1.016,1-2%,27.432000000000002,5.2792908614699385,hit_10pc_20d,other,49.3234100135318,32.698883353500555,16.62452666003124,PROMOTED,volatility (20d ATR%) >= 3.3684 AND short-term vol vs longer-term >= 1.0196 AND distance from 120-day high <= -7.2128 AND weekly range % >= 8.5705,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge,3.385519782338007
FALCPAT_7506,MOTILALOFS,21,1.095,1-2%,22.995,5.017920385976645,hit_10pc_20d,capitulation,38.33276969901927,32.698883353500555,5.633886345518718,PROMOTED,distance from 120-day high <= -19.6539 AND slope of 50-DMA >= -1.4285 AND close position in weekly range >= 0.5525 AND weekly range % <= 9.6217,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|weekly_strength,B_broad_edge,3.384691486427356
FALCPAT_9113,GODFRYPHLP,21,1.095,1-2%,22.995,5.017920385976645,hit_10pc_20d,breakout,49.67824967824968,35.380587245184216,14.297662433065469,PROMOTED,volatility (20d ATR%) >= 3.307 AND distance from 200-DMA >= -0.9248 AND close position in weekly range >= 0.7784 AND distance from 20-week SMA <= 7.6256,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.384691486427356
FALCPAT_9215,CONCORDBIO,21,1.095,1-2%,22.995,5.017920385976645,hit_10pc_20d,other,55.604534005037785,35.380587245184216,20.22394675985357,PROMOTED,volatility (20d ATR%) >= 3.2014 AND 60d relative strength vs market >= -9.7985 AND 60d relative strength vs sector >= 15.5385 AND close position in weekly range >= 0.424,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge,3.384691486427356
FALCPAT_8590,HONASA,20,1.111,1-2%,22.22,4.968543046004533,hit_15pc_20d,other,24.117179516293856,19.56237142322798,4.554808093065879,PROMOTED,volatility (20d ATR%) <= 4.1346 AND distance from year-high <= -8.3981 AND close position in weekly range >= 0.4465 AND weekly range % >= 5.5916,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,B_broad_edge,3.382464428310723
FALCPAT_7633,HINDZINC,21,1.094,1-2%,22.974,5.013337810281689,hit_25pc_30d,breakout,18.51773200254831,7.722364089468664,10.795367913079648,PROMOTED,RSI(14) >= 44.9684 AND close position in weekly range >= 0.4448 AND distance from 20-week SMA >= 9.6939 AND weekly range % >= 9.9626,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.381600443973998
FALCPAT_7871,CHAMBLFERT,21,1.094,1-2%,22.974,5.013337810281689,hit_15pc_20d,breakout,34.537623066104075,15.52565995111252,19.01196311499156,PROMOTED,daily range % <= 4.7404 AND close position in weekly range >= 0.5692 AND weekly range % >= 9.2163,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.381600443973998
FALCPAT_7021,GRAPHITE,24,1.049,1-2%,25.176,5.139029480359107,hit_25pc_30d,other,17.9623213512343,9.458155042142677,8.504166309091625,PROMOTED,20-day return <= -15.735 AND slope of 20-DMA <= -1.8906,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",recent_weakness,B_broad_edge,3.376600740286742
FALCPAT_9220,GVT&D,27,1.013,1-2%,27.351,5.263702404201818,hit_25pc_30d,other,15.804327375352775,10.408532325017468,5.395795050335307,PROMOTED,volatility (20d ATR%) <= 4.4887 AND volatility (20d ATR%) >= 3.3892 AND distance from 200-DMA >= 9.8881 AND volume vs 20-day average >= 1.0956,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,3.375523168807481
FALCPAT_8789,MOTILALOFS,28,1.002,1-2%,28.056,5.30208562737344,hit_25pc_30d,other,15.171811298776936,10.408532325017468,4.763278973759467,PROMOTED,volatility (20d ATR%) >= 3.7914 AND distance from 200-DMA <= -4.7543 AND 60-day return <= 41.0247 AND slope of 20-DMA >= -0.7126,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,B_broad_edge,3.374030421646447
FALCPAT_9016,IDBI,22,1.076,1-2%,23.672,5.046887357570011,hit_25pc_30d,capitulation,18.423409973126308,10.408532325017468,8.014877648108838,PROMOTED,volatility (20d ATR%) >= 2.9391 AND distance from 120-day high <= -23.6189 AND distance from 200-DMA >= -37.0609 AND distance from 20-week SMA <= -10.6066,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge,3.373791776339765
FALCPAT_6696,TARIL,27,1.012,1-2%,27.324,5.258506251779112,hit_10pc_20d,breakout,50.61857466457571,32.698883353500555,17.91969131107515,PROMOTED,volatility (20d ATR%) >= 3.1901 AND close position in weekly range <= 0.7359 AND close position in weekly range >= 0.6892 AND weekly range % >= 5.1546,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|weekly_weak_close,B_broad_edge,3.3721909642973062
FALCPAT_7111,KIRLOSENG,27,1.012,1-2%,27.324,5.258506251779112,hit_10pc_20d,other,55.58367986500331,32.698883353500555,22.88479651150276,PROMOTED,days with sub-75% volume in last 7 <= 2.5 AND close position in weekly range >= 0.2193 AND weekly range % >= 9.9639,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.3721909642973062
FALCPAT_6672,JSWSTEEL,28,1.001,1-2%,28.028,5.29679412475131,hit_15pc_20d,other,25.720216064819446,18.31582194494749,7.404394119871954,PROMOTED,volatility (20d ATR%) >= 3.5755 AND 60d relative strength vs market <= -0.5489 AND close position in weekly range <= 0.712,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close|relative_strength,B_broad_edge,3.3706631258164603
FALCPAT_8733,GRAVITA,28,1.001,1-2%,28.028,5.29679412475131,hit_10pc_20d,capitulation,56.63551401869159,35.380587245184216,21.25492677350738,PROMOTED,volatility (20d ATR%) >= 4.3311 AND 60-day return <= -20.5526 AND close position in weekly range <= 0.7189,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_weak_close,B_broad_edge,3.3706631258164603
FALCPAT_7860,ABREL,22,1.075,1-2%,23.65,5.042196941810187,hit_10pc_20d,breakout,58.47708061301629,30.24927834188964,28.227802271126645,PROMOTED,distance from 10-day high <= -2.5243 AND distance from year-high <= -15.5986 AND close position in weekly range >= 0.4998 AND weekly range % >= 7.5026,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,B_broad_edge,3.3706562821238357
