bucket,pattern,symbols,total_n,avg_d1_mean,max_avg_d1,edge_score,stability_score,rule_family,rule,weighted_avg_d1
1-2%,FALCPAT_7514,25,361,1.40812,1.929,482.406,117.27148849791396,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 3.6302 AND distance from year-high <= -24.7275 AND slope of 50-DMA <= -0.072 AND distance from 20-week SMA <= 13.8145,1.3363047091412743
1-2%,FALCPAT_8724,22,376,1.412590909090909,1.985,480.343,113.88702497528229,pullback_from_high|volatility_expansion|recent_weakness,volatility (20d ATR%) >= 4.1837 AND distance from year-high <= -37.4645 AND 60-day return <= 24.2728,1.2775079787234043
1-2%,FALCPAT_7942,21,334,1.4267619047619047,1.997,477.572,117.43741599616098,volatility_expansion|recent_weakness|weekly_strength,distance from 10-day high >= -3.8795 AND 60-day return <= 12.7797 AND close position in weekly range >= 0.4131 AND weekly range % >= 7.8994,1.4298562874251501
1-2%,FALCPAT_8502,25,373,1.3310400000000002,1.996,476.951,119.37648667165725,volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 3.596 AND 60d relative strength vs market <= -12.0015 AND 60d relative strength vs market >= -27.0458 AND close position in weekly range <= 0.6795,1.2786890080428954
1-2%,FALCPAT_7621,27,370,1.3122222222222222,1.893,475.51,118.60944697698626,volatility_expansion|weekly_strength,distance from 50-DMA >= 14.898 AND 5-day return >= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 9.062,1.285162162162162
1-2%,FALCPAT_7202,27,362,1.3027777777777776,1.845,474.901,123.14412749959193,other,distance from 200-DMA <= -15.2073 AND slope of 50-DMA <= -0.6199,1.3118812154696131
1-2%,FALCPAT_8211,25,400,1.2376800000000001,1.731,473.491,110.84621252846874,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.8187 AND slope of 50-DMA <= 3.0696 AND close position in weekly range >= 0.4392 AND weekly range % >= 10.3769,1.1837275
1-2%,FALCPAT_6953,21,374,1.2727142857142857,1.848,473.253,101.67237730261789,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.4437 AND distance from 50-DMA >= -2.9357 AND close position in weekly range >= 0.7028 AND weekly range % >= 10.0261,1.2653823529411765
1-2%,FALCPAT_8621,32,379,1.33959375,1.951,471.032,132.60882876408877,volatility_expansion|weekly_strength|weekly_weak_close,volatility (20d ATR%) >= 3.5234 AND close position in weekly range <= 0.7828 AND close position in weekly range >= 0.3476 AND weekly range % >= 12.8291,1.2428284960422162
1-2%,FALCPAT_6328,39,343,1.3775384615384616,1.973,470.185,153.00575458611794,volatility_expansion|weekly_strength,distance from 200-DMA <= -9.4385 AND days with sub-75% volume in last 7 <= 2.5 AND close position in weekly range >= 0.4553 AND weekly range % >= 5.3895,1.3708017492711368
1-2%,FALCPAT_6646,38,343,1.378,1.916,470.061,151.9656565767738,volatility_expansion|recent_weakness|weekly_strength|relative_strength,volatility (20d ATR%) >= 2.6723 AND 60-day return <= -11.5307 AND 60d relative strength vs sector >= -13.9058 AND close position in weekly range >= 0.7086,1.3704402332361514
1-2%,FALCPAT_9368,27,327,1.3859629629629628,1.985,467.932,125.52748539014858,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 5.2642 AND close position in weekly range <= 0.7694 AND weekly range % >= 6.038,1.4309847094801222
1-2%,FALCPAT_7578,16,339,1.3946875,1.856,467.484,95.39374320777196,pullback_from_high|compression|relative_strength,distance from year-high <= -24.8572 AND days with sub-2.5% range in last 7 <= 2.5 AND 60d relative strength vs market <= -5.4297 AND distance from 20-week SMA <= 13.2743,1.379008849557522
1-2%,FALCPAT_8347,45,303,1.5396222222222222,1.994,466.20099999999996,175.81854093172853,oversold|volatility_expansion|weekly_weak_close,distance from 50-DMA <= 7.1184 AND RSI(14) <= 41.0395 AND close position in weekly range <= 0.6784 AND weekly range % >= 14.8541,1.5386171617161717
1-2%,FALCPAT_7965,37,324,1.4747567567567568,1.971,464.778,152.45260744166538,pullback_from_high|volatility_expansion|weekly_strength,short-term vol vs longer-term >= 1.2039 AND distance from 60-day high <= -4.4523 AND close position in weekly range >= 0.6229 AND weekly range % >= 11.7775,1.4345
1-2%,FALCPAT_9450,22,367,1.3239545454545456,1.667,464.44800000000004,109.1288552196724,pullback_from_high|compression|relative_strength,distance from 120-day high <= -27.921 AND days with sub-2.5% range in last 7 <= 2.5 AND 60d relative strength vs sector <= -9.045 AND distance from 20-week SMA >= -24.3698,1.2655258855585831
1-2%,FALCPAT_7603,29,330,1.4255172413793102,1.973,464.413,130.53152597886572,volatility_expansion|weekly_strength,5-day return >= 11.7516 AND close position in weekly range >= 0.5365 AND weekly range % >= 14.9824,1.4073121212121213
1-2%,FALCPAT_7269,20,365,1.33455,1.883,463.792,105.17152665131772,volatility_expansion|relative_strength,volatility (20d ATR%) >= 2.4718 AND 60d relative strength vs sector <= -2.2329 AND distance from 20-week SMA >= -0.6049 AND weekly range % >= 7.7426,1.27066301369863
1-2%,FALCPAT_6329,33,343,1.4044848484848484,1.979,461.92199999999997,140.7520904734136,volatility_expansion|weekly_strength,distance from 200-DMA <= -9.4385 AND days with sub-75% volume in last 7 >= 2.5 AND close position in weekly range >= 0.4553 AND weekly range % >= 5.3895,1.3467113702623905
1-2%,FALCPAT_9529,28,354,1.3669285714285715,1.956,460.866,125.95979259305449,pullback_from_high|volatility_expansion|relative_strength,volatility (20d ATR%) >= 3.347 AND distance from 120-day high <= -28.3924 AND lower wick <= 0.2522 AND 20d relative strength vs market >= -10.0472,1.3018813559322033
1-2%,FALCPAT_6458,25,341,1.40324,1.988,455.97,119.75206477807005,pullback_from_high,distance from 60-day high <= -27.1734,1.3371554252199414
1-2%,FALCPAT_7164,28,349,1.4242857142857144,1.995,454.574,122.8939508641469,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.2284 AND close position in weekly range >= 0.5467 AND weekly range % >= 13.298,1.3025042979942691
1-2%,FALCPAT_8496,25,345,1.3022,1.994,454.137,115.99786087692638,volatility_expansion,volatility (20d ATR%) >= 3.2679 AND distance from 200-DMA <= 42.616 AND slope of 20-DMA <= -1.7819 AND weekly range % >= 9.4485,1.3163391304347827
1-2%,FALCPAT_9568,21,340,1.345904761904762,1.856,452.34200000000004,106.33832388223203,pullback_from_high|volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 3.5761 AND distance from year-high <= -27.4711 AND 60-day return >= -25.4389 AND close position in weekly range <= 0.767,1.3304176470588236
1-2%,FALCPAT_9301,38,343,1.363657894736842,1.758,448.877,145.93392530814026,pullback_from_high|volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.7959 AND distance from year-high <= -23.5637 AND close position in weekly range >= 0.6562 AND weekly range % >= 9.9519,1.3086793002915451
1-2%,FALCPAT_7491,19,360,1.323842105263158,1.996,448.555,99.28049806913447,volatility_expansion,volatility (20d ATR%) >= 3.7253 AND slope of 20-DMA <= -2.1943,1.2459861111111112
1-2%,FALCPAT_8070,26,326,1.3269615384615383,1.975,447.452,115.77679618360577,volatility_expansion|weekly_strength,short-term vol vs longer-term <= 1.585 AND close position in weekly range >= 0.4857 AND weekly range % >= 13.8814,1.3725521472392637
1-2%,FALCPAT_9407,28,310,1.4950357142857142,1.941,446.668,127.09057556351758,pullback_from_high,distance from year-high <= -45.0205 AND distance from 200-DMA <= -8.8104 AND distance from 50-DMA <= -5.5029,1.4408645161290323
1-2%,FALCPAT_7764,35,335,1.3902571428571429,1.924,446.624,141.46707947820119,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.4791 AND close position in weekly range >= 0.2163 AND distance from 20-week SMA <= 11.1709 AND weekly range % >= 13.6861,1.3332059701492538
1-2%,FALCPAT_8449,45,325,1.4002000000000001,1.977,446.357,164.3257601632198,volatility_expansion|compression|recent_weakness|weekly_strength,days with sub-3% range in last 7 >= 1.5 AND 5-day return <= 10.4381 AND close position in weekly range >= 0.1574 AND weekly range % >= 12.8017,1.3734061538461537
1-2%,FALCPAT_8939,23,337,1.4149565217391302,1.95,445.361,114.10964738562627,pullback_from_high|volatility_expansion|relative_strength,volatility (20d ATR%) >= 3.9309 AND distance from 20-day high <= -12.7454 AND 60d relative strength vs market <= -0.2781 AND distance from 20-week SMA >= -21.1531,1.3215459940652818
1-2%,FALCPAT_6331,35,326,1.4204571428571429,1.986,444.315,141.0392572985287,other,distance from 200-DMA <= -21.0968 AND distance from 200-DMA >= -25.2005,1.3629294478527605
1-2%,FALCPAT_8270,23,361,1.3468695652173914,1.917,442.934,109.11844737372483,pullback_from_high|compression|relative_strength,distance from year-high >= -32.38 AND distance from 60-day high <= -19.3918 AND days with sub-3% range in last 7 <= 3.5 AND 60d relative strength vs sector <= 1.7032,1.2269639889196675
1-2%,FALCPAT_8361,40,339,1.326425,1.85,442.354,147.0250620923978,volatility_expansion|weekly_weak_close,distance from 200-DMA <= 1.5606 AND slope of 20-DMA <= 0.1326 AND close position in weekly range <= 0.6135 AND weekly range % >= 9.6242,1.3048790560471977
1-2%,FALCPAT_8877,23,354,1.2534347826086958,1.599,438.699,106.51962826134293,pullback_from_high|volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 20d relative strength vs sector <= 4.9934 AND close position in weekly range >= 0.7657,1.239262711864407
1-2%,FALCPAT_8425,23,337,1.329608695652174,1.805,437.76099999999997,104.61227390026426,volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 4.3977 AND 60d relative strength vs market <= 7.222 AND slope of 50-DMA <= 1.8111 AND close position in weekly range <= 0.4638,1.2989940652818992
1-2%,FALCPAT_8463,37,315,1.4429189189189189,1.966,437.478,142.43658342385177,volatility_expansion|weekly_strength,slope of 50-DMA >= 0.4452 AND volume vs 20-day average <= 1.9044 AND close position in weekly range >= 0.2196 AND weekly range % >= 12.8017,1.3888190476190474
1-2%,FALCPAT_6578,28,338,1.3298571428571428,1.627,437.199,119.7419767415967,pullback_from_high,distance from year-high <= -33.6799 AND distance from 200-DMA <= 2.7754 AND slope of 50-DMA <= -1.9686,1.2934881656804733
1-2%,FALCPAT_9403,26,331,1.4539615384615383,1.951,436.754,119.02381963870663,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 3.3506 AND distance from 120-day high <= -34.8035 AND slope of 50-DMA <= 0.2647,1.319498489425982
1-2%,FALCPAT_7860,29,351,1.3203793103448276,1.927,433.73699999999997,119.79829702359058,pullback_from_high|volatility_expansion|weekly_strength,distance from 10-day high <= -2.5243 AND distance from year-high <= -15.5986 AND close position in weekly range >= 0.4998 AND weekly range % >= 7.5026,1.2357179487179486
1-2%,FALCPAT_8494,29,330,1.345655172413793,1.859,433.18899999999996,121.31950140807479,volatility_expansion|compression,volatility (20d ATR%) >= 4.3337 AND distance from 200-DMA <= -8.5034 AND weekly range % <= 9.4485,1.3126939393939392
1-2%,FALCPAT_7111,26,328,1.3040384615384615,1.93,432.163,112.97031400735806,volatility_expansion|weekly_strength,days with sub-75% volume in last 7 <= 2.5 AND close position in weekly range >= 0.2193 AND weekly range % >= 9.9639,1.3175701219512197
1-2%,FALCPAT_8883,20,351,1.271,1.657,430.799,99.51247790442008,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 3.1926 AND distance from 120-day high <= -27.0472 AND distance from 60-day high <= -17.4136 AND 5-day avg volume vs 20-day >= 0.5484,1.2273475783475785
1-2%,FALCPAT_8622,23,291,1.4229565217391305,1.975,430.295,113.26214303099472,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.5234 AND close position in weekly range >= 0.7828 AND weekly range % >= 12.8291,1.4786769759450171
1-2%,FALCPAT_6722,28,326,1.392642857142857,1.957,429.807,123.01219173556443,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.0418 AND 5-day avg volume vs 20-day >= 1.5849 AND close position in weekly range >= 0.6892 AND weekly range % >= 5.6823,1.3184263803680982
1-2%,FALCPAT_7694,30,323,1.3833,1.81,428.899,126.8517247503837,volatility_expansion|weekly_strength|weekly_weak_close,volatility (20d ATR%) >= 2.5871 AND close position in weekly range <= 0.6838 AND close position in weekly range >= 0.498 AND weekly range % >= 8.5178,1.3278606811145508
1-2%,FALCPAT_9294,21,312,1.3973809523809524,1.963,428.769,106.31783876211213,volatility_expansion,distance from 60-day high >= -4.2092 AND 20-day return >= 10.848 AND weekly range % >= 8.2161,1.3742596153846154
1-2%,FALCPAT_8595,39,309,1.3924871794871796,1.987,426.174,146.77010435991338,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 4.4669 AND volatility (20d ATR%) >= 4.1346 AND close position in weekly range >= 0.8334,1.3792038834951457
1-2%,FALCPAT_8459,22,351,1.2102727272727272,1.521,426.134,100.07792719635715,volatility_expansion|compression,distance from 200-DMA <= -13.1873 AND distance from 20-week SMA <= -2.3842 AND weekly range % <= 12.8017 AND weekly range % >= 5.5108,1.21405698005698
1-2%,FALCPAT_8248,21,309,1.4033809523809524,1.929,425.981,101.7086897214663,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA >= 8.1322 AND weekly range % >= 11.9613,1.37857928802589
1-2%,FALCPAT_6264,25,326,1.31196,1.972,425.964,114.82797708520215,pullback_from_high|recent_weakness|relative_strength,distance from 120-day high <= -15.8326 AND distance from year-high <= -27.3799 AND 5-day return <= -0.708 AND 20d relative strength vs market >= -6.9151,1.306638036809816
1-2%,FALCPAT_7183,16,352,1.2528124999999999,1.789,425.768,88.23715928694385,volatility_expansion,distance from 200-DMA <= 15.8607 AND distance from 20-week SMA <= 1.2025 AND weekly range % >= 8.786,1.2095681818181818
1-2%,FALCPAT_9541,31,307,1.426516129032258,1.926,424.33,130.64056901523657,pullback_from_high|volatility_expansion|recent_weakness|weekly_weak_close,volatility (20d ATR%) >= 3.3204 AND distance from 120-day high <= -25.8628 AND 60-day return <= -24.9121 AND close position in weekly range <= 0.6786,1.3821824104234526
1-2%,FALCPAT_6431,22,329,1.2873181818181818,1.847,424.304,102.34010624372728,pullback_from_high|volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 2.6908 AND distance from 60-day high <= -15.9195 AND 60d relative strength vs market <= -12.3114 AND close position in weekly range <= 0.7316,1.2896778115501522
1-2%,FALCPAT_9426,33,299,1.4232121212121212,1.93,424.171,136.2839230911764,volatility_expansion,volatility (20d ATR%) >= 5.1256 AND distance from 20-DMA <= -5.7799 AND distance from 200-DMA <= 1.1002,1.4186321070234114
1-2%,FALCPAT_6514,24,331,1.3295833333333333,1.931,423.715,111.04134560308506,pullback_from_high|volatility_expansion|relative_strength,distance from 10-day high <= -5.1995 AND 60d relative strength vs market <= -13.9851 AND weekly range % >= 5.3499,1.280105740181269
1-2%,FALCPAT_9317,32,319,1.34384375,1.934,422.891,129.6960108096383,pullback_from_high|volatility_expansion,distance from year-high <= -27.2313 AND distance from 60-day high <= -12.4475 AND slope of 50-DMA <= -0.5788 AND weekly range % >= 9.5581,1.325677115987461
1-2%,FALCPAT_8198,31,321,1.4111935483870968,1.946,420.985,124.63160195683278,pullback_from_high|volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 2.975 AND distance from 120-day high <= -26.1604 AND 60d relative strength vs market <= -22.1244 AND close position in weekly range >= 0.4434,1.3114797507788163
1-2%,FALCPAT_7927,21,355,1.224,1.67,420.944,95.97555042623375,oversold|volatility_expansion,volatility (20d ATR%) >= 4.4601 AND distance from 200-DMA <= 95.5379 AND RSI(14) <= 52.874,1.185757746478873
1-2%,FALCPAT_7781,24,308,1.3800416666666668,1.973,420.755,113.01458326290238,compression,days with sub-2.5% range in last 7 <= 0.5 AND 5-day return >= -6.6651 AND distance from 20-week SMA <= 3.0555 AND weekly range % <= 9.6609,1.3660876623376623
1-2%,FALCPAT_6591,19,320,1.325842105263158,1.968,417.927,95.64507114701667,pullback_from_high,distance from 60-day high <= -21.599 AND distance from 20-week SMA <= -7.0797,1.3060218749999999
1-2%,FALCPAT_8781,21,316,1.4355714285714285,1.889,417.141,107.49775006315005,volatility_expansion|recent_weakness,volatility (20d ATR%) >= 3.6112 AND distance from year-high >= -44.7637 AND 60-day return <= 46.2598 AND distance from 20-week SMA <= -11.7789,1.3200664556962025
1-2%,FALCPAT_7515,27,321,1.322148148148148,1.921,416.86400000000003,118.2902889961413,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 3.6302 AND distance from year-high <= -24.7275 AND slope of 50-DMA >= -0.072 AND distance from 20-week SMA <= 13.8145,1.2986417445482865
1-2%,FALCPAT_8414,32,308,1.32678125,1.827,415.56399999999996,124.96786401095954,volatility_expansion|recent_weakness,volatility (20d ATR%) >= 3.5179 AND distance from 200-DMA >= 15.007 AND 60-day return <= 14.8289 AND weekly range % >= 10.4517,1.3492337662337661
