pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier
FALCPAT_8511,POWERINDIA,4,6.144,5-10%,24.576,12.288,hit_40pc_40d,capitulation,7.754079958552802,2.9651372889629943,4.788942669589807,PROMOTED,volatility (20d ATR%) >= 3.3187 AND distance from 200-DMA <= -14.1142 AND 20-day return <= -5.755,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,ignore
FALCPAT_9403,POWERINDIA,4,6.144,5-10%,24.576,12.288,hit_15pc_20d,capitulation,46.963824289405686,19.56237142322798,27.40145286617771,PROMOTED,volatility (20d ATR%) >= 3.3506 AND distance from 120-day high <= -34.8035 AND slope of 50-DMA <= 0.2647,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_9597,POWERINDIA,4,6.144,5-10%,24.576,12.288,hit_40pc_40d,capitulation,10.856985395425738,4.088422971741112,6.768562423684625,PROMOTED,volatility (20d ATR%) >= 4.1105 AND distance from year-high <= -35.2525 AND 60-day return <= 20.6957,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness,ignore
FALCPAT_7009,ITI,8,6.098,5-10%,48.784,17.247748606702267,hit_10pc_20d,breakout,59.405204460966544,32.698883353500555,26.706321107465985,PROMOTED,volatility (20d ATR%) <= 4.4018 AND close position in weekly range >= 0.8143 AND distance from 20-week SMA >= 2.2342 AND weekly range % >= 8.5031,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,C_explosive_thin
FALCPAT_8334,IRB,3,6.098,5-10%,18.294,10.562045824555012,hit_10pc_20d,other,49.14089347079037,30.24927834188964,18.89161512890073,PROMOTED,distance from 60-day high <= -24.0447 AND distance from 200-DMA >= 6.4162 AND slope of 20-DMA <= -1.2563 AND 5-day avg volume vs 20-day >= 0.7452,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,ignore
FALCPAT_8349,ERIS,5,6.083,5-10%,30.415,13.602001507131222,hit_25pc_30d,breakout,33.01971326164875,7.722364089468664,25.297349172180084,PROMOTED,distance from 50-DMA <= 7.1184 AND close position in weekly range >= 0.6784 AND weekly range % >= 14.8541,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,C_explosive_thin
FALCPAT_8621,BIKAJI,3,6.076,5-10%,18.227999999999998,10.523940706788498,hit_25pc_30d,other,20.158218576032816,7.722364089468664,12.435854486564152,PROMOTED,volatility (20d ATR%) >= 3.5234 AND close position in weekly range <= 0.7828 AND close position in weekly range >= 0.3476 AND weekly range % >= 12.8291,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|weekly_weak_close,ignore
FALCPAT_6295,ZENSARTECH,3,6.074,5-10%,18.222,10.520476605173359,hit_10pc_20d,capitulation,46.01998621640248,34.00746195228712,12.012524264115363,PROMOTED,distance from 200-DMA <= -7.8665 AND 60-day return <= -15.5387 AND 60d relative strength vs market <= -12.8744,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",recent_weakness|relative_strength,ignore
FALCPAT_8851,NEWGEN,3,6.071,5-10%,18.213,10.515280452750654,hit_15pc_20d,capitulation,39.231738035264485,19.56237142322798,19.669366612036505,PROMOTED,volatility (20d ATR%) >= 2.5103 AND distance from 120-day high <= -16.1544 AND distance from year-high <= -48.0875 AND close position in weekly range <= 0.7072,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,ignore
FALCPAT_8766,JUBLPHARMA,4,6.065,5-10%,24.26,12.13,hit_10pc_20d,other,56.95732838589982,35.380587245184216,21.576741140715605,PROMOTED,volatility (20d ATR%) >= 3.6888 AND distance from 20-day high <= -19.8967 AND distance from year-high >= -45.8202 AND distance from 60-day high <= -28.1363,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_6646,GODREJIND,4,6.05,5-10%,24.2,12.1,hit_10pc_20d,breakout,58.87578070784178,34.00746195228712,24.868318755554657,PROMOTED,volatility (20d ATR%) >= 2.6723 AND 60-day return <= -11.5307 AND 60d relative strength vs sector >= -13.9058 AND close position in weekly range >= 0.7086,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength|relative_strength,ignore
FALCPAT_7200,HINDZINC,4,6.024,5-10%,24.096,12.048,hit_25pc_30d,breakout,29.44900014386419,9.458155042142677,19.990845101721515,PROMOTED,distance from 50-DMA <= 31.3804 AND close position in weekly range >= 0.2462 AND distance from 20-week SMA >= 21.4949 AND weekly range % >= 10.7355,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_6512,CONCORDBIO,4,6.022,5-10%,24.088,12.044,hit_25pc_30d,capitulation,32.382851445663015,10.722915258072424,21.65993618759059,PROMOTED,volatility (20d ATR%) >= 3.3322 AND distance from 120-day high <= -42.3676 AND distance from 50-DMA <= 10.5469,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_7311,ZEEL,3,6.015,5-10%,18.044999999999998,10.418285607526796,hit_25pc_30d,breakout,27.409516063440424,9.458155042142677,17.95136102129775,PROMOTED,distance from year-high <= -13.7838 AND close position in weekly range >= 0.4481 AND distance from 20-week SMA >= 19.3255,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|weekly_strength,ignore
FALCPAT_8501,GODFRYPHLP,3,5.957,5-10%,17.871,10.317826660687802,hit_15pc_20d,other,33.06955435235319,15.52565995111252,17.543894401240667,PROMOTED,volatility (20d ATR%) >= 3.596 AND 60d relative strength vs market <= -27.0458 AND close position in weekly range <= 0.6795,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close|relative_strength,ignore
FALCPAT_9581,RVNL,7,5.939,5-10%,41.573,15.713117036412605,hit_25pc_30d,breakout,13.357400722021662,10.408532325017468,2.9488683970041936,PROMOTED,volatility (20d ATR%) <= 3.7177 AND volatility (20d ATR%) >= 2.5663 AND close position in weekly range >= 0.7898 AND weekly range % >= 11.496,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,C_explosive_thin
FALCPAT_7200,CONCORDBIO,4,5.936,5-10%,23.744,11.872,hit_25pc_30d,breakout,29.44900014386419,9.458155042142677,19.990845101721515,PROMOTED,distance from 50-DMA <= 31.3804 AND close position in weekly range >= 0.2462 AND distance from 20-week SMA >= 21.4949 AND weekly range % >= 10.7355,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_8095,WOCKPHARMA,4,5.905,5-10%,23.62,11.81,,,,,,,,,other,ignore
FALCPAT_6658,JYOTICNC,3,5.9,5-10%,17.700000000000003,10.219099764656375,hit_25pc_30d,compression,20.35162493340437,10.722915258072424,9.628709675331946,PROMOTED,volatility (20d ATR%) >= 3.2273 AND days with sub-75% volume in last 7 >= 3.5 AND slope of 50-DMA <= -2.14 AND distance from 20-week SMA <= -7.067,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_9124,RITES,3,5.897,5-10%,17.691000000000003,10.213903612233668,hit_15pc_20d,capitulation,50.93023255813953,19.56237142322798,31.36786113491156,PROMOTED,volatility (20d ATR%) >= 3.4326 AND distance from year-high <= -21.3469 AND close position in weekly range >= 0.8244 AND distance from 20-week SMA >= 3.36,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,ignore
FALCPAT_6227,ITI,3,5.884,5-10%,17.652,10.191386951735273,hit_10pc_20d,breakout,41.38662893526707,34.00746195228712,7.379166982979951,PROMOTED,distance from 200-DMA <= 14.1688 AND 60d relative strength vs market >= -4.0304 AND 5-day avg volume vs 20-day >= 1.1659 AND close position in weekly range >= 0.7031,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength|relative_strength,ignore
FALCPAT_9536,AAVAS,3,5.84,5-10%,17.52,10.115176716202242,,,,,,,,,other,ignore
FALCPAT_8766,UCOBANK,5,5.838,5-10%,29.19,13.054164852643773,hit_10pc_20d,other,56.95732838589982,35.380587245184216,21.576741140715605,PROMOTED,volatility (20d ATR%) >= 3.6888 AND distance from 20-day high <= -19.8967 AND distance from year-high >= -45.8202 AND distance from 60-day high <= -28.1363,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,C_explosive_thin
FALCPAT_6393,GODFRYPHLP,3,5.817,5-10%,17.451,10.07533954762816,hit_10pc_20d,capitulation,39.89158803453122,34.00746195228712,5.8841260822441015,PROMOTED,distance from 20-day high >= -3.3536 AND distance from year-high <= -24.2757 AND 60d relative strength vs sector >= -14.3816 AND close position in weekly range >= 0.7159,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|weekly_strength|relative_strength,ignore
FALCPAT_8365,IOB,4,5.816,5-10%,23.264,11.632,hit_15pc_20d,breakout,52.53012048192771,15.52565995111252,37.0044605308152,PROMOTED,60-day return <= 70.2502 AND close position in weekly range >= 0.6135 AND distance from 20-week SMA >= 36.7502 AND weekly range % >= 9.6242,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_9168,WOCKPHARMA,3,5.799,5-10%,17.397000000000002,10.04416263309192,hit_25pc_30d,breakout,14.136125654450264,10.408532325017468,3.727593329432795,PROMOTED,volatility (20d ATR%) <= 3.3868 AND volatility (20d ATR%) >= 2.5683 AND close position in weekly range >= 0.6744 AND weekly range % >= 12.7593,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_9566,WOCKPHARMA,3,5.799,5-10%,17.397000000000002,10.04416263309192,hit_15pc_20d,breakout,29.44915254237288,19.56237142322798,9.886781119144905,PROMOTED,volatility (20d ATR%) <= 3.5761 AND volatility (20d ATR%) >= 2.5272 AND close position in weekly range >= 0.6352 AND weekly range % >= 11.922,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_9581,WOCKPHARMA,3,5.799,5-10%,17.397000000000002,10.04416263309192,hit_25pc_30d,breakout,13.357400722021662,10.408532325017468,2.9488683970041936,PROMOTED,volatility (20d ATR%) <= 3.7177 AND volatility (20d ATR%) >= 2.5663 AND close position in weekly range >= 0.7898 AND weekly range % >= 11.496,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_9582,CRAFTSMAN,6,5.793,5-10%,34.758,14.18989407994295,hit_25pc_30d,capitulation,18.62244897959184,10.408532325017468,8.21391665457437,PROMOTED,volatility (20d ATR%) <= 4.0743 AND volatility (20d ATR%) >= 3.7177 AND distance from year-high <= -32.3954 AND slope of 20-DMA >= -4.6017,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,C_explosive_thin
FALCPAT_7833,BLS,3,5.788,5-10%,17.364,10.025110074208662,hit_25pc_30d,other,32.417582417582416,7.722364089468664,24.69521832811376,PROMOTED,volatility (20d ATR%) <= 6.6596 AND volatility (20d ATR%) >= 4.5381 AND close position in weekly range >= 0.1837 AND weekly range % >= 19.9051,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7881,BLS,3,5.788,5-10%,17.364,10.025110074208662,hit_40pc_40d,other,8.658008658008658,2.9651372889629943,5.692871369045663,PROMOTED,volatility (20d ATR%) >= 4.5087 AND short-term vol vs longer-term >= 1.451 AND distance from year-high >= -34.5273 AND weekly range % >= 19.6924,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_7820,POONAWALLA,6,5.783,5-10%,34.698,14.165399182515118,hit_40pc_40d,mean_reversion,8.067484662576687,2.9651372889629943,5.102347373613693,PROMOTED,RSI(14) <= 36.9408 AND distance from 20-week SMA <= 2.045 AND weekly range % >= 13.229,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",oversold|volatility_expansion,C_explosive_thin
FALCPAT_7755,POWERINDIA,3,5.764,5-10%,17.292,9.983540854827009,hit_10pc_20d,capitulation,50.17460317460317,30.24927834188964,19.92532483271353,PROMOTED,volatility (20d ATR%) >= 4.2157 AND distance from 200-DMA <= -12.9927 AND close position in weekly range <= 0.4818,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,ignore
FALCPAT_8397,PPLPHARMA,6,5.757,5-10%,34.542,14.101712449202754,hit_40pc_40d,other,8.104845663045353,2.9651372889629943,5.139708374082358,PROMOTED,distance from 20-day high <= -17.3947 AND distance from year-high <= -10.8368 AND distance from 200-DMA <= 30.4299 AND close position in weekly range >= 0.1992,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|weekly_strength,C_explosive_thin
FALCPAT_8545,NCC,5,5.735,5-10%,28.675,12.823849850961295,,,,,,,,,other,C_explosive_thin
FALCPAT_8595,CAPLIPOINT,4,5.724,5-10%,22.896,11.448,hit_15pc_20d,breakout,45.09493670886077,19.56237142322798,25.53256528563278,PROMOTED,volatility (20d ATR%) <= 4.4669 AND volatility (20d ATR%) >= 4.1346 AND close position in weekly range >= 0.8334,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_8525,TRIDENT,3,5.719,5-10%,17.157,9.90559856848641,,,,,,,,,other,ignore
FALCPAT_7602,GODFRYPHLP,6,5.716,5-10%,34.296,14.001283369748645,hit_15pc_20d,breakout,56.90890481064484,15.52565995111252,41.38324485953231,PROMOTED,5-day return <= 11.7516 AND close position in weekly range >= 0.5365 AND weekly range % >= 14.9824,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,C_explosive_thin
FALCPAT_6458,VIJAYA,12,5.696,5-10%,68.352,19.73152279982465,hit_40pc_40d,other,9.468072067655353,5.215431258203689,4.252640809451661,PROMOTED,distance from 60-day high <= -27.1734,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,A_high_edge
FALCPAT_6330,POONAWALLA,4,5.681,5-10%,22.724,11.362,hit_10pc_20d,capitulation,56.53226655437415,34.00746195228712,22.524804602087027,PROMOTED,distance from 200-DMA <= -25.2005,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",other,ignore
FALCPAT_7351,NIACL,5,5.668,5-10%,28.34,12.674033296468808,hit_10pc_20d,breakout,38.83154624711895,32.698883353500555,6.13266289361839,PROMOTED,volatility (20d ATR%) <= 3.8847 AND 60d relative strength vs sector >= 8.5416 AND distance from 20-week SMA >= 18.883,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,C_explosive_thin
FALCPAT_9508,NUVAMA,3,5.664,5-10%,16.991999999999997,9.81033577407012,hit_10pc_20d,capitulation,44.081172491544535,35.380587245184216,8.70058524636032,PROMOTED,distance from 120-day high <= -24.3888 AND distance from 20-DMA <= -1.047 AND 60-day return >= -18.2025 AND distance from 20-week SMA >= -10.8665,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,ignore
FALCPAT_7820,BLS,4,5.662,5-10%,22.648,11.324,hit_40pc_40d,mean_reversion,8.067484662576687,2.9651372889629943,5.102347373613693,PROMOTED,RSI(14) <= 36.9408 AND distance from 20-week SMA <= 2.045 AND weekly range % >= 13.229,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",oversold|volatility_expansion,ignore
