poll_ist,fn,symbol,exchange,periodicity,bars,newest_bar_ist,close,oi,volume,reply_ms,error
2026-09-23 13:45:34,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,70,2026-09-23 13:30:00,174.8,2673190,1664390,1156,
2026-09-23 13:45:36,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,70,2026-09-23 13:30:00,71.15,7686120,5136495,1462,
2026-09-23 13:45:40,GetHistory,HDFCBANK,NSE,15minute,72,2026-09-23 13:30:00,740.0,0,605472,4839,
2026-09-23 13:45:46,GetHistory,RELIANCE,NSE,15minute,72,2026-09-23 13:30:00,1247.6,0,319967,5057,
2026-09-23 13:45:49,GetHistory,NIFTY 50,NSE_IDX,15minute,116,2026-09-23 13:30:00,23431.0,0,0,3466,
2026-09-23 13:45:53,GetHistory,NIFTY BANK,NSE_IDX,15minute,116,2026-09-23 13:30:00,56567.25,0,0,3681,
2026-09-23 13:46:14,GetHistory,NIFTY 50,NSE_IDX,1minute,263,2026-09-23 13:31:00,23431.15,0,0,3171,
2026-09-23 13:46:15,GetHistory,RELIANCE,NSE,1minute,257,2026-09-23 13:31:00,1249.9,0,13077,814,
2026-09-23 13:46:16,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,257,2026-09-23 13:31:00,23451.0,16094325,3835,1040,
2026-09-23 13:46:17,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,257,2026-09-23 13:31:00,173.05,2534935,103545,963,
2026-09-23 13:46:43,GetExchangeSnapshot,NFO,NFO,1minute,2901,2026-09-23 13:31:00,2530,621185,2901,26844,
2026-09-23 13:47:07,GetExchangeSnapshot,NSE,NSE,1minute,1565,2026-09-23 13:32:00,2,294194,1565,23093,
2026-09-23 13:48:17,GetHistory,NIFTY 50,NSE_IDX,1minute,265,2026-09-23 13:33:00,23427.0,0,0,1395,
2026-09-23 13:48:18,GetHistory,RELIANCE,NSE,1minute,259,2026-09-23 13:33:00,1249.1,0,18070,994,
2026-09-23 13:48:19,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,259,2026-09-23 13:33:00,23444.9,16096275,3575,1424,
2026-09-23 13:48:20,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,259,2026-09-23 13:33:00,169.75,2545400,103870,892,
2026-09-23 13:48:47,GetExchangeSnapshot,NFO,NFO,1minute,2775,2026-09-23 13:33:00,2423,594406,2775,27173,
2026-09-23 13:50:44,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,70,2026-09-23 13:30:00,56677.2,1875810,9030,2861,
2026-09-23 13:50:45,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,70,2026-09-23 13:30:00,23450.1,16100955,61750,1579,
2026-09-23 13:50:49,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,70,2026-09-23 13:30:00,1249.5,112357500,295500,3516,
2026-09-23 13:50:50,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,70,2026-09-23 13:30:00,617.7,136110,18090,1188,
2026-09-23 13:50:51,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,70,2026-09-23 13:30:00,141.75,298260,36630,1266,
2026-09-23 13:50:54,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,70,2026-09-23 13:30:00,174.8,2673190,1664390,3141,
2026-09-23 13:50:56,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,70,2026-09-23 13:30:00,71.15,7686120,5136495,1556,
2026-09-23 13:50:58,GetHistory,HDFCBANK,NSE,15minute,72,2026-09-23 13:30:00,740.0,0,605472,2497,
2026-09-23 13:51:02,GetHistory,RELIANCE,NSE,15minute,72,2026-09-23 13:30:00,1247.6,0,319967,3343,
2026-09-23 13:51:07,GetHistory,NIFTY 50,NSE_IDX,15minute,116,2026-09-23 13:30:00,23431.0,0,0,4991,
2026-09-23 13:51:10,GetHistory,NIFTY BANK,NSE_IDX,15minute,116,2026-09-23 13:30:00,56567.25,0,0,3634,
2026-09-23 13:51:12,GetHistory,NIFTY 50,NSE_IDX,1minute,268,2026-09-23 13:36:00,23420.15,0,0,1483,
2026-09-23 13:51:13,GetHistory,RELIANCE,NSE,1minute,262,2026-09-23 13:36:00,1248.8,0,12206,874,
2026-09-23 13:51:13,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,262,2026-09-23 13:36:00,23433.5,16098420,4875,710,
2026-09-23 13:51:15,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,262,2026-09-23 13:36:00,166.05,2563470,126945,1115,
2026-09-23 13:51:42,GetExchangeSnapshot,NFO,NFO,1minute,3170,2026-09-23 13:36:00,2794,678675,3170,27895,
2026-09-23 13:52:06,GetExchangeSnapshot,NSE,NSE,1minute,1609,2026-09-23 13:37:00,2,302597,1609,23465,
2026-09-23 13:52:46,GetHistory,NIFTY 50,NSE_IDX,1minute,269,2026-09-23 13:37:00,23425.15,0,0,1294,
2026-09-23 13:52:47,GetHistory,RELIANCE,NSE,1minute,263,2026-09-23 13:37:00,1248.7,0,9275,1100,
2026-09-23 13:52:48,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,263,2026-09-23 13:37:00,23441.1,16099850,3770,998,
2026-09-23 13:52:49,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,263,2026-09-23 13:37:00,169.65,2575495,156390,867,
2026-09-23 13:53:15,GetExchangeSnapshot,NFO,NFO,1minute,2725,2026-09-23 13:38:00,2378,583250,2725,26384,
2026-09-23 13:54:57,GetHistory,NIFTY 50,NSE_IDX,1minute,271,2026-09-23 13:39:00,23425.35,0,0,2533,
2026-09-23 13:54:57,GetHistory,RELIANCE,NSE,1minute,265,2026-09-23 13:39:00,1247.8,0,6111,669,
2026-09-23 13:54:59,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,265,2026-09-23 13:39:00,23441.8,16100825,1040,1140,
2026-09-23 13:55:02,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,266,2026-09-23 13:40:00,170.3,2620670,70850,2966,
2026-09-23 13:55:27,GetExchangeSnapshot,NFO,NFO,1minute,2596,2026-09-23 13:40:00,2264,555505,2596,25913,
2026-09-23 13:55:51,GetExchangeSnapshot,NSE,NSE,1minute,1571,2026-09-23 13:40:00,1,295572,1571,23461,
2026-09-23 13:56:04,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,70,2026-09-23 13:30:00,56677.2,1875810,9030,4469,
2026-09-23 13:56:06,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,70,2026-09-23 13:30:00,23450.1,16100955,61750,1582,
2026-09-23 13:56:07,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,70,2026-09-23 13:30:00,1249.5,112357500,295500,1452,
2026-09-23 13:56:09,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,70,2026-09-23 13:30:00,617.7,136110,18090,1183,
2026-09-23 13:56:10,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,70,2026-09-23 13:30:00,141.75,298260,36630,973,
2026-09-23 13:56:11,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,70,2026-09-23 13:30:00,174.8,2673190,1664390,1093,
2026-09-23 13:56:14,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,70,2026-09-23 13:30:00,71.15,7686120,5136495,2926,
2026-09-23 13:56:16,GetHistory,HDFCBANK,NSE,15minute,72,2026-09-23 13:30:00,740.0,0,605472,2459,
2026-09-23 13:56:19,GetHistory,RELIANCE,NSE,15minute,72,2026-09-23 13:30:00,1247.6,0,319967,2964,
2026-09-23 13:56:24,GetHistory,NIFTY 50,NSE_IDX,15minute,116,2026-09-23 13:30:00,23431.0,0,0,4560,
2026-09-23 13:56:27,GetHistory,NIFTY BANK,NSE_IDX,15minute,116,2026-09-23 13:30:00,56567.25,0,0,3688,
2026-09-23 13:57:09,GetHistory,NIFTY 50,NSE_IDX,1minute,274,2026-09-23 13:42:00,23429.2,0,0,1387,
2026-09-23 13:57:10,GetHistory,RELIANCE,NSE,1minute,268,2026-09-23 13:42:00,1247.6,0,5542,1011,
2026-09-23 13:57:11,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,268,2026-09-23 13:42:00,23447.0,16102190,4225,905,
2026-09-23 13:57:15,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,268,2026-09-23 13:42:00,173.3,2639780,137280,3680,
2026-09-23 13:57:42,GetExchangeSnapshot,NFO,NFO,1minute,2858,2026-09-23 13:42:00,2507,611840,2858,26908,
2026-09-23 13:59:23,GetHistory,NIFTY 50,NSE_IDX,1minute,276,2026-09-23 13:44:00,23431.0,0,0,2146,
2026-09-23 13:59:24,GetHistory,RELIANCE,NSE,1minute,270,2026-09-23 13:44:00,1247.6,0,18829,768,
2026-09-23 13:59:25,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,270,2026-09-23 13:44:00,23450.1,16100955,1625,1092,
2026-09-23 13:59:25,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,270,2026-09-23 13:44:00,174.8,2673190,89895,872,
2026-09-23 13:59:52,GetExchangeSnapshot,NFO,NFO,1minute,2657,2026-09-23 13:44:00,2310,568765,2657,26650,
2026-09-23 14:00:16,GetExchangeSnapshot,NSE,NSE,1minute,1573,2026-09-23 13:45:00,1,295676,1573,23545,
2026-09-23 14:01:36,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,71,2026-09-23 13:45:00,56670.0,1874700,5850,2185,
2026-09-23 14:01:37,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,71,2026-09-23 13:45:00,23441.3,16109600,35100,1692,
2026-09-23 14:01:41,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,71,2026-09-23 13:45:00,1249.4,112414000,1114000,3102,
2026-09-23 14:01:42,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,71,2026-09-23 13:45:00,601.35,135780,9510,1179,
2026-09-23 14:01:43,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,71,2026-09-23 13:45:00,143.4,300060,22560,934,
2026-09-23 14:01:46,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,71,2026-09-23 13:45:00,170.05,2707770,920855,3828,
2026-09-23 14:01:48,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,71,2026-09-23 13:45:00,72.85,7693920,2151240,1501,
2026-09-23 14:01:53,GetHistory,HDFCBANK,NSE,15minute,73,2026-09-23 13:45:00,739.45,0,362329,4647,
2026-09-23 14:01:57,GetHistory,RELIANCE,NSE,15minute,73,2026-09-23 13:45:00,1246.8,0,154894,4785,
2026-09-23 14:02:01,GetHistory,NIFTY 50,NSE_IDX,15minute,117,2026-09-23 13:45:00,23426.35,0,0,3802,
2026-09-23 14:02:07,GetHistory,NIFTY BANK,NSE_IDX,15minute,117,2026-09-23 13:45:00,56549.05,0,0,5519,
2026-09-23 14:02:07,GetHistory,NIFTY 50,NSE_IDX,1minute,279,2026-09-23 13:47:00,23428.05,0,0,684,
2026-09-23 14:02:09,GetHistory,RELIANCE,NSE,1minute,273,2026-09-23 13:47:00,1247.6,0,7320,1242,
2026-09-23 14:02:09,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,273,2026-09-23 13:47:00,23446.5,16101410,3380,690,
2026-09-23 14:02:11,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,273,2026-09-23 13:47:00,173.7,2675530,83330,1275,
2026-09-23 14:02:37,GetExchangeSnapshot,NFO,NFO,1minute,2647,2026-09-23 13:47:00,2293,566647,2647,26574,
2026-09-23 14:03:47,GetHistory,NIFTY 50,NSE_IDX,1minute,280,2026-09-23 13:48:00,23429.5,0,0,1313,
2026-09-23 14:03:48,GetHistory,RELIANCE,NSE,1minute,274,2026-09-23 13:48:00,1247.7,0,5278,1087,
2026-09-23 14:03:49,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,274,2026-09-23 13:48:00,23447.0,16101930,910,689,
2026-09-23 14:03:50,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,274,2026-09-23 13:48:00,173.0,2663570,29705,1273,
2026-09-23 14:04:17,GetExchangeSnapshot,NFO,NFO,1minute,2623,2026-09-23 13:49:00,2264,561513,2623,26703,
2026-09-23 14:04:47,GetExchangeSnapshot,NSE,NSE,1minute,1575,2026-09-23 13:49:00,2,296192,1575,30105,
2026-09-23 14:05:57,GetHistory,NIFTY 50,NSE_IDX,1minute,282,2026-09-23 13:50:00,23429.75,0,0,1699,
2026-09-23 14:05:59,GetHistory,RELIANCE,NSE,1minute,276,2026-09-23 13:50:00,1247.6,0,4830,1290,
2026-09-23 14:06:01,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,277,2026-09-23 13:51:00,23444.0,16103945,1365,2001,
2026-09-23 14:06:01,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,277,2026-09-23 13:51:00,167.8,2669550,86060,682,
2026-09-23 14:06:28,GetExchangeSnapshot,NFO,NFO,1minute,2686,2026-09-23 13:51:00,2336,575129,2686,26472,
2026-09-23 14:06:51,GetExchangeSnapshot,NSE,NSE,1minute,1594,2026-09-23 13:51:00,2,299643,1594,23588,
2026-09-23 14:07:02,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,71,2026-09-23 13:45:00,56670.0,1874700,5850,1901,
2026-09-23 14:07:04,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,71,2026-09-23 13:45:00,23441.3,16109600,35100,1986,
2026-09-23 14:07:06,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,71,2026-09-23 13:45:00,1249.4,112414000,1114000,1526,
2026-09-23 14:07:07,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,71,2026-09-23 13:45:00,601.35,135780,9510,1194,
2026-09-23 14:07:08,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,71,2026-09-23 13:45:00,143.4,300060,22560,1293,
2026-09-23 14:07:09,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,71,2026-09-23 13:45:00,170.05,2707770,920855,996,
2026-09-23 14:07:11,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,71,2026-09-23 13:45:00,72.85,7693920,2151240,1571,
2026-09-23 14:07:14,GetHistory,HDFCBANK,NSE,15minute,73,2026-09-23 13:45:00,739.45,0,362329,3796,
2026-09-23 14:07:17,GetHistory,RELIANCE,NSE,15minute,73,2026-09-23 13:45:00,1246.8,0,154894,2516,
2026-09-23 14:07:23,GetHistory,NIFTY 50,NSE_IDX,15minute,117,2026-09-23 13:45:00,23426.35,0,0,6003,
2026-09-23 14:07:27,GetHistory,NIFTY BANK,NSE_IDX,15minute,117,2026-09-23 13:45:00,56549.05,0,0,3766,
2026-09-23 14:08:15,GetHistory,NIFTY 50,NSE_IDX,1minute,285,2026-09-23 13:53:00,23426.2,0,0,891,
2026-09-23 14:08:17,GetHistory,RELIANCE,NSE,1minute,279,2026-09-23 13:53:00,1247.0,0,13029,1102,
2026-09-23 14:08:18,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,279,2026-09-23 13:53:00,23443.8,16105960,1430,1842,
2026-09-23 14:08:24,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,279,2026-09-23 13:53:00,170.25,2675660,57655,5204,
2026-09-23 14:08:50,GetExchangeSnapshot,NFO,NFO,1minute,2639,2026-09-23 13:53:00,2287,565236,2639,25921,
2026-09-23 14:10:29,GetHistory,NIFTY 50,NSE_IDX,1minute,287,2026-09-23 13:55:00,23427.7,0,0,1043,
2026-09-23 14:10:33,GetHistory,RELIANCE,NSE,1minute,281,2026-09-23 13:55:00,1247.4,0,6013,3596,
2026-09-23 14:10:34,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,281,2026-09-23 13:55:00,23447.0,16108495,1885,693,
2026-09-23 14:10:35,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,281,2026-09-23 13:55:00,170.8,2677220,71175,1003,
2026-09-23 14:11:01,GetExchangeSnapshot,NFO,NFO,1minute,2612,2026-09-23 13:55:00,2276,559214,2612,26298,
2026-09-23 14:11:24,GetExchangeSnapshot,NSE,NSE,1minute,1597,2026-09-23 13:56:00,2,300370,1597,23559,
2026-09-23 14:12:05,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,71,2026-09-23 13:45:00,56670.0,1874700,5850,1643,
2026-09-23 14:12:08,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,71,2026-09-23 13:45:00,23441.3,16109600,35100,3023,
2026-09-23 14:12:09,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,71,2026-09-23 13:45:00,1249.4,112414000,1114000,1302,
2026-09-23 14:12:13,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,71,2026-09-23 13:45:00,601.35,135780,9510,3155,
2026-09-23 14:12:14,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,71,2026-09-23 13:45:00,143.4,300060,22560,1304,
2026-09-23 14:12:15,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,71,2026-09-23 13:45:00,170.05,2707770,920855,1446,
2026-09-23 14:12:17,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,71,2026-09-23 13:45:00,72.85,7693920,2151240,1501,
2026-09-23 14:12:22,GetHistory,HDFCBANK,NSE,15minute,73,2026-09-23 13:45:00,739.45,0,362329,5298,
2026-09-23 14:12:25,GetHistory,RELIANCE,NSE,15minute,73,2026-09-23 13:45:00,1246.8,0,154894,2870,
2026-09-23 14:12:29,GetHistory,NIFTY 50,NSE_IDX,15minute,117,2026-09-23 13:45:00,23426.35,0,0,3767,
2026-09-23 14:12:35,GetHistory,NIFTY BANK,NSE_IDX,15minute,117,2026-09-23 13:45:00,56549.05,0,0,5816,
2026-09-23 14:12:44,GetHistory,NIFTY 50,NSE_IDX,1minute,289,2026-09-23 13:57:00,23424.4,0,0,1075,
2026-09-23 14:12:45,GetHistory,RELIANCE,NSE,1minute,283,2026-09-23 13:57:00,1247.5,0,13764,915,
2026-09-23 14:12:46,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,283,2026-09-23 13:57:00,23445.0,16108885,2015,1046,
2026-09-23 14:12:47,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,283,2026-09-23 13:57:00,168.35,2697435,54860,947,
2026-09-23 14:13:14,GetExchangeSnapshot,NFO,NFO,1minute,2603,2026-09-23 13:58:00,2236,557777,2603,26176,
2026-09-23 14:14:56,GetHistory,NIFTY 50,NSE_IDX,1minute,291,2026-09-23 13:59:00,23426.35,0,0,3705,
2026-09-23 14:14:57,GetHistory,RELIANCE,NSE,1minute,285,2026-09-23 13:59:00,1246.8,0,9341,876,
2026-09-23 14:14:58,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,285,2026-09-23 13:59:00,23441.3,16109600,845,981,
2026-09-23 14:14:58,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,285,2026-09-23 13:59:00,170.05,2707770,49270,676,
2026-09-23 14:15:25,GetExchangeSnapshot,NFO,NFO,1minute,2696,2026-09-23 14:00:00,2353,577687,2696,26658,
2026-09-23 14:15:49,GetExchangeSnapshot,NSE,NSE,1minute,1672,2026-09-23 14:00:00,2,314392,1672,23501,
2026-09-23 14:17:08,GetHistory,NIFTY 50,NSE_IDX,1minute,294,2026-09-23 14:02:00,23429.6,0,0,1312,
2026-09-23 14:17:10,GetHistory,RELIANCE,NSE,1minute,288,2026-09-23 14:02:00,1247.1,0,54714,2610,
2026-09-23 14:17:11,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,288,2026-09-23 14:02:00,23451.8,16110510,520,884,
2026-09-23 14:17:12,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,288,2026-09-23 14:02:00,174.0,2715700,63115,983,
2026-09-23 14:17:38,GetExchangeSnapshot,NFO,NFO,1minute,2619,2026-09-23 14:02:00,2281,560913,2619,26222,
2026-09-23 14:17:58,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,72,2026-09-23 14:00:00,56720.0,1871790,9660,2102,
2026-09-23 14:18:01,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,72,2026-09-23 14:00:00,23469.0,16123185,65520,3557,
2026-09-23 14:18:03,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,72,2026-09-23 14:00:00,1250.5,112612000,1084500,1517,
2026-09-23 14:18:04,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,72,2026-09-23 14:00:00,645.4,130140,17340,1073,
2026-09-23 14:18:05,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,72,2026-09-23 14:00:00,128.85,303570,43740,1248,
2026-09-23 14:18:06,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,72,2026-09-23 14:00:00,187.0,2723955,1830075,952,
2026-09-23 14:18:08,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,72,2026-09-23 14:00:00,64.15,7492680,3032575,1550,
2026-09-23 14:18:12,GetHistory,HDFCBANK,NSE,15minute,74,2026-09-23 14:00:00,740.25,0,492000,3907,
2026-09-23 14:18:14,GetHistory,RELIANCE,NSE,15minute,74,2026-09-23 14:00:00,1248.2,0,247403,2523,
2026-09-23 14:18:19,GetHistory,NIFTY 50,NSE_IDX,15minute,118,2026-09-23 14:00:00,23451.75,0,0,5055,
2026-09-23 14:18:24,GetHistory,NIFTY BANK,NSE_IDX,15minute,118,2026-09-23 14:00:00,56603.6,0,0,5167,
2026-09-23 14:19:07,GetHistory,NIFTY 50,NSE_IDX,1minute,296,2026-09-23 14:04:00,23435.0,0,0,3694,
2026-09-23 14:19:07,GetHistory,RELIANCE,NSE,1minute,290,2026-09-23 14:04:00,1247.8,0,11300,789,
2026-09-23 14:19:08,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,290,2026-09-23 14:04:00,23452.6,16112330,1105,1062,
2026-09-23 14:19:09,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,290,2026-09-23 14:04:00,175.65,2712775,87555,992,
2026-09-23 14:19:36,GetExchangeSnapshot,NFO,NFO,1minute,2739,2026-09-23 14:04:00,2376,586727,2739,26378,
2026-09-23 14:19:59,GetExchangeSnapshot,NSE,NSE,1minute,1560,2026-09-23 14:04:00,1,293427,1560,23141,
2026-09-23 14:21:09,GetHistory,NIFTY 50,NSE_IDX,1minute,298,2026-09-23 14:06:00,23437.7,0,0,1304,
2026-09-23 14:21:10,GetHistory,RELIANCE,NSE,1minute,292,2026-09-23 14:06:00,1247.2,0,8544,969,
2026-09-23 14:21:11,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,292,2026-09-23 14:06:00,23458.0,16112460,1300,678,
2026-09-23 14:21:15,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,292,2026-09-23 14:06:00,179.2,2737670,109980,4279,
2026-09-23 14:21:41,GetExchangeSnapshot,NFO,NFO,1minute,2599,2026-09-23 14:06:00,2256,556501,2599,25831,
2026-09-23 14:23:01,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,72,2026-09-23 14:00:00,56720.0,1871790,9660,2022,
2026-09-23 14:23:02,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,72,2026-09-23 14:00:00,23469.0,16123185,65520,1528,
2026-09-23 14:23:04,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,72,2026-09-23 14:00:00,1250.5,112612000,1084500,1448,
2026-09-23 14:23:05,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,72,2026-09-23 14:00:00,645.4,130140,17340,1188,
2026-09-23 14:23:07,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,72,2026-09-23 14:00:00,128.85,303570,43740,1723,
2026-09-23 14:23:08,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,72,2026-09-23 14:00:00,187.0,2723955,1830075,1731,
2026-09-23 14:23:10,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,72,2026-09-23 14:00:00,64.15,7492680,3032575,1496,
2026-09-23 14:23:12,GetHistory,HDFCBANK,NSE,15minute,74,2026-09-23 14:00:00,740.25,0,492000,2485,
2026-09-23 14:23:17,GetHistory,RELIANCE,NSE,15minute,74,2026-09-23 14:00:00,1248.2,0,247403,4451,
2026-09-23 14:23:22,GetHistory,NIFTY 50,NSE_IDX,15minute,118,2026-09-23 14:00:00,23451.75,0,0,5015,
2026-09-23 14:23:27,GetHistory,NIFTY BANK,NSE_IDX,15minute,118,2026-09-23 14:00:00,56603.6,0,0,5616,
2026-09-23 14:23:38,GetHistory,NIFTY 50,NSE_IDX,1minute,300,2026-09-23 14:08:00,23440.2,0,0,1408,
2026-09-23 14:23:38,GetHistory,RELIANCE,NSE,1minute,294,2026-09-23 14:08:00,1248.2,0,6961,685,
2026-09-23 14:23:40,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,294,2026-09-23 14:08:00,23455.0,16112915,3380,1280,
2026-09-23 14:23:40,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,294,2026-09-23 14:08:00,177.65,2769260,52715,681,
2026-09-23 14:24:07,GetExchangeSnapshot,NFO,NFO,1minute,2686,2026-09-23 14:09:00,2335,575129,2686,27125,
2026-09-23 14:24:31,GetExchangeSnapshot,NSE,NSE,1minute,1610,2026-09-23 14:09:00,1,302913,1610,23572,
2026-09-23 14:25:41,GetHistory,NIFTY 50,NSE_IDX,1minute,302,2026-09-23 14:10:00,23444.9,0,0,1309,
2026-09-23 14:25:42,GetHistory,RELIANCE,NSE,1minute,296,2026-09-23 14:10:00,1248.1,0,8862,684,
2026-09-23 14:25:43,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,296,2026-09-23 14:10:00,23466.2,16119155,26130,1059,
2026-09-23 14:25:44,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,296,2026-09-23 14:10:00,182.85,2745730,182195,940,
2026-09-23 14:26:12,GetExchangeSnapshot,NFO,NFO,1minute,2918,2026-09-23 14:11:00,2563,624694,2918,27584,
