memory_days,mode,entry_date,manual_n,profitable_n,hit_n,profitable_hit_n,profitable_coverage_pct,picked_symbols,missed_profitable_symbols
5,all_prev_manual,2024-12-20,8,6,1,0,0.0,"PGEL,TITAGARH,JBMA,LATENTVIEW,GODFRYPHLP,KPRMILL,DELHIVERY,CRISIL,SYRMA,TARIL,MANAPPURAM,BLS,POWERINDIA,MAXHEALTH,CHALET","AEGISLOG,FIVESTAR,GICRE,NEWGEN,TECHNOE,ZENTEC"
5,all_prev_manual,2024-12-23,7,2,3,0,0.0,"LATENTVIEW,TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,CHALET,SYRMA,AEGISLOG,CARTRADE,BLUEJET,KFINTECH,MANKIND,KPRMILL","ACE,ANANTRAJ"
5,all_prev_manual,2024-12-24,7,5,0,0,0.0,"AEGISLOG,CARTRADE,BLUEJET,KFINTECH,MANKIND,POWERINDIA,KPRMILL,TECHNOE,GICRE,HONASA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D","ACUTAAS,ELECON,HSCL,SIGNATURE,SOLARINDS"
5,all_prev_manual,2024-12-26,8,3,0,0,0.0,"TECHNOE,KFINTECH,AEGISLOG,GICRE,CARTRADE,KPRMILL,HONASA,POWERINDIA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D,ACE,IPCALAB","AWL,DEVYANI,INTELLECT"
5,all_prev_manual,2024-12-27,9,8,0,0,0.0,"AEGISLOG,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,CARTRADE,GVT&D,POWERINDIA,ACE,TECHNOE,GICRE,KPRMILL,KFINTECH,IPCALAB,HONASA","AJANTPHARM,CAPLIPOINT,CEATLTD,DCMSHRIRAM,DEVYANI,GRSE,PGEL,PTCIL"
5,all_prev_manual,2024-12-30,7,1,1,0,0.0,"ACE,AEGISLOG,TECHNOE,FIVESTAR,GICRE,ZENTEC,NEWGEN,KPRMILL,ANANTRAJ,KFINTECH,POWERINDIA,IPCALAB,HONASA,AJANTPHARM,GRSE",INTELLECT
5,all_prev_manual,2024-12-31,14,10,1,0,0.0,"ACE,ANANTRAJ,KFINTECH,POWERINDIA,IPCALAB,KPRMILL,HONASA,AJANTPHARM,GRSE,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,PTCIL","DMART,HUDCO,LATENTVIEW,MAHABANK,OIL,RAILTEL,SAMMAANCAP,SAREGAMA,SHYAMMETL,TARIL"
5,all_prev_manual,2025-01-01,10,8,2,2,25.0,"AJANTPHARM,GRSE,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,PTCIL,PGEL,INTELLECT,DEVYANI,CAPLIPOINT,AWL,CEATLTD,DCMSHRIRAM","DMART,POLYMED,SAMMAANCAP,SAREGAMA,SHYAMMETL,VIJAYA"
5,all_prev_manual,2025-01-02,10,10,0,0,0.0,"AJANTPHARM,GRSE,PTCIL,PGEL,INTELLECT,DEVYANI,CAPLIPOINT,AWL,ACUTAAS,CEATLTD,DCMSHRIRAM,AMBER,SOLARINDS,HSCL,ELECON","CARTRADE,CHOLAHLDNG,DMART,EICHERMOT,FORCEMOT,HUDCO,IGL,MAHABANK,OIL,SUNDARMFIN"
5,all_prev_manual,2025-01-03,8,7,0,0,0.0,"GRSE,AJANTPHARM,PTCIL,PGEL,DEVYANI,CAPLIPOINT,ACUTAAS,CEATLTD,DCMSHRIRAM,INTELLECT,AMBER,SOLARINDS,HSCL,ELECON,KFINTECH","DMART,HUDCO,IREDA,ITI,MAHABANK,SAREGAMA,SHYAMMETL"
5,all_prev_manual,2025-01-06,7,1,0,0,0.0,"INTELLECT,AMBER,ACUTAAS,SOLARINDS,HSCL,ELECON,KFINTECH,MAHABANK,DMART,CHOLAHLDNG,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL",AWL
5,all_prev_manual,2025-01-07,12,10,2,2,20.0,"MAHABANK,DMART,CHOLAHLDNG,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,SUNDARMFIN,PTCIL,HUDCO,TARIL,VIJAYA,AWL","ANANDRATHI,BDL,JSWDULUX,LLOYDSME,NAVINFLUOR,RKFORGE,SRF,UBL"
5,all_prev_manual,2025-01-08,6,1,0,0,0.0,"CHOLAHLDNG,SHYAMMETL,DMART,SAREGAMA,SAMMAANCAP,AWL,SUNDARMFIN,POLYMED,PTCIL,VIJAYA,FORCEMOT,OIL,HUDCO,EICHERMOT,CARTRADE",SRF
5,all_prev_manual,2025-01-09,13,11,1,1,9.090909090909092,"FORCEMOT,OIL,DMART,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE,IGL,MAHABANK,SAREGAMA,SHYAMMETL,IREDA,RITES,ITI","AARTIIND,BDL,JSWDULUX,LLOYDSME,MARICO,NAVINFLUOR,PTCIL,SRF,UBL,VIJAYA"
5,all_prev_manual,2025-01-10,8,2,1,0,0.0,"DMART,SAREGAMA,SHYAMMETL,IREDA,RITES,ITI,MAHABANK,HUDCO,TARIL,FORCEMOT,SUNDARMFIN,AWL,CREDITACC,SRF,JSWDULUX","PTCIL,RKFORGE"
5,all_prev_manual,2025-01-13,10,2,6,2,100.0,"TARIL,FORCEMOT,SUNDARMFIN,AWL,RITES,CREDITACC,HUDCO,SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,AARTIIND",
5,all_prev_manual,2025-01-14,15,9,1,0,0.0,"SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,AARTIIND,RKFORGE,NAVINFLUOR,UBL,MARICO,CONCORDBIO,PTCIL,INDIAMART","ADANIENSOL,ADANIGREEN,GMDCLTD,HUDCO,IDEA,IRCON,NBCC,RVNL,SWANCORP"
5,all_prev_manual,2025-01-16,11,10,1,1,10.0,"SRF,ANANDRATHI,AARTIIND,CONCORDBIO,RKFORGE,UBL,SHYAMMETL,JSWDULUX,PTCIL,VIJAYA,LLOYDSME,BDL,NAVINFLUOR,MARICO,INDIAMART","GMDCLTD,HUDCO,IDBI,JWL,RAILTEL,RPOWER,RVNL,SAMMAANCAP,SWANCORP"
5,all_prev_manual,2025-01-17,2,0,0,0,0.0,"SHYAMMETL,SRF,JSWDULUX,ANANDRATHI,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,RKFORGE,BDL,NAVINFLUOR,MARICO,INDIAMART,CONCORDBIO",
5,all_prev_manual,2025-01-20,10,0,1,0,0.0,"SHYAMMETL,LLOYDSME,PTCIL,VIJAYA,UBL,RKFORGE,BDL,INDIAMART,SRF,JSWDULUX,CONCORDBIO,IDEA,RAILTEL,RPOWER,NBCC",
5,all_prev_manual,2025-01-21,12,4,0,0,0.0,"SHYAMMETL,SRF,LLOYDSME,JSWDULUX,PTCIL,VIJAYA,UBL,BDL,CONCORDBIO,INDIAMART,IDEA,RAILTEL,RPOWER,NBCC,RVNL","CGCL,MPHASIS,NAVA,ULTRACEMCO"
5,all_prev_manual,2025-01-22,15,3,0,0,0.0,"IDEA,RAILTEL,RPOWER,NBCC,RVNL,ADANIGREEN,BDL,GMDCLTD,IRCON,BLS,INOXWIND,MINDACORP,SWANCORP,ADANIENSOL,HUDCO","KEI,MPHASIS,PERSISTENT"
5,all_prev_manual,2025-01-23,12,12,0,0,0.0,"RAILTEL,GMDCLTD,ADANIENSOL,RPOWER,JWL,RVNL,HUDCO,BDL,IDBI,SWANCORP,SAMMAANCAP,INOXWIND,NBCC,HFCL,PAYTM","AMBER,CGCL,COFORGE,KFINTECH,LAURUSLABS,MPHASIS,NAVA,PERSISTENT,POLICYBZR,ULTRACEMCO,WOCKPHARMA,ZENSARTECH"
5,all_prev_manual,2025-01-24,2,2,2,2,100.0,"INOXWIND,NBCC,HFCL,SWANCORP,PAYTM,NIACL,JWL,MINDACORP,ADANIGREEN,RAILTEL,BSE,CGCL,ZENSARTECH,COFORGE,FIVESTAR",
5,all_prev_manual,2025-01-27,9,2,3,1,50.0,"HFCL,INOXWIND,SWANCORP,PAYTM,NIACL,JWL,MINDACORP,ADANIGREEN,RAILTEL,BSE,CGCL,ZENSARTECH,COFORGE,FIVESTAR,ULTRACEMCO",POLICYBZR
5,all_prev_manual,2025-01-28,15,6,0,0,0.0,"CGCL,ZENSARTECH,COFORGE,FIVESTAR,ULTRACEMCO,MPHASIS,WOCKPHARMA,POLICYBZR,MCX,KFINTECH,KEI,NAVA,PERSISTENT,AMBER,LAURUSLABS","BRIGADE,GRAVITA,JMFINANCIL,KPITTECH,OLECTRA,SYRMA"
5,all_prev_manual,2025-01-29,12,12,0,0,0.0,"PERSISTENT,CGCL,COFORGE,ZENSARTECH,AMBER,FIVESTAR,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KEI,NAVA,KFINTECH,MCX","GODFRYPHLP,GRAVITA,JMFINANCIL,JUBLPHARMA,KALYANKJIL,KPITTECH,NETWEB,NEWGEN,PGEL,SYRMA,TRENT,ZENTEC"
5,all_prev_manual,2025-01-30,2,0,0,0,0.0,"CGCL,COFORGE,PERSISTENT,ZENSARTECH,AMBER,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KFINTECH,NAVA,FIVESTAR,MCX,BBTC",
5,all_prev_manual,2025-01-31,12,11,3,3,27.27272727272727,"CGCL,FIVESTAR,PERSISTENT,ZENSARTECH,COFORGE,WOCKPHARMA,POLICYBZR,ULTRACEMCO,MCX,NAVA,BBTC,POLYMED,ZENTEC,GRAVITA,KPITTECH","GODFRYPHLP,JMFINANCIL,JUBLFOOD,KALYANKJIL,PCBL,PGEL,PNBHOUSING,TRENT"
5,prof_prev_manual,2024-12-02,10,5,2,0,0.0,"ADANIGREEN,ADANIENSOL,ATGL,ADANIPOWER,HONASA,ADANIENT,TRITURBINE,PREMIERENE,OLAELEC,FACT,HUDCO,TTML,CAPLIPOINT,WOCKPHARMA,NEULANDLAB","BDL,CAMS,COCHINSHIP,GRSE,SONATSOFTW"
5,prof_prev_manual,2024-12-03,11,9,1,1,11.11111111111111,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,ADANIGREEN,ADANIENSOL,OLAELEC,ADANIPOWER,NEULANDLAB,PREMIERENE,ATGL,PPLPHARMA,PGEL,HONASA","ANGELONE,BLS,HSCL,KPIL,KPITTECH,TATAELXSI,UCOBANK,ZEEL"
5,prof_prev_manual,2024-12-04,8,4,2,1,25.0,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,ADANIGREEN,OLAELEC","BLUESTARCO,FINCABLES,PNBHOUSING"
5,prof_prev_manual,2024-12-05,8,6,2,2,33.33333333333333,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","CASTROLIND,CESC,FLUOROCHEM,IGL"
5,prof_prev_manual,2024-12-06,9,7,2,2,28.57142857142857,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","GABRIEL,INOXWIND,IREDA,MAZDOCK,MMTC"
5,prof_prev_manual,2024-12-09,9,3,2,0,0.0,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","CASTROLIND,INOXWIND,MAXHEALTH"
5,prof_prev_manual,2024-12-10,7,6,0,0,0.0,"GRSE,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING,BLUESTARCO,CASTROLIND,CESC,FLUOROCHEM","CLEAN,CRISIL,KPRMILL,RPOWER,SYRMA,TARIL"
5,prof_prev_manual,2024-12-11,7,4,0,0,0.0,"FINCABLES,PNBHOUSING,HSCL,BLUESTARCO,KPIL,CASTROLIND,CESC,FLUOROCHEM,IGL,ANGELONE,GRSE,MMTC,INOXWIND,ZEEL,IREDA","CHALET,MAXHEALTH,POWERINDIA,TITAGARH"
5,prof_prev_manual,2024-12-12,10,7,1,1,14.285714285714285,"KPIL,CASTROLIND,CESC,FLUOROCHEM,IGL,ANGELONE,GRSE,MMTC,INOXWIND,ZEEL,IREDA,MAZDOCK,GABRIEL,MAXHEALTH,CLEAN","BLS,CHALET,CRISIL,MANAPPURAM,PGEL,POWERINDIA"
5,prof_prev_manual,2024-12-13,9,7,3,3,42.857142857142854,"GRSE,MMTC,INOXWIND,ZEEL,IREDA,MAZDOCK,GABRIEL,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL","DELHIVERY,GODFRYPHLP,JBMA,PGEL"
5,prof_prev_manual,2024-12-16,9,6,8,6,100.0,"INOXWIND,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,POWERINDIA,CHALET,TITAGARH,PGEL,BLS,MANAPPURAM",
5,prof_prev_manual,2024-12-17,7,1,2,0,0.0,"CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,POWERINDIA,CHALET,MAXHEALTH,TITAGARH,PGEL,BLS,MANAPPURAM,JBMA,GODFRYPHLP",AEGISLOG
5,prof_prev_manual,2024-12-18,8,5,3,1,20.0,"POWERINDIA,CHALET,MAXHEALTH,TITAGARH,PGEL,BLS,CRISIL,MANAPPURAM,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,SYRMA,TARIL,AEGISLOG","CARTRADE,GICRE,HONASA,KFINTECH"
5,prof_prev_manual,2024-12-19,8,7,2,1,14.285714285714285,"PGEL,POWERINDIA,CHALET,BLS,CRISIL,MAXHEALTH,MANAPPURAM,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,SYRMA,TARIL,TITAGARH,AEGISLOG","ANANTRAJ,CARTRADE,FIVESTAR,GVT&D,NEWGEN,ZENTEC"
5,prof_prev_manual,2024-12-20,8,6,2,1,16.666666666666664,"PGEL,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,CRISIL,SYRMA,TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,AEGISLOG,KFINTECH","FIVESTAR,GICRE,NEWGEN,TECHNOE,ZENTEC"
5,prof_prev_manual,2024-12-23,7,2,4,0,0.0,"TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,AEGISLOG,KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,FIVESTAR,ZENTEC,NEWGEN","ACE,ANANTRAJ"
5,prof_prev_manual,2024-12-24,7,5,0,0,0.0,"AEGISLOG,KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D,POWERINDIA,TECHNOE,ACE,GRAVITA","ACUTAAS,ELECON,HSCL,SIGNATURE,SOLARINDS"
5,prof_prev_manual,2024-12-26,8,3,0,0,0.0,"KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D,POWERINDIA,AEGISLOG,TECHNOE,ACE,ACUTAAS","AWL,DEVYANI,INTELLECT"
5,prof_prev_manual,2024-12-27,9,8,1,0,0.0,"FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,CARTRADE,GVT&D,POWERINDIA,AEGISLOG,TECHNOE,GICRE,ACE,ACUTAAS,HSCL,ELECON,SOLARINDS","AJANTPHARM,CAPLIPOINT,CEATLTD,DCMSHRIRAM,DEVYANI,GRSE,PGEL,PTCIL"
5,prof_prev_manual,2024-12-30,7,1,5,1,100.0,"AEGISLOG,TECHNOE,FIVESTAR,GICRE,ZENTEC,NEWGEN,ACE,ANANTRAJ,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,INTELLECT,DEVYANI",
5,prof_prev_manual,2024-12-31,14,10,1,0,0.0,"ACE,ANANTRAJ,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,INTELLECT,DEVYANI,AWL,GRSE,AJANTPHARM,PTCIL,PGEL,CAPLIPOINT","DMART,HUDCO,LATENTVIEW,MAHABANK,OIL,RAILTEL,SAMMAANCAP,SAREGAMA,SHYAMMETL,TARIL"
5,prof_prev_manual,2025-01-01,10,8,2,2,25.0,"ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,INTELLECT,DEVYANI,AWL,GRSE,AJANTPHARM,PTCIL,PGEL,CAPLIPOINT,CEATLTD,DCMSHRIRAM","DMART,POLYMED,SAMMAANCAP,SAREGAMA,SHYAMMETL,VIJAYA"
5,prof_prev_manual,2025-01-02,10,10,2,2,20.0,"INTELLECT,DEVYANI,AWL,GRSE,AJANTPHARM,PTCIL,PGEL,CAPLIPOINT,CEATLTD,DCMSHRIRAM,MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL","CARTRADE,CHOLAHLDNG,EICHERMOT,FORCEMOT,HUDCO,IGL,OIL,SUNDARMFIN"
5,prof_prev_manual,2025-01-03,8,7,4,4,57.14285714285714,"GRSE,AJANTPHARM,PTCIL,PGEL,DEVYANI,CAPLIPOINT,CEATLTD,DCMSHRIRAM,INTELLECT,MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA","HUDCO,IREDA,ITI"
5,prof_prev_manual,2025-01-06,7,1,3,1,100.0,"INTELLECT,MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,HUDCO,TARIL,AWL,POLYMED,PTCIL,VIJAYA",
5,prof_prev_manual,2025-01-07,12,10,2,2,20.0,"MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,HUDCO,TARIL,AWL,POLYMED,PTCIL,VIJAYA,FORCEMOT","ANANDRATHI,BDL,JSWDULUX,LLOYDSME,NAVINFLUOR,RKFORGE,SRF,UBL"
5,prof_prev_manual,2025-01-08,6,1,0,0,0.0,"SHYAMMETL,DMART,SAREGAMA,SAMMAANCAP,AWL,POLYMED,PTCIL,VIJAYA,FORCEMOT,OIL,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE",SRF
5,prof_prev_manual,2025-01-09,13,11,1,1,9.090909090909092,"FORCEMOT,OIL,DMART,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE,IGL,MAHABANK,SAREGAMA,SHYAMMETL,IREDA,ITI,AWL","AARTIIND,BDL,JSWDULUX,LLOYDSME,MARICO,NAVINFLUOR,PTCIL,SRF,UBL,VIJAYA"
5,prof_prev_manual,2025-01-10,8,2,5,1,50.0,"DMART,SAREGAMA,SHYAMMETL,IREDA,ITI,MAHABANK,HUDCO,AWL,SRF,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE",PTCIL
5,prof_prev_manual,2025-01-13,10,2,8,2,100.0,"AWL,SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE,NAVINFLUOR,UBL,AARTIIND,PTCIL,MARICO,AEGISLOG",
5,prof_prev_manual,2025-01-14,15,9,1,0,0.0,"SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE,NAVINFLUOR,UBL,AARTIIND,PTCIL,MARICO,SUNDARMFIN,CONCORDBIO","ADANIENSOL,ADANIGREEN,GMDCLTD,HUDCO,IDEA,IRCON,NBCC,RVNL,SWANCORP"
5,prof_prev_manual,2025-01-16,11,10,2,2,20.0,"SRF,SHYAMMETL,JSWDULUX,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,BDL,NAVINFLUOR,MARICO,RKFORGE,IDEA,NBCC,RVNL","GMDCLTD,HUDCO,IDBI,JWL,RAILTEL,RPOWER,SAMMAANCAP,SWANCORP"
5,prof_prev_manual,2025-01-17,2,0,1,0,0.0,"SHYAMMETL,SRF,JSWDULUX,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,BDL,NAVINFLUOR,MARICO,RKFORGE,IDEA,NBCC,RVNL",
5,prof_prev_manual,2025-01-20,10,0,3,0,0.0,"PTCIL,RKFORGE,SRF,VIJAYA,IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,RAILTEL,RPOWER",
5,prof_prev_manual,2025-01-21,12,4,0,0,0.0,"SRF,VIJAYA,IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,RAILTEL,RPOWER,JWL,BDL","CGCL,MPHASIS,NAVA,ULTRACEMCO"
5,prof_prev_manual,2025-01-22,15,3,0,0,0.0,"IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,RAILTEL,RPOWER,JWL,BDL,IDBI,SAMMAANCAP","KEI,MPHASIS,PERSISTENT"
5,prof_prev_manual,2025-01-23,12,12,5,5,41.66666666666667,"RAILTEL,GMDCLTD,RPOWER,JWL,RVNL,HUDCO,BDL,IDBI,SWANCORP,SAMMAANCAP,CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT","AMBER,COFORGE,KFINTECH,LAURUSLABS,POLICYBZR,WOCKPHARMA,ZENSARTECH"
5,prof_prev_manual,2025-01-24,2,2,1,1,50.0,"CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT,KEI,COFORGE,ZENSARTECH,AMBER,WOCKPHARMA,POLICYBZR,LAURUSLABS,KFINTECH,CREDITACC,BBTC",FIVESTAR
5,prof_prev_manual,2025-01-27,9,2,7,2,100.0,"CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT,KEI,COFORGE,ZENSARTECH,AMBER,WOCKPHARMA,POLICYBZR,LAURUSLABS,KFINTECH,FIVESTAR,GODIGIT",
5,prof_prev_manual,2025-01-28,15,6,0,0,0.0,"CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT,KEI,COFORGE,ZENSARTECH,AMBER,WOCKPHARMA,POLICYBZR,LAURUSLABS,KFINTECH,FIVESTAR,GODIGIT","BRIGADE,GRAVITA,JMFINANCIL,KPITTECH,OLECTRA,SYRMA"
5,prof_prev_manual,2025-01-29,12,12,1,1,8.333333333333332,"PERSISTENT,MPHASIS,KEI,CGCL,COFORGE,ZENSARTECH,AMBER,WOCKPHARMA,POLICYBZR,ULTRACEMCO,LAURUSLABS,KFINTECH,NAVA,FIVESTAR,GRAVITA","GODFRYPHLP,JMFINANCIL,JUBLPHARMA,KALYANKJIL,KPITTECH,NETWEB,NEWGEN,PGEL,SYRMA,TRENT,ZENTEC"
5,prof_prev_manual,2025-01-30,2,0,0,0,0.0,"CGCL,COFORGE,PERSISTENT,ZENSARTECH,AMBER,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KFINTECH,NAVA,FIVESTAR,GRAVITA,KPITTECH",
5,prof_prev_manual,2025-01-31,12,11,6,5,45.45454545454545,"CGCL,FIVESTAR,COFORGE,POLICYBZR,GRAVITA,KPITTECH,JMFINANCIL,BRIGADE,OLECTRA,SYRMA,ZENTEC,PGEL,GODFRYPHLP,NETWEB,NEWGEN","JUBLFOOD,KALYANKJIL,PCBL,PNBHOUSING,POLYMED,TRENT"
10,all_prev_manual,2024-12-02,10,5,2,0,0.0,"ADANIGREEN,ADANIENSOL,ATGL,ADANIPOWER,HONASA,ADANIENT,TRITURBINE,PREMIERENE,OLAELEC,FACT,HUDCO,TTML,CAPLIPOINT,WOCKPHARMA,NEULANDLAB","BDL,CAMS,COCHINSHIP,GRSE,SONATSOFTW"
10,all_prev_manual,2024-12-03,11,9,2,2,22.22222222222222,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,ADANIGREEN,ADANIENSOL,OLAELEC,NEULANDLAB,PREMIERENE","ANGELONE,BLS,KPIL,KPITTECH,TATAELXSI,UCOBANK,ZEEL"
10,all_prev_manual,2024-12-04,8,4,5,3,75.0,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL",BLUESTARCO
10,all_prev_manual,2024-12-05,8,6,1,1,16.666666666666664,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL","ANGELONE,CASTROLIND,CESC,FLUOROCHEM,IGL"
10,all_prev_manual,2024-12-06,9,7,3,3,42.857142857142854,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL","GABRIEL,INOXWIND,IREDA,MMTC"
10,all_prev_manual,2024-12-09,9,3,2,0,0.0,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL","CASTROLIND,INOXWIND,MAXHEALTH"
10,all_prev_manual,2024-12-10,7,6,1,1,16.666666666666664,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL","CLEAN,CRISIL,KPRMILL,SYRMA,TARIL"
10,all_prev_manual,2024-12-11,7,4,1,0,0.0,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL","CHALET,MAXHEALTH,POWERINDIA,TITAGARH"
10,all_prev_manual,2024-12-12,10,7,1,0,0.0,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL","BLS,CHALET,CRISIL,MANAPPURAM,MAXHEALTH,PGEL,POWERINDIA"
10,all_prev_manual,2024-12-13,9,7,0,0,0.0,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL","CRISIL,DELHIVERY,GODFRYPHLP,JBMA,KPRMILL,PGEL,SYRMA"
10,all_prev_manual,2024-12-16,9,6,0,0,0.0,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL","BLS,MANAPPURAM,MAXHEALTH,POWERINDIA,TARIL,TITAGARH"
10,all_prev_manual,2024-12-17,7,1,0,0,0.0,"GRSE,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,MMTC,FLUOROCHEM,RPOWER,BLUESTARCO",AEGISLOG
