pattern,symbol,n,avg_d1,family,score_n_x_avg
FALCPAT_8890,POONAWALLA,7,3.28,unclassified,22.959999999999997
FALCPAT_6646,BDL,6,3.277,unclassified,19.662
FALCPAT_9109,IPCALAB,7,3.274,unclassified,22.918
FALCPAT_6504,MAPMYINDIA,8,3.273,unclassified,26.184
FALCPAT_8584,MAPMYINDIA,5,3.272,unclassified,16.36
FALCPAT_8811,PGEL,5,3.271,unclassified,16.355
FALCPAT_8245,JBMA,13,3.269,unclassified,42.497
FALCPAT_8464,UCOBANK,11,3.267,unclassified,35.937
FALCPAT_7820,PATANJALI,6,3.266,unclassified,19.596
FALCPAT_7618,KFINTECH,10,3.261,unclassified,32.61
FALCPAT_8332,GRAVITA,10,3.261,unclassified,32.61
FALCPAT_9424,ITI,10,3.261,unclassified,32.61
FALCPAT_8622,POONAWALLA,9,3.26,unclassified,29.339999999999996
FALCPAT_8226,ACUTAAS,6,3.26,unclassified,19.56
FALCPAT_9243,NUVAMA,11,3.258,unclassified,35.838
FALCPAT_8199,GODREJIND,9,3.253,unclassified,29.277
FALCPAT_9395,GODREJIND,9,3.253,unclassified,29.277
FALCPAT_8545,HUDCO,9,3.251,unclassified,29.259
FALCPAT_9522,NUVAMA,9,3.251,unclassified,29.259
FALCPAT_7472,CHAMBLFERT,6,3.251,unclassified,19.506
FALCPAT_9340,PPLPHARMA,5,3.251,unclassified,16.255
FALCPAT_8730,OFSS,5,3.25,unclassified,16.25
FALCPAT_7516,COCHINSHIP,10,3.248,unclassified,32.480000000000004
FALCPAT_8545,HFCL,6,3.246,unclassified,19.476
FALCPAT_8198,KFINTECH,12,3.245,unclassified,38.94
FALCPAT_9566,MAPMYINDIA,5,3.245,unclassified,16.225
FALCPAT_6744,ACE,15,3.244,unclassified,48.660000000000004
FALCPAT_8143,ERIS,11,3.244,unclassified,35.684000000000005
FALCPAT_6199,POWERINDIA,8,3.244,unclassified,25.952
FALCPAT_7880,GRSE,14,3.243,unclassified,45.402
FALCPAT_9450,CGPOWER,5,3.243,unclassified,16.215
FALCPAT_9358,MMTC,8,3.241,unclassified,25.928
FALCPAT_7771,HINDZINC,8,3.238,unclassified,25.904
FALCPAT_7021,JUBLPHARMA,6,3.235,unclassified,19.41
FALCPAT_7739,HINDALCO,5,3.233,unclassified,16.165
FALCPAT_7827,JMFINANCIL,5,3.233,unclassified,16.165
FALCPAT_7578,AFFLE,5,3.232,unclassified,16.16
FALCPAT_8079,MAHABANK,8,3.23,unclassified,25.84
FALCPAT_7820,WELSPUNLIV,6,3.23,unclassified,19.38
FALCPAT_8464,IOB,13,3.229,unclassified,41.977000000000004
FALCPAT_7313,CONCORDBIO,8,3.229,unclassified,25.832
FALCPAT_7508,PPLPHARMA,6,3.229,unclassified,19.374000000000002
FALCPAT_8076,GRAPHITE,5,3.226,unclassified,16.13
FALCPAT_6754,CEATLTD,6,3.225,unclassified,19.35
FALCPAT_8373,REDINGTON,7,3.221,unclassified,22.547
FALCPAT_9494,GODREJIND,9,3.22,unclassified,28.98
FALCPAT_6332,GRAVITA,8,3.216,unclassified,25.728
FALCPAT_8450,GSPL,6,3.215,unclassified,19.29
FALCPAT_7755,GRAVITA,9,3.214,unclassified,28.926
FALCPAT_8904,FORTIS,7,3.213,unclassified,22.491
FALCPAT_8332,RPOWER,6,3.211,unclassified,19.266
FALCPAT_8743,NAVA,6,3.21,unclassified,19.259999999999998
FALCPAT_9061,NAVA,6,3.21,unclassified,19.259999999999998
FALCPAT_6713,BBTC,5,3.21,unclassified,16.05
FALCPAT_8097,GILLETTE,5,3.208,unclassified,16.04
FALCPAT_8411,GILLETTE,5,3.208,unclassified,16.04
FALCPAT_6996,JUBLPHARMA,9,3.205,unclassified,28.845
FALCPAT_7494,ZEEL,6,3.204,unclassified,19.224
FALCPAT_9547,POONAWALLA,8,3.201,unclassified,25.608
FALCPAT_6578,TATAINVEST,7,3.201,unclassified,22.407
FALCPAT_6871,NAVA,17,3.2,unclassified,54.400000000000006
FALCPAT_7941,RADICO,9,3.2,unclassified,28.8
FALCPAT_8690,CENTRALBK,9,3.2,unclassified,28.8
FALCPAT_6784,PPLPHARMA,6,3.196,unclassified,19.176000000000002
FALCPAT_9407,TEGA,6,3.196,unclassified,19.176000000000002
FALCPAT_9597,PPLPHARMA,6,3.196,unclassified,19.176000000000002
FALCPAT_8312,EIHOTEL,5,3.196,unclassified,15.98
FALCPAT_8745,NEWGEN,8,3.195,unclassified,25.56
FALCPAT_7602,IDBI,7,3.187,unclassified,22.308999999999997
FALCPAT_7005,JMFINANCIL,5,3.186,unclassified,15.93
FALCPAT_9425,POONAWALLA,8,3.185,unclassified,25.48
FALCPAT_8065,CREDITACC,7,3.185,unclassified,22.295
FALCPAT_6328,SYRMA,8,3.184,unclassified,25.472
FALCPAT_8138,TATAINVEST,6,3.183,unclassified,19.098
FALCPAT_8415,HSCL,6,3.183,unclassified,19.098
FALCPAT_8733,NAVA,8,3.181,unclassified,25.448
FALCPAT_8325,AEGISLOG,8,3.179,unclassified,25.432
FALCPAT_8890,GLENMARK,5,3.178,unclassified,15.89
FALCPAT_6722,IOB,11,3.175,unclassified,34.925
FALCPAT_8332,ANURAS,7,3.175,unclassified,22.224999999999998
FALCPAT_8726,ATUL,5,3.175,unclassified,15.875
FALCPAT_8464,FINCABLES,6,3.17,unclassified,19.02
FALCPAT_6199,RITES,8,3.167,unclassified,25.336
FALCPAT_9242,ZENTEC,7,3.167,unclassified,22.168999999999997
FALCPAT_7209,BALKRISIND,5,3.167,unclassified,15.834999999999999
FALCPAT_8619,IDBI,5,3.167,unclassified,15.834999999999999
FALCPAT_9185,BIKAJI,5,3.167,unclassified,15.834999999999999
FALCPAT_8668,NLCINDIA,10,3.166,unclassified,31.66
FALCPAT_8376,ITI,8,3.166,unclassified,25.328
FALCPAT_6877,HINDZINC,5,3.162,unclassified,15.809999999999999
FALCPAT_8068,KFINTECH,7,3.16,unclassified,22.12
FALCPAT_7872,TATAELXSI,5,3.158,unclassified,15.79
FALCPAT_9340,GODFRYPHLP,12,3.157,unclassified,37.884
FALCPAT_7199,WOCKPHARMA,8,3.157,unclassified,25.256
FALCPAT_8206,NHPC,5,3.157,unclassified,15.785
FALCPAT_9529,AEGISLOG,5,3.156,unclassified,15.780000000000001
FALCPAT_9427,JBMA,12,3.154,unclassified,37.848
FALCPAT_6507,RVNL,10,3.152,unclassified,31.520000000000003
FALCPAT_6328,IDBI,6,3.152,unclassified,18.912
FALCPAT_8196,SARDAEN,5,3.151,unclassified,15.754999999999999
FALCPAT_8494,LTFOODS,5,3.15,unclassified,15.75
FALCPAT_8940,REDINGTON,16,3.149,unclassified,50.384
FALCPAT_7436,FLUOROCHEM,8,3.149,unclassified,25.192
FALCPAT_6151,NIACL,11,3.148,unclassified,34.628
FALCPAT_7771,GMDCLTD,8,3.146,unclassified,25.168
FALCPAT_8964,ARE&M,11,3.144,unclassified,34.584
FALCPAT_8854,GODREJIND,11,3.142,unclassified,34.562
FALCPAT_6521,ADANIPORTS,5,3.142,unclassified,15.709999999999999
FALCPAT_9528,CAPLIPOINT,6,3.137,unclassified,18.822
FALCPAT_8206,CUMMINSIND,5,3.137,unclassified,15.685
FALCPAT_8545,SAIL,5,3.137,unclassified,15.685
FALCPAT_6890,TATAINVEST,9,3.134,unclassified,28.206
FALCPAT_9396,SYRMA,8,3.134,unclassified,25.072
FALCPAT_8690,CONCORDBIO,10,3.128,unclassified,31.28
FALCPAT_7820,LODHA,14,3.124,unclassified,43.736000000000004
FALCPAT_7834,CREDITACC,7,3.123,unclassified,21.861
FALCPAT_9358,PNBHOUSING,5,3.122,unclassified,15.61
FALCPAT_7199,SUZLON,9,3.12,unclassified,28.080000000000002
FALCPAT_7807,GRSE,14,3.118,unclassified,43.652
FALCPAT_9509,GMDCLTD,5,3.116,unclassified,15.58
FALCPAT_9358,BEML,7,3.112,unclassified,21.784
FALCPAT_8259,ITI,13,3.111,unclassified,40.443000000000005
FALCPAT_7747,VIJAYA,24,3.11,unclassified,74.64
FALCPAT_6328,LODHA,5,3.108,unclassified,15.540000000000001
FALCPAT_9185,CGPOWER,6,3.105,unclassified,18.63
FALCPAT_8221,JMFINANCIL,5,3.103,unclassified,15.515
FALCPAT_8724,POLICYBZR,14,3.102,unclassified,43.428
FALCPAT_8743,BHEL,7,3.101,unclassified,21.707
FALCPAT_8779,TEGA,7,3.101,unclassified,21.707
FALCPAT_7519,UCOBANK,9,3.1,unclassified,27.900000000000002
FALCPAT_7958,CARTRADE,5,3.1,unclassified,15.5
FALCPAT_6693,MRPL,9,3.096,unclassified,27.864
FALCPAT_7713,CHAMBLFERT,8,3.096,unclassified,24.768
FALCPAT_8511,GPIL,7,3.096,unclassified,21.672
FALCPAT_8143,GLAXO,6,3.096,unclassified,18.576
FALCPAT_8247,GLAXO,6,3.096,unclassified,18.576
FALCPAT_8462,INTELLECT,11,3.094,unclassified,34.034
FALCPAT_9457,APARINDS,7,3.094,unclassified,21.657999999999998
FALCPAT_7619,PARADEEP,7,3.09,unclassified,21.63
FALCPAT_8813,PPLPHARMA,7,3.09,unclassified,21.63
FALCPAT_7226,WELSPUNLIV,5,3.089,unclassified,15.445
FALCPAT_8882,RITES,7,3.087,unclassified,21.609
FALCPAT_8762,NIACL,13,3.085,unclassified,40.105
FALCPAT_6804,TATACHEM,8,3.085,unclassified,24.68
FALCPAT_9516,GRANULES,5,3.085,unclassified,15.425
FALCPAT_8509,IOB,13,3.082,unclassified,40.065999999999995
FALCPAT_8595,KPRMILL,5,3.081,unclassified,15.405
FALCPAT_9244,MAZDOCK,6,3.08,unclassified,18.48
FALCPAT_9061,DEEPAKFERT,5,3.08,unclassified,15.4
FALCPAT_6890,NEULANDLAB,8,3.073,unclassified,24.584
FALCPAT_8789,CHOLAHLDNG,6,3.071,unclassified,18.426000000000002
FALCPAT_8546,ZENSARTECH,10,3.07,unclassified,30.7
FALCPAT_9370,ANURAS,5,3.068,unclassified,15.34
FALCPAT_6996,PPLPHARMA,12,3.067,unclassified,36.804
FALCPAT_6784,LODHA,6,3.067,unclassified,18.402
FALCPAT_9597,LODHA,6,3.067,unclassified,18.402
FALCPAT_7160,MAHABANK,6,3.066,unclassified,18.396
FALCPAT_7561,MAHABANK,6,3.066,unclassified,18.396
FALCPAT_9170,MAHABANK,6,3.066,unclassified,18.396
FALCPAT_8619,REDINGTON,6,3.062,unclassified,18.372
FALCPAT_9429,JSWENERGY,6,3.062,unclassified,18.372
FALCPAT_6927,BAYERCROP,6,3.061,unclassified,18.366
FALCPAT_7005,APARINDS,5,3.059,unclassified,15.295000000000002
FALCPAT_8645,IFCI,11,3.058,unclassified,33.638
FALCPAT_8422,JBMA,7,3.053,unclassified,21.371
FALCPAT_7619,MRPL,7,3.048,unclassified,21.336
FALCPAT_7620,RAMCOCEM,5,3.048,unclassified,15.24
FALCPAT_8451,COCHINSHIP,13,3.046,unclassified,39.598
FALCPAT_9427,KFINTECH,15,3.045,unclassified,45.675
FALCPAT_7880,ITI,13,3.045,unclassified,39.585
FALCPAT_9169,ADANIPORTS,6,3.045,unclassified,18.27
FALCPAT_8791,SUZLON,5,3.044,unclassified,15.22
FALCPAT_9127,JSWDULUX,5,3.044,unclassified,15.22
FALCPAT_6439,FIVESTAR,5,3.042,unclassified,15.209999999999999
FALCPAT_6504,NEULANDLAB,7,3.04,unclassified,21.28
FALCPAT_9370,FACT,13,3.035,unclassified,39.455
FALCPAT_8622,ERIS,10,3.035,unclassified,30.35
FALCPAT_6427,RAMCOCEM,6,3.035,unclassified,18.21
FALCPAT_8578,RAMCOCEM,6,3.035,unclassified,18.21
FALCPAT_8664,RAMCOCEM,6,3.035,unclassified,18.21
FALCPAT_8375,MMTC,6,3.033,unclassified,18.198
FALCPAT_8143,ANURAS,6,3.032,unclassified,18.192
FALCPAT_8247,ANURAS,6,3.032,unclassified,18.192
FALCPAT_8241,CGCL,5,3.032,unclassified,15.16
FALCPAT_6512,RBLBANK,5,3.031,unclassified,15.155000000000001
FALCPAT_8877,NLCINDIA,10,3.03,unclassified,30.299999999999997
FALCPAT_9301,VIJAYA,9,3.03,unclassified,27.27
FALCPAT_7712,IRCTC,5,3.03,unclassified,15.149999999999999
FALCPAT_7601,CHAMBLFERT,7,3.027,unclassified,21.189
FALCPAT_8422,GMDCLTD,11,3.026,unclassified,33.286
FALCPAT_6804,SAIL,5,3.026,unclassified,15.129999999999999
FALCPAT_6660,ITI,5,3.023,unclassified,15.115
FALCPAT_9242,HONAUT,5,3.023,unclassified,15.115
FALCPAT_9258,HONAUT,5,3.023,unclassified,15.115
FALCPAT_8723,TEGA,10,3.021,unclassified,30.21
FALCPAT_6288,ACE,5,3.016,unclassified,15.08
FALCPAT_8361,VIJAYA,10,3.013,unclassified,30.13
FALCPAT_8632,HBLENGINE,6,3.013,unclassified,18.078
FALCPAT_9413,ABFRL,6,3.013,unclassified,18.078
FALCPAT_9456,NETWEB,8,3.011,unclassified,24.088
FALCPAT_7872,TATACHEM,7,3.011,unclassified,21.077
FALCPAT_8949,AUROPHARMA,5,3.008,unclassified,15.04
FALCPAT_7760,UCOBANK,9,3.007,unclassified,27.063000000000002
FALCPAT_6439,ITI,7,3.003,unclassified,21.021
FALCPAT_7964,SAMMAANCAP,5,3.003,unclassified,15.015
FALCPAT_8967,ANURAS,5,3.002,unclassified,15.009999999999998
FALCPAT_8373,RAMCOCEM,7,3.001,unclassified,21.006999999999998
FALCPAT_8406,ERIS,15,3.0,unclassified,45.0
FALCPAT_7350,SARDAEN,6,3.0,unclassified,18.0
FALCPAT_8333,GODFRYPHLP,6,2.993,unclassified,17.958
FALCPAT_9185,OLECTRA,16,2.992,unclassified,47.872
FALCPAT_8066,VIJAYA,10,2.991,unclassified,29.91
FALCPAT_7880,GICRE,7,2.989,unclassified,20.923
FALCPAT_8221,ITI,16,2.987,unclassified,47.792
FALCPAT_8230,RVNL,24,2.986,unclassified,71.664
FALCPAT_8361,JUBLPHARMA,9,2.986,unclassified,26.874000000000002
FALCPAT_8198,JBMA,9,2.983,unclassified,26.847
FALCPAT_9528,AMBER,7,2.983,unclassified,20.881
FALCPAT_8378,FSL,5,2.983,unclassified,14.915000000000001
FALCPAT_6741,RVNL,17,2.982,unclassified,50.694
FALCPAT_8791,AEGISLOG,7,2.982,unclassified,20.874000000000002
FALCPAT_7880,IRCON,6,2.979,unclassified,17.874000000000002
FALCPAT_8571,ZOMATO,9,2.978,unclassified,26.802000000000003
FALCPAT_7705,TATACHEM,5,2.977,unclassified,14.885
FALCPAT_8245,IGL,6,2.974,unclassified,17.844
FALCPAT_9318,OLECTRA,9,2.97,unclassified,26.73
FALCPAT_7834,PGEL,8,2.97,unclassified,23.76
FALCPAT_8463,CONCORDBIO,6,2.969,unclassified,17.814
FALCPAT_8066,ACUTAAS,7,2.968,unclassified,20.776
FALCPAT_9119,OFSS,5,2.968,unclassified,14.84
FALCPAT_8585,HINDZINC,9,2.965,unclassified,26.685
FALCPAT_9128,HINDZINC,8,2.965,unclassified,23.72
FALCPAT_7086,CONCORDBIO,5,2.965,unclassified,14.825
FALCPAT_8568,SYRMA,7,2.964,unclassified,20.748
FALCPAT_6467,RADICO,5,2.963,unclassified,14.815000000000001
FALCPAT_6199,GODREJIND,7,2.962,unclassified,20.734
FALCPAT_6145,BEL,6,2.96,unclassified,17.759999999999998
FALCPAT_8406,NATCOPHARM,6,2.96,unclassified,17.759999999999998
FALCPAT_7009,ERIS,10,2.958,unclassified,29.580000000000002
FALCPAT_8455,ZOMATO,5,2.958,unclassified,14.790000000000001
FALCPAT_7561,BAYERCROP,5,2.957,unclassified,14.785
FALCPAT_9170,BAYERCROP,5,2.957,unclassified,14.785
FALCPAT_7760,BSE,16,2.956,unclassified,47.296
FALCPAT_7602,INTELLECT,6,2.956,unclassified,17.736
FALCPAT_7759,WOCKPHARMA,5,2.953,unclassified,14.764999999999999
FALCPAT_8449,SAIL,5,2.953,unclassified,14.764999999999999
FALCPAT_8070,CHOLAHLDNG,8,2.95,unclassified,23.6
FALCPAT_8578,SYRMA,6,2.948,unclassified,17.688
FALCPAT_9540,SYRMA,6,2.948,unclassified,17.688
FALCPAT_8445,NAVA,7,2.947,unclassified,20.629
FALCPAT_8079,EMAMILTD,5,2.947,unclassified,14.735
FALCPAT_8071,GABRIEL,7,2.945,unclassified,20.615
FALCPAT_6474,INDUSTOWER,5,2.945,unclassified,14.725
FALCPAT_7296,INDUSTOWER,5,2.945,unclassified,14.725
FALCPAT_7320,INDUSTOWER,5,2.945,unclassified,14.725
FALCPAT_8378,INDUSTOWER,5,2.945,unclassified,14.725
FALCPAT_8779,INDUSTOWER,5,2.945,unclassified,14.725
FALCPAT_9407,INDUSTOWER,5,2.945,unclassified,14.725
FALCPAT_7880,CHENNPETRO,5,2.937,unclassified,14.684999999999999
FALCPAT_8578,FIVESTAR,5,2.936,unclassified,14.68
FALCPAT_7112,PETRONET,7,2.933,unclassified,20.531
FALCPAT_7160,LODHA,5,2.93,unclassified,14.65
FALCPAT_8619,BBTC,6,2.928,unclassified,17.567999999999998
FALCPAT_8966,KARURVYSYA,6,2.928,unclassified,17.567999999999998
FALCPAT_6645,PHOENIXLTD,5,2.925,unclassified,14.625
FALCPAT_8957,APTUS,5,2.925,unclassified,14.625
FALCPAT_9542,SUNDARMFIN,5,2.924,unclassified,14.62
FALCPAT_7833,ABREL,5,2.923,unclassified,14.615
FALCPAT_7764,ZENSARTECH,9,2.922,unclassified,26.298000000000002
FALCPAT_8408,ITI,20,2.921,unclassified,58.419999999999995
FALCPAT_6905,ADANIENT,10,2.921,unclassified,29.209999999999997
FALCPAT_8687,GMRAIRPORT,5,2.921,unclassified,14.604999999999999
FALCPAT_6439,TRITURBINE,5,2.92,unclassified,14.6
FALCPAT_7004,CONCORDBIO,8,2.919,unclassified,23.352
FALCPAT_6295,LTFOODS,5,2.919,unclassified,14.595
FALCPAT_6295,GODREJIND,7,2.918,unclassified,20.426000000000002
FALCPAT_6578,GODREJIND,7,2.918,unclassified,20.426000000000002
FALCPAT_8445,GODREJIND,7,2.918,unclassified,20.426000000000002
FALCPAT_9523,GODREJIND,7,2.918,unclassified,20.426000000000002
FALCPAT_7747,ZENSARTECH,9,2.917,unclassified,26.253
FALCPAT_7760,HINDZINC,9,2.914,unclassified,26.226000000000003
FALCPAT_9186,TRITURBINE,8,2.913,unclassified,23.304
FALCPAT_9266,TORNTPOWER,5,2.912,unclassified,14.559999999999999
FALCPAT_9301,POONAWALLA,11,2.911,unclassified,32.021
FALCPAT_8065,NAVA,7,2.911,unclassified,20.377
FALCPAT_6332,NEULANDLAB,6,2.911,unclassified,17.466
FALCPAT_9044,PTCIL,11,2.91,unclassified,32.010000000000005
FALCPAT_8938,NEULANDLAB,8,2.91,unclassified,23.28
FALCPAT_7208,JSWSTEEL,5,2.91,unclassified,14.55
FALCPAT_6145,AFFLE,8,2.908,unclassified,23.264
FALCPAT_8347,OLECTRA,8,2.908,unclassified,23.264
FALCPAT_9369,GODREJIND,10,2.907,unclassified,29.07
FALCPAT_8095,HONAUT,7,2.907,unclassified,20.349
FALCPAT_7199,FORCEMOT,6,2.903,unclassified,17.418
FALCPAT_8877,RAMCOCEM,5,2.903,unclassified,14.515
FALCPAT_8687,BANKBARODA,5,2.9,unclassified,14.5
FALCPAT_7200,UCOBANK,11,2.899,unclassified,31.889
FALCPAT_6392,BEL,5,2.899,unclassified,14.495000000000001
FALCPAT_8178,CGCL,11,2.897,unclassified,31.866999999999997
FALCPAT_8269,NLCINDIA,9,2.894,unclassified,26.046
FALCPAT_9221,HINDCOPPER,5,2.894,unclassified,14.47
FALCPAT_9530,TARIL,8,2.89,unclassified,23.12
FALCPAT_8079,PPLPHARMA,9,2.889,unclassified,26.000999999999998
FALCPAT_9061,NUVAMA,9,2.887,unclassified,25.983
FALCPAT_8501,NEULANDLAB,5,2.886,unclassified,14.43
FALCPAT_9370,MRPL,9,2.885,unclassified,25.964999999999996
FALCPAT_7880,TARIL,8,2.884,unclassified,23.072
FALCPAT_9395,JSWINFRA,10,2.882,unclassified,28.82
FALCPAT_8938,RVNL,7,2.879,unclassified,20.153
FALCPAT_6967,HINDZINC,13,2.878,unclassified,37.414
FALCPAT_8347,LODHA,8,2.878,unclassified,23.024
FALCPAT_8762,JWL,6,2.878,unclassified,17.268
FALCPAT_9358,ATGL,6,2.874,unclassified,17.244
FALCPAT_6512,RVNL,5,2.874,unclassified,14.370000000000001
FALCPAT_8642,HINDZINC,5,2.874,unclassified,14.370000000000001
FALCPAT_7759,DATAPATTNS,6,2.871,unclassified,17.226
FALCPAT_7009,NIACL,11,2.87,unclassified,31.57
FALCPAT_6236,GSPL,6,2.869,unclassified,17.214000000000002
FALCPAT_8464,ABREL,10,2.868,unclassified,28.68
FALCPAT_7561,AEGISLOG,9,2.867,unclassified,25.803
FALCPAT_8347,IRCON,10,2.864,unclassified,28.64
FALCPAT_7801,CAPLIPOINT,6,2.863,unclassified,17.178
FALCPAT_9492,TECHNOE,5,2.863,unclassified,14.315
FALCPAT_7208,GLAXO,6,2.86,unclassified,17.16
FALCPAT_7021,POLYMED,5,2.858,unclassified,14.290000000000001
FALCPAT_7801,ACUTAAS,5,2.857,unclassified,14.285
FALCPAT_9266,LODHA,14,2.854,unclassified,39.956
FALCPAT_8668,NUVAMA,13,2.854,unclassified,37.102000000000004
FALCPAT_8619,GICRE,12,2.853,unclassified,34.236000000000004
FALCPAT_8071,INTELLECT,7,2.853,unclassified,19.971
FALCPAT_8378,HBLENGINE,7,2.853,unclassified,19.971
FALCPAT_9516,CYIENT,5,2.853,unclassified,14.265
FALCPAT_6754,WELCORP,9,2.849,unclassified,25.641000000000002
FALCPAT_8178,CHAMBLFERT,9,2.848,unclassified,25.631999999999998
FALCPAT_7860,TATAELXSI,7,2.845,unclassified,19.915000000000003
FALCPAT_6887,NIACL,12,2.844,unclassified,34.128
FALCPAT_8568,IRCON,12,2.843,unclassified,34.116
FALCPAT_8079,POONAWALLA,13,2.842,unclassified,36.946
FALCPAT_8949,POONAWALLA,5,2.842,unclassified,14.21
FALCPAT_7632,LTFOODS,5,2.841,unclassified,14.205000000000002
FALCPAT_7760,OIL,6,2.839,unclassified,17.034
FALCPAT_8258,ERIS,14,2.838,unclassified,39.732
FALCPAT_8457,HINDZINC,9,2.838,unclassified,25.542
FALCPAT_6439,SYRMA,8,2.838,unclassified,22.704
FALCPAT_6868,TORNTPOWER,5,2.838,unclassified,14.190000000000001
FALCPAT_6877,TORNTPOWER,5,2.838,unclassified,14.190000000000001
FALCPAT_9189,GMDCLTD,6,2.835,unclassified,17.009999999999998
FALCPAT_6865,GPIL,8,2.832,unclassified,22.656
FALCPAT_8734,MCX,6,2.832,unclassified,16.991999999999997
FALCPAT_6591,FSL,14,2.831,unclassified,39.634
FALCPAT_8226,RITES,11,2.831,unclassified,31.141
FALCPAT_7752,TIMKEN,10,2.831,unclassified,28.31
FALCPAT_8949,VIJAYA,11,2.826,unclassified,31.086000000000002
FALCPAT_6223,VBL,6,2.821,unclassified,16.926000000000002
FALCPAT_9548,CHAMBLFERT,7,2.819,unclassified,19.733
FALCPAT_8766,360ONE,5,2.819,unclassified,14.094999999999999
FALCPAT_7303,RBLBANK,5,2.818,unclassified,14.09
FALCPAT_9123,CARTRADE,5,2.817,unclassified,14.085
FALCPAT_6905,CREDITACC,17,2.815,unclassified,47.855
FALCPAT_8230,UCOBANK,12,2.815,unclassified,33.78
FALCPAT_7965,CHOLAHLDNG,8,2.815,unclassified,22.52
FALCPAT_8664,RVNL,13,2.813,unclassified,36.569
FALCPAT_6439,FACT,13,2.811,unclassified,36.543
FALCPAT_9545,KFINTECH,12,2.811,unclassified,33.732
FALCPAT_9425,ADANIPOWER,8,2.81,unclassified,22.48
FALCPAT_7430,TATAINVEST,5,2.81,unclassified,14.05
FALCPAT_8525,CASTROLIND,5,2.81,unclassified,14.05
FALCPAT_8525,DEEPAKFERT,5,2.81,unclassified,14.05
FALCPAT_8347,SJVN,6,2.809,unclassified,16.854
FALCPAT_8577,GRAPHITE,7,2.807,unclassified,19.649
FALCPAT_8779,INOXWIND,6,2.807,unclassified,16.842
FALCPAT_9407,INOXWIND,6,2.807,unclassified,16.842
FALCPAT_6996,GODREJIND,5,2.806,unclassified,14.030000000000001
FALCPAT_8171,ERIS,6,2.803,unclassified,16.817999999999998
FALCPAT_8851,ENGINERSIN,8,2.802,unclassified,22.416
FALCPAT_9210,THERMAX,6,2.801,unclassified,16.806
FALCPAT_9266,AMBER,6,2.801,unclassified,16.806
FALCPAT_8780,CREDITACC,8,2.799,unclassified,22.392
FALCPAT_7515,RITES,17,2.798,unclassified,47.566
FALCPAT_6722,PFC,5,2.797,unclassified,13.985000000000001
FALCPAT_7827,IOB,14,2.792,unclassified,39.087999999999994
FALCPAT_6512,NAVA,7,2.792,unclassified,19.543999999999997
FALCPAT_7567,NAVA,7,2.792,unclassified,19.543999999999997
FALCPAT_9449,HUDCO,6,2.788,unclassified,16.727999999999998
FALCPAT_7780,PGEL,18,2.787,unclassified,50.166
FALCPAT_7494,UCOBANK,5,2.786,unclassified,13.93
FALCPAT_7469,LODHA,16,2.784,unclassified,44.544
FALCPAT_8258,NAVA,9,2.783,unclassified,25.047
FALCPAT_8414,NCC,7,2.783,unclassified,19.480999999999998
FALCPAT_8230,BIKAJI,6,2.782,unclassified,16.692
FALCPAT_7470,GRAPHITE,5,2.782,unclassified,13.91
FALCPAT_7350,CHENNPETRO,6,2.781,unclassified,16.686
FALCPAT_6251,LTFOODS,8,2.78,unclassified,22.24
FALCPAT_7963,PHOENIXLTD,5,2.78,unclassified,13.899999999999999
FALCPAT_6223,VIJAYA,10,2.779,unclassified,27.79
FALCPAT_9318,IRFC,8,2.779,unclassified,22.232
FALCPAT_8143,ZFCVINDIA,6,2.779,unclassified,16.674
FALCPAT_6575,ZOMATO,5,2.777,unclassified,13.885000000000002
FALCPAT_7561,ZOMATO,5,2.777,unclassified,13.885000000000002
FALCPAT_6251,POONAWALLA,8,2.776,unclassified,22.208
FALCPAT_8882,PCBL,6,2.776,unclassified,16.656
FALCPAT_6996,CEMPRO,8,2.773,unclassified,22.184
FALCPAT_8504,ZENTEC,7,2.773,unclassified,19.411
FALCPAT_8568,NEWGEN,10,2.771,unclassified,27.71
FALCPAT_8851,TIMKEN,7,2.769,unclassified,19.383000000000003
FALCPAT_8347,SAIL,6,2.769,unclassified,16.614
FALCPAT_7834,NIACL,5,2.769,unclassified,13.845
FALCPAT_9108,MAPMYINDIA,12,2.767,unclassified,33.204
FALCPAT_6295,NEULANDLAB,11,2.767,unclassified,30.436999999999998
FALCPAT_9294,CONCORDBIO,7,2.765,unclassified,19.355
FALCPAT_9584,SYRMA,8,2.76,unclassified,22.08
FALCPAT_8464,AMBUJACEM,7,2.759,unclassified,19.313
FALCPAT_7833,CHENNPETRO,5,2.759,unclassified,13.795
FALCPAT_8348,NIACL,8,2.757,unclassified,22.056
FALCPAT_6793,ANURAS,13,2.756,unclassified,35.827999999999996
FALCPAT_7296,JPPOWER,10,2.756,unclassified,27.56
FALCPAT_7320,JPPOWER,10,2.756,unclassified,27.56
FALCPAT_6693,GRAPHITE,8,2.756,unclassified,22.048
FALCPAT_7972,TATAELXSI,5,2.756,unclassified,13.78
FALCPAT_7494,CAMS,5,2.752,unclassified,13.759999999999998
FALCPAT_8365,GALLANTT,11,2.751,unclassified,30.261
FALCPAT_7755,360ONE,12,2.748,unclassified,32.976
FALCPAT_7833,IDEA,14,2.747,unclassified,38.458
FALCPAT_7756,MAZDOCK,12,2.747,unclassified,32.964
FALCPAT_9177,ZYDUSWELL,11,2.745,unclassified,30.195
