pattern,n_consistent,stocks,calc_n_consistent,pair_rows,total_occurrences,weighted_avg_d1,_merge,n_diff
FALCPAT_7303,59,"NATIONALUM, RBLBANK, PTCIL, ADANIGREEN, BBTC, SUPREMEIND, ZENSARTECH, PFC, RKFORGE, OLECTRA, ANANDRATHI, IRCON, CUMMINSIND, RAILTEL, SOBHA, MMTC, AMBER, GRAPHITE, HONAUT, WHIRLPOOL, ITI, TARIL, IRCTC, GVT&D, JMFINANCIL, EIHOTEL, SCI, ABB, SIEMENS, CGPOWER, JINDALSAW, BHARTIARTL, POLICYBZR, WELCORP, KPIL, KIRLOSENG, FORCEMOT, ELECON, MEDANTA, RECLTD",59,59,649,0.9339429892141755,both,0
FALCPAT_7304,11,"INDIACEM, HONAUT, HINDZINC, BHARTIHEXA, M&MFIN, UNOMINDA, FEDERALBNK, ZYDUSWELL, LT, BSE, CONCORDBIO",11,11,370,0.5934432432432433,both,0
FALCPAT_7305,50,"SYRMA, TECHNOE, JSWENERGY, GRSE, TRITURBINE, IGL, NAVA, ABB, POLICYBZR, OLECTRA, ABSLAMC, JPPOWER, BHEL, HUDCO, AAVAS, TEGA, DIXON, TATATECH, NAM-INDIA, HEG, MOTILALOFS, JWL, BBTC, CDSL, KIRLOSENG, IRB, POONAWALLA, IOB, SONATSOFTW, TIINDIA, GESHIP, SPLPETRO, MCX, VTL, JYOTICNC, NBCC, NCC, KALYANKJIL, JMFINANCIL, ARE&M",50,50,625,1.1229664000000001,both,0
FALCPAT_7306,43,"CGCL, TATAINVEST, ZFCVINDIA, LINDEINDIA, JSWENERGY, ADANIPORTS, JYOTICNC, BEML, BDL, CONCORDBIO, KFINTECH, PTCIL, INOXWIND, GMDCLTD, IDFCFIRSTB, KALYANKJIL, SJVN, INDUSTOWER, AMBUJACEM, JIOFIN, DATAPATTNS, ENGINERSIN, TEGA, ZENTEC, ABB, JUBLPHARMA, SUPREMEIND, KAYNES, CRAFTSMAN, NEWGEN, BHARATFORG, MAPMYINDIA, JMFINANCIL, TATATECH, INDUSINDBK, CYIENT, ZENSARTECH, WELSPUNLIV, RVNL, ELGIEQUIP",43,43,678,1.0141725663716814,both,0
FALCPAT_7310,21,"PRESTIGE, INTELLECT, IRCON, NEULANDLAB, ACUTAAS, MCX, COHANCE, SJVN, GABRIEL, ARE&M, HUDCO, EIHOTEL, WELCORP, USHAMART, RPOWER, RAILTEL, TARIL, SARDAEN, ANURAS, BBTC, LICI",21,21,320,0.8348687499999997,both,0
FALCPAT_7311,24,"ZEEL, GICRE, BSE, GVT&D, NLCINDIA, GMDCLTD, HUDCO, ELECON, GRAVITA, 360ONE, ACE, UNOMINDA, GRAPHITE, AEGISLOG, IDFCFIRSTB, TITAGARH, PATANJALI, HSCL, INTELLECT, JBMA, INDIACEM, PPLPHARMA, JMFINANCIL, TECHNOE",24,24,182,1.1788296703296706,both,0
FALCPAT_7312,46,"ITI, KAYNES, OFSS, HFCL, IRFC, CARBORUNIV, PHOENIXLTD, PRESTIGE, INDHOTEL, HINDZINC, BAJAJ-AUTO, TARIL, ALKEM, BLS, MANAPPURAM, ACC, GUJGASLTD, KPIL, ZEEL, GLENMARK, UNOMINDA, MRPL, TATAINVEST, SUZLON, OIL, PGEL, INDIACEM, ANANDRATHI, GRSE, KALYANKJIL, LODHA, NH, BEML, DLF, ASTRAL, DEEPAKFERT, ADANIPORTS, ONGC, GRAVITA, CANBK",46,46,665,0.8607323308270678,both,0
FALCPAT_7313,17,"CONCORDBIO, HINDZINC, UCOBANK, ITI, CARTRADE, ZYDUSWELL, INDIAMART, OLECTRA, HONAUT, BHARTIHEXA, GALLANTT, COCHINSHIP, MAZDOCK, ABB, IOB, RPOWER, SBILIFE",17,17,600,0.7706933333333335,both,0
FALCPAT_7320,69,"NAVA, JUBLPHARMA, CGCL, JSWENERGY, INDUSTOWER, PPLPHARMA, ZFCVINDIA, JPPOWER, INOXWIND, TATAINVEST, IGL, LINDEINDIA, JYOTICNC, BANDHANBNK, ABSLAMC, ADANIPORTS, TEGA, BBTC, SYRMA, BHEL, AMBUJACEM, JINDALSTEL, KALYANKJIL, IRB, ELGIEQUIP, OFSS, BDL, NBCC, JMFINANCIL, ABB, MOTILALOFS, SJVN, CDSL, GMDCLTD, NEWGEN, HUDCO, KFINTECH, GODFRYPHLP, BEML, PRESTIGE",69,69,1460,0.8647739726027397,both,0
FALCPAT_7321,77,"MMTC, DATAPATTNS, MAZDOCK, RITES, CLEAN, PCBL, PERSISTENT, CHAMBLFERT, SUNDARMFIN, NH, ENGINERSIN, NMDC, LODHA, CHOLAHLDNG, SUMICHEM, EMAMILTD, ASTERDM, CGPOWER, SAMMAANCAP, INOXWIND, SUPREMEIND, NLCINDIA, EIHOTEL, TEJASNET, PIIND, SUNTV, WELSPUNLIV, CEATLTD, ITI, SOBHA, LICI, BEL, IRCTC, IRFC, PPLPHARMA, HDFCLIFE, GUJGASLTD, 360ONE, COCHINSHIP, HSCL",77,77,774,0.9539198966408268,both,0
FALCPAT_7323,39,"TIMKEN, WHIRLPOOL, ZENSARTECH, ARE&M, IRCON, RAILTEL, GVT&D, OLECTRA, JMFINANCIL, AMBUJACEM, HDFCAMC, NATIONALUM, BLUESTARCO, RKFORGE, MEDANTA, SOBHA, SCI, USHAMART, ABREL, CAPLIPOINT, RBLBANK, GPIL, TATAINVEST, AMBER, ANANDRATHI, TARIL, MOTILALOFS, PFC, MMTC, BHARTIARTL, TRENT, VOLTAS, GRAPHITE, PTCIL, GODREJPROP, GESHIP, BOSCHLTD, ITI, KALYANKJIL",39,39,564,0.842677304964539,both,0
FALCPAT_7324,13,"GMDCLTD, ITI, IFCI, RVNL, COCHINSHIP, FACT, ZYDUSWELL, HINDZINC, INOXWIND, BSE, SOBHA, NEULANDLAB, IRFC",13,13,789,0.7977034220532319,both,0
FALCPAT_7325,3,"MAPMYINDIA, BSE, TORNTPOWER",3,3,100,0.6557,both,0
FALCPAT_7348,39,"BLUEJET, INOXWIND, BSE, PARADEEP, LODHA, BEML, CARTRADE, PRESTIGE, BLS, BANKINDIA, CDSL, ITI, SJVN, MOTILALOFS, NBCC, GVT&D, FORCEMOT, GRAPHITE, SAREGAMA, PCBL, FSL, SUNDARMFIN, SIGNATURE, JSWDULUX, MCX, BDL, IRFC, COALINDIA, INDIANB, ITC, ABBOTINDIA, SWANCORP, TCS, ERIS, NIACL, PATANJALI, DOMS, HAL, SCI",39,39,1656,0.7021859903381641,both,0
FALCPAT_7349,57,"WOCKPHARMA, BAJAJHLDNG, GODREJIND, FACT, JSWINFRA, GODFRYPHLP, NUVAMA, ERIS, TATAINVEST, PARADEEP, PTCIL, RITES, GRSE, BLUEJET, APARINDS, CONCORDBIO, POWERINDIA, MAZDOCK, ITI, BSE, ELECON, POLICYBZR, ITC, BOSCHLTD, ANURAS, GLAXO, OLECTRA, MAXHEALTH, ZENTEC, KAYNES, RVNL, UBL, ADANIPOWER, PGEL, SCI, ULTRACEMCO, SYRMA, BAJFINANCE, GAIL, GRASIM",57,57,1145,0.8615213973799126,both,0
FALCPAT_7350,45,"OLECTRA, SARDAEN, NEULANDLAB, CHENNPETRO, MRPL, HBLENGINE, OFSS, GRSE, RPOWER, MEDANTA, FLUOROCHEM, ZENTEC, ITI, JIOFIN, NUVAMA, MPHASIS, WOCKPHARMA, CCL, IRCON, JUBLPHARMA, CHOLAHLDNG, INDIANB, CASTROLIND, CLEAN, JPPOWER, IRFC, HINDZINC, RITES, IRCTC, GODREJIND, SJVN, MMTC, JKTYRE, JBMA, AUBANK, PATANJALI, GODFRYPHLP, RAILTEL, ELECON, TIMKEN",45,45,657,0.8473531202435314,both,0
FALCPAT_7351,21,"NIACL, GALLANTT, GSPL, GVT&D, AAVAS, TATAINVEST, ZENTEC, LODHA, GMDCLTD, SAMMAANCAP, PRESTIGE, PFIZER, BHARTIHEXA, KALYANKJIL, BSE, DATAPATTNS, CEATLTD, KFINTECH, JBMA, SOBHA, JSWDULUX",21,21,417,0.8586762589928059,both,0
FALCPAT_7352,40,"COHANCE, VOLTAS, CUMMINSIND, CARBORUNIV, UNOMINDA, MGL, JBCHEPHARM, BALRAMCHIN, ZEEL, PRESTIGE, PAYTM, RADICO, FORCEMOT, ANURAS, HUDCO, MRPL, SJVN, FORTIS, SOBHA, TARIL, KFINTECH, AARTIIND, LINDEINDIA, GSPL, GABRIEL, MMTC, CYIENT, AJANTPHARM, KAJARIACER, CEATLTD, BEML, NEULANDLAB, INTELLECT, HFCL, PETRONET, NH, RPOWER, WELSPUNLIV, GODFRYPHLP, CREDITACC",40,40,906,0.8491666666666667,both,0
FALCPAT_7353,34,"HONASA, CROMPTON, KPRMILL, HAL, IOC, HINDZINC, BLUEJET, EXIDEIND, ONGC, HINDPETRO, HINDALCO, MOTHERSON, EMAMILTD, ANURAS, COHANCE, CCL, RAILTEL, SAMMAANCAP, SIEMENS, GLAND, GRAVITA, TEJASNET, JINDALSTEL, JPPOWER, IFCI, GVT&D, PAYTM, TARIL, VEDL, WHIRLPOOL, COCHINSHIP, OBEROIRLTY, ITI, INDUSTOWER",34,34,892,0.8038183856502243,both,0
FALCPAT_7354,4,"CONCORDBIO, MOTHERSON, INDIACEM, INDUSTOWER",4,4,58,0.8506724137931034,both,0
FALCPAT_7360,47,"ITI, MAPMYINDIA, CASTROLIND, RAILTEL, PIIND, TORNTPHARM, BERGEPAINT, CLEAN, NEULANDLAB, CHOLAHLDNG, KFINTECH, TATACHEM, HSCL, CHENNPETRO, FINCABLES, SOBHA, TARIL, FLUOROCHEM, ETERNAL, SBILIFE, ABREL, PARADEEP, JUBLPHARMA, WELSPUNLIV, BDL, ANGELONE, GODFRYPHLP, HUDCO, DIXON, ZOMATO, INDUSINDBK, VOLTAS, CEATLTD, CHALET, SAMMAANCAP, JKCEMENT, NLCINDIA, RADICO, CESC, MANKIND",47,47,913,0.8546308871851039,both,0
FALCPAT_7363,4,"DEVYANI, ZYDUSWELL, INDIACEM, CONCORDBIO",4,4,75,0.5751866666666666,both,0
FALCPAT_7383,25,"AIIL, TBOTEK, GRASIM, SBIN, ANURAS, INDUSINDBK, RAMCOCEM, BHARTIARTL, SBICARD, ULTRACEMCO, ICICIBANK, OFSS, HINDALCO, ECLERX, ATUL, DABUR, BATAINDIA, PIIND, BOSCHLTD, TARIL, M&M, UPL, JUBLPHARMA, WELCORP, INFY",25,25,1108,0.6217897111913359,both,0
FALCPAT_7394,48,"AIIL, GRASIM, TATAINVEST, BAJAJHLDNG, OFSS, GODREJIND, DABUR, SIGNATURE, ANURAS, RAMCOCEM, ERIS, UPL, BOSCHLTD, HEROMOTOCO, BDL, POONAWALLA, LODHA, KPRMILL, BHARTIARTL, JUBLPHARMA, KFINTECH, DOMS, CCL, RVNL, TATAELXSI, LALPATHLAB, WHIRLPOOL, SUNTV, IREDA, STARHEALTH, GILLETTE, MAZDOCK, TARIL, BIKAJI, CHAMBLFERT, GPIL, SRF, WOCKPHARMA, FIVESTAR, ASAHIINDIA",48,48,1528,0.7254155759162303,both,0
FALCPAT_7395,43,"ANANTRAJ, AEGISLOG, ITI, HINDZINC, NHPC, ATGL, INDIACEM, KIRLOSENG, NLCINDIA, MRPL, DIXON, PRESTIGE, ANURAS, GSPL, GABRIEL, SAMMAANCAP, NCC, CHOLAHLDNG, GRSE, APARINDS, GALLANTT, OLECTRA, GODFRYPHLP, BDL, GRAVITA, BSE, GPIL, HUDCO, NBCC, COCHINSHIP, FORCEMOT, JBMA, ANANDRATHI, HFCL, ABREL, PCBL, ADANIGREEN, IDFCFIRSTB, GMRAIRPORT, MAZDOCK",43,43,491,1.0603767820773933,both,0
FALCPAT_7412,94,"RAMCOCEM, STARHEALTH, PETRONET, TATASTEEL, OBEROIRLTY, LALPATHLAB, ANURAS, OFSS, GODREJIND, INDIGO, GRASIM, TATACOMM, DABUR, SIGNATURE, ATUL, UPL, CUB, TVSMOTOR, ERIS, CHOLAHLDNG, DEEPAKFERT, BANKBARODA, SYRMA, DOMS, CHAMBLFERT, SBIN, ZYDUSLIFE, DLF, JSWSTEEL, JKCEMENT, BHARTIARTL, JSL, BAJAJFINSV, NAVINFLUOR, ABBOTINDIA, BAJFINANCE, HEROMOTOCO, DEEPAKNTR, WHIRLPOOL, WOCKPHARMA",94,94,1849,0.8153991346673879,both,0
FALCPAT_7413,29,"IGL, MPHASIS, CONCORDBIO, BALKRISIND, NHPC, CROMPTON, RHIM, HINDZINC, COROMANDEL, KAJARIACER, JSWINFRA, MOTHERSON, JINDALSTEL, KFINTECH, AIIL, ITI, MINDACORP, CUMMINSIND, INDIACEM, OFSS, ANURAS, POONAWALLA, AUBANK, GLAXO, SCHAEFFLER, SHRIRAMFIN, TBOTEK, AARTIIND, EMAMILTD",29,29,541,0.7987171903881699,both,0
FALCPAT_7430,70,"FACT, HONASA, NIACL, MRPL, TATAINVEST, RVNL, IFCI, RAILTEL, ITI, GMDCLTD, HUDCO, CHENNPETRO, ADANIGREEN, ANANDRATHI, GRASIM, GRSE, UCOBANK, SAMMAANCAP, FLUOROCHEM, HEG, PFIZER, RITES, JSWDULUX, PTCIL, KFINTECH, COCHINSHIP, LINDEINDIA, TIMKEN, REDINGTON, TATACHEM, IRCON, JINDALSAW, CHOLAHLDNG, MCX, WHIRLPOOL, HONAUT, SOBHA, GODREJIND, ZENTEC, SAIL",70,70,1136,0.9934894366197179,both,0
FALCPAT_7431,4,"KPRMILL, CYIENT, BHARATFORG, HONASA",4,4,45,0.8507777777777779,both,0
FALCPAT_7432,70,"NAVA, KFINTECH, TARIL, INDIGO, KPRMILL, MAXHEALTH, COROMANDEL, CHAMBLFERT, INDIANB, TBOTEK, BSE, NLCINDIA, TATASTEEL, FSL, ABBOTINDIA, AXISBANK, 360ONE, SUMICHEM, TVSMOTOR, LTM, GLAXO, EIDPARRY, KARURVYSYA, AEGISLOG, FORTIS, MARICO, IREDA, ANANTRAJ, BEL, KIMS, SUNDARMFIN, LICI, PARADEEP, IRCTC, ITI, JUBLINGREA, UNOMINDA, DABUR, NATIONALUM, MAZDOCK",70,70,1623,0.780712877387554,both,0
FALCPAT_7435,22,"ATUL, VOLTAS, M&M, HONASA, IREDA, HDFCAMC, COROMANDEL, SBIN, CUMMINSIND, PATANJALI, TATASTEEL, EICHERMOT, DIXON, SIEMENS, MPHASIS, JUBLFOOD, GLENMARK, TATAPOWER, JBCHEPHARM, WELCORP, EXIDEIND, NAVINFLUOR",22,22,433,0.7136651270207852,both,0
FALCPAT_7436,99,"WOCKPHARMA, IRCON, RITES, OBEROIRLTY, FLUOROCHEM, APARINDS, COHANCE, AEGISLOG, TTML, NATIONALUM, SAIL, CEMPRO, NBCC, DATAPATTNS, TORNTPOWER, GPIL, GAIL, SUPREMEIND, CEATLTD, IFCI, RADICO, SUNDARMFIN, GODFRYPHLP, REDINGTON, RAILTEL, TATACHEM, INTELLECT, GALLANTT, IDFCFIRSTB, IDBI, ITI, EMAMILTD, KAJARIACER, TATASTEEL, BSE, PFIZER, WHIRLPOOL, FORCEMOT, KARURVYSYA, BHARTIARTL",99,99,653,1.1318774885145482,both,0
FALCPAT_7444,18,"TATAINVEST, DOMS, FACT, TATAELXSI, ZYDUSWELL, MARICO, LT, HEG, DRREDDY, TATACONSUM, ITI, LALPATHLAB, SBICARD, JBMA, KFINTECH, MMTC, NTPC, TORNTPHARM",18,18,831,0.7348411552346571,both,0
FALCPAT_7445,21,"POLYMED, AMBER, BBTC, SOLARINDS, TORNTPOWER, NUVAMA, MRPL, BIKAJI, GMDCLTD, ABREL, COHANCE, GRSE, ACE, MOTILALOFS, LODHA, NHPC, SAMMAANCAP, JMFINANCIL, HBLENGINE, ANURAS, TECHNOE",21,21,435,0.844719540229885,both,0
FALCPAT_7446,58,"GLAXO, GPIL, NAVINFLUOR, SUPREMEIND, GVT&D, RECLTD, DEVYANI, UPL, BLS, PERSISTENT, ANURAS, BLUEJET, TARIL, HINDZINC, ABB, LODHA, GODREJIND, INDIGO, KFINTECH, WELCORP, FSL, OIL, JSL, BALRAMCHIN, BOSCHLTD, KARURVYSYA, JUBLINGREA, CDSL, NMDC, JYOTICNC, M&MFIN, RAINBOW, BANKBARODA, CHAMBLFERT, PCBL, ZENSARTECH, COROMANDEL, ASIANPAINT, VIJAYA, PGEL",58,58,814,0.916076167076167,both,0
FALCPAT_7447,29,"BALKRISIND, MUTHOOTFIN, TARIL, NUVAMA, HINDZINC, IFCI, ABFRL, CONCORDBIO, SRF, ARE&M, GRAVITA, FLUOROCHEM, JWL, BSE, ZEEL, GLENMARK, KALYANKJIL, BEL, GSPL, NLCINDIA, GODFRYPHLP, NH, MCX, FINCABLES, COFORGE, MEDANTA, RVNL, BHARATFORG, PFC",29,29,1008,0.7809583333333333,both,0
FALCPAT_7453,3,"OFSS, MOTHERSON, DIXON",3,3,38,0.9116842105263158,both,0
FALCPAT_7458,40,"GLENMARK, MMTC, CEMPRO, WELCORP, EICHERMOT, LLOYDSME, GODFRYPHLP, ATGL, 3MINDIA, HONASA, MARUTI, DATAPATTNS, CAMS, BEML, FORCEMOT, FSL, IRFC, KFINTECH, PATANJALI, CAPLIPOINT, GRSE, CUB, ABSLAMC, TEGA, KALYANKJIL, NAVINFLUOR, REDINGTON, IDFCFIRSTB, SHYAMMETL, RRKABEL, ELECON, GLAXO, STARHEALTH, GVT&D, COROMANDEL, JUBLPHARMA, ANURAS, OIL, ERIS, SUPREMEIND",40,40,1080,0.7563620370370371,both,0
FALCPAT_7459,37,"RVNL, MUTHOOTFIN, TATASTEEL, JSL, AIIL, ZYDUSWELL, ASHOKLEY, LICHSGFIN, CUMMINSIND, MPHASIS, BALKRISIND, MGL, SONATSOFTW, GAIL, GVT&D, ARE&M, SIEMENS, INOXWIND, CROMPTON, MOTILALOFS, ADANIPOWER, DIXON, GRAVITA, POWERGRID, MCX, ACE, INTELLECT, AARTIIND, ABREL, CEMPRO, HUDCO, NCC, MRPL, CARBORUNIV, HBLENGINE, FORCEMOT, SBIN",37,37,1080,0.7524962962962964,both,0
FALCPAT_7460,6,"CHOICEIN, CUMMINSIND, INDIACEM, DIXON, VOLTAS, SIEMENS",6,6,138,0.6380434782608695,both,0
FALCPAT_7463,37,"HDFCAMC, AFFLE, IPCALAB, INDUSINDBK, GLENMARK, PETRONET, INDIAMART, LUPIN, CUMMINSIND, NAUKRI, FORCEMOT, SRF, SHRIRAMFIN, DCMSHRIRAM, MGL, BSOFT, CHOLAFIN, ASHOKLEY, LAURUSLABS, MOTHERSON, TATACHEM, DIXON, HONAUT, COROMANDEL, ICICIPRULI, BERGEPAINT, TATAINVEST, FORTIS, EXIDEIND, COHANCE, HEROMOTOCO, GRANULES, NAVA, AEGISLOG, PNB, ECLERX, POONAWALLA",37,37,976,0.7396598360655738,both,0
FALCPAT_7466,123,"BSE, RADICO, JSWINFRA, FSL, PARADEEP, MAXHEALTH, HUDCO, AEGISLOG, HBLENGINE, ZOMATO, ACE, DATAPATTNS, IRCON, GPIL, NAM-INDIA, APLAPOLLO, ABBOTINDIA, SAREGAMA, RKFORGE, ITI, CHAMBLFERT, NEWGEN, HSCL, SUNDARMFIN, NHPC, JYOTICNC, ANANDRATHI, BEML, NYKAA, NESTLEIND, EIDPARRY, NTPC, ECLERX, INDIACEM, NLCINDIA, SAPPHIRE, VTL, KFINTECH, ACUTAAS, APARINDS",123,123,1818,0.9636452145214521,both,0
FALCPAT_7469,59,"LODHA, VIJAYA, PARADEEP, BANKINDIA, POLICYBZR, INTELLECT, KFINTECH, CARBORUNIV, CARTRADE, DEEPAKFERT, IGL, JUBLINGREA, JUBLPHARMA, ACE, PPLPHARMA, ENGINERSIN, POWERINDIA, NLCINDIA, JSL, SCI, COHANCE, HBLENGINE, JYOTICNC, FIVESTAR, IREDA, AEGISLOG, ATUL, BIKAJI, KIMS, ZFCVINDIA, JBCHEPHARM, JBMA, 360ONE, ELGIEQUIP, KIRLOSENG, NBCC, CHALET, BOSCHLTD, CESC, CENTRALBK",59,59,450,1.17814,both,0
FALCPAT_7470,75,"TATAELXSI, RVNL, RITES, ECLERX, GRAPHITE, KFINTECH, ZENTEC, SONATSOFTW, POLICYBZR, MAZDOCK, ADANIPOWER, KEI, HFCL, SOBHA, TATASTEEL, APARINDS, CEATLTD, SPLPETRO, APLAPOLLO, MSUMI, RAILTEL, IRCON, INDIANB, SUPREMEIND, ADANIPORTS, FACT, OLECTRA, CEMPRO, MANAPPURAM, KAYNES, GRANULES, SCI, PCBL, ATUL, IRFC, GRSE, BANDHANBNK, INDUSINDBK, GPIL, GMRAIRPORT",75,75,383,1.4105926892950391,both,0
FALCPAT_7471,102,"RAMCOCEM, OBEROIRLTY, TATACHEM, M&MFIN, OFSS, ERIS, SOBHA, ITI, ANURAS, CASTROLIND, ICICIPRULI, CCL, JKTYRE, ZYDUSLIFE, WHIRLPOOL, RITES, GODREJIND, DATAPATTNS, RBLBANK, BHARTIARTL, LICI, DABUR, GLAXO, CHOLAHLDNG, SIGNATURE, IDFCFIRSTB, GRASIM, TRITURBINE, ABREL, CANBK, PFIZER, BATAINDIA, SYRMA, NATIONALUM, NEWGEN, NLCINDIA, BDL, MANKIND, JUBLPHARMA, FLUOROCHEM",102,102,1264,0.9889588607594938,both,0
FALCPAT_7472,65,"CONCORDBIO, CHAMBLFERT, RBLBANK, UCOBANK, GSPL, ABCAPITAL, BIKAJI, JSWENERGY, ITI, CHOLAHLDNG, LTF, ERIS, POLYCAB, BRIGADE, IOB, NIACL, DIVISLAB, GRANULES, OIL, SAMMAANCAP, HINDZINC, ASHOKLEY, WELCORP, M&M, INDIGO, CREDITACC, COCHINSHIP, ZENTEC, BALKRISIND, EMAMILTD, GRAVITA, PETRONET, IDFCFIRSTB, MAHABANK, CENTRALBK, IFCI, GMDCLTD, KFINTECH, GALLANTT, GRSE",65,65,1231,0.9029480097481722,both,0
FALCPAT_7491,64,"APLAPOLLO, SUMICHEM, ACUTAAS, TATAELXSI, COALINDIA, VIJAYA, SBICARD, UNOMINDA, TATACHEM, CGCL, PPLPHARMA, AJANTPHARM, BPCL, FSL, UPL, ASAHIINDIA, LTFOODS, RADICO, POONAWALLA, BAYERCROP, UBL, CUMMINSIND, GRANULES, BIKAJI, SAPPHIRE, ANURAS, FIVESTAR, PHOENIXLTD, IPCALAB, KIMS, LAURUSLABS, SHYAMMETL, WOCKPHARMA, BSE, CROMPTON, BEL, EXIDEIND, ANANDRATHI, MCX, INDUSTOWER",64,64,1780,0.7816904494382023,both,0
FALCPAT_7492,9,"MGL, EXIDEIND, NAVINFLUOR, TATAPOWER, CUMMINSIND, AARTIIND, NH, VIJAYA, GODREJPROP",9,9,155,0.7770774193548388,both,0
FALCPAT_7494,53,"ZEEL, UCOBANK, CAMS, BLUEJET, SUPREMEIND, CENTRALBK, BEML, FINCABLES, CHAMBLFERT, CYIENT, GRAVITA, EIDPARRY, BHARTIHEXA, CONCORDBIO, ARE&M, ERIS, KFINTECH, ADANIGREEN, GLAXO, ANURAS, COHANCE, BRIGADE, AARTIIND, FACT, HINDCOPPER, TECHNOE, SCHAEFFLER, HUDCO, ABFRL, LLOYDSME, IOB, AUBANK, ADANIPOWER, OLECTRA, VOLTAS, JBCHEPHARM, NAVA, GALLANTT, NAVINFLUOR, COCHINSHIP",53,53,777,0.9026151866151868,both,0
FALCPAT_7496,2,"MOTHERSON, INDIACEM",2,2,34,0.927470588235294,both,0
FALCPAT_7499,52,"CREDITACC, MMTC, CLEAN, NAM-INDIA, ETERNAL, IFCI, SCHAEFFLER, RBLBANK, ELECON, PFIZER, SOLARINDS, ATGL, JPPOWER, CDSL, HONASA, JUBLINGREA, BAJAJFINSV, GMDCLTD, ZENSARTECH, NATCOPHARM, JKTYRE, ENDURANCE, HAL, LTF, IDBI, POONAWALLA, JUBLPHARMA, ENGINERSIN, VTL, POLICYBZR, JMFINANCIL, RPOWER, CIPLA, DATAPATTNS, GRASIM, ANGELONE, LTM, SUPREMEIND, ICICIPRULI, SBILIFE",52,52,351,1.3187122507122508,both,0
FALCPAT_7506,61,"ECLERX, LLOYDSME, APARINDS, ERIS, FSL, TITAN, ZFCVINDIA, PETRONET, VTL, GLAXO, SUNDARMFIN, NEWGEN, CHOLAHLDNG, BDL, CHAMBLFERT, MOTILALOFS, ABBOTINDIA, AJANTPHARM, BANKBARODA, PHOENIXLTD, FIVESTAR, KIRLOSENG, GABRIEL, TTML, GPIL, ANANDRATHI, RRKABEL, ZOMATO, SHYAMMETL, IPCALAB, SUMICHEM, JYOTICNC, SWANCORP, GRAVITA, GODFRYPHLP, POWERINDIA, DMART, KAYNES, PAYTM, SPLPETRO",61,61,1197,0.8194202172096909,both,0
FALCPAT_7508,68,"RITES, POONAWALLA, LODHA, KPIL, PPLPHARMA, BLUESTARCO, JYOTICNC, POLICYBZR, MAPMYINDIA, CHALET, DLF, JBMA, MMTC, ENGINERSIN, NLCINDIA, GALLANTT, ABREL, SUPREMEIND, RAILTEL, IREDA, GILLETTE, CARTRADE, EICHERMOT, VIJAYA, ACE, SOLARINDS, PCBL, JBCHEPHARM, ABB, CARBORUNIV, APLAPOLLO, GRAPHITE, BBTC, ZENSARTECH, AARTIIND, GRAVITA, BALRAMCHIN, ALKEM, AMBER, JSL",68,68,488,1.2236782786885243,both,0
FALCPAT_7509,62,"UCOBANK, AIIL, RBLBANK, M&MFIN, POWERGRID, TATASTEEL, LICHSGFIN, ITI, IGL, DABUR, MGL, IOB, IDFCFIRSTB, FLUOROCHEM, SBILIFE, CONCORDBIO, BIKAJI, GRSE, DIVISLAB, CHAMBLFERT, JUBLPHARMA, OBEROIRLTY, ABCAPITAL, HINDZINC, SUNDARMFIN, ZYDUSLIFE, M&M, BHARTIARTL, COCHINSHIP, PFIZER, MRPL, RVNL, GRAVITA, BAJFINANCE, OIL, TECHM, WELCORP, AUROPHARMA, SCHAEFFLER, MANKIND",62,62,1292,0.8197329721362228,both,0
FALCPAT_7514,65,"AFFLE, TATACHEM, SUMICHEM, AMBER, SHYAMMETL, PETRONET, LLOYDSME, UPL, KAJARIACER, ERIS, SARDAEN, BEL, VIJAYA, MEDANTA, SRF, BIOCON, TATAELXSI, SAPPHIRE, M&MFIN, SUNTV, SBICARD, JBCHEPHARM, KFINTECH, PHOENIXLTD, COHANCE, GMRAIRPORT, ANURAS, JUBLINGREA, BATAINDIA, DOMS, SUNDARMFIN, IPCALAB, RAINBOW, BSE, ATUL, CAPLIPOINT, NUVAMA, POLYCAB, BLUEJET, JSWSTEEL",65,65,1699,0.7956032960565038,both,0
FALCPAT_7515,71,"BLS, BLUESTARCO, RITES, AUBANK, ENDURANCE, NHPC, AEGISLOG, ELECON, ZOMATO, HBLENGINE, ETERNAL, NSLNISP, ADANIENT, KAJARIACER, GRANULES, NUVAMA, SPLPETRO, MOTILALOFS, RRKABEL, POONAWALLA, DATAPATTNS, ABSLAMC, GVT&D, 360ONE, ACE, EXIDEIND, HSCL, PHOENIXLTD, KPIL, FIVESTAR, NAVINFLUOR, TRIDENT, NEWGEN, JMFINANCIL, TEGA, NETWEB, APARINDS, NCC, INDIACEM, PNBHOUSING",71,71,1164,0.9529046391752574,both,0
