trade_date,symbol,manual_rank,tier,entry_time,entry_px,exit_time,exit_px,stock_ret_pct,exit_reason,basket_ret5x_pct,day_pnl_rs,day_pnl_rs 1X,teacher_selected,teacher_profitable,month,rank_weight,profit_weight,teacher_weight
2024-10-18,LTFOODS,15,ENTERPRISE-Dryup,09:15,417.5,09:17,414.55,-0.71,HARD_STOP,-4.39,-21941,-4388.2,1,0,2024-10,0.06666666666666667,0.25,0.016666666666666666
2024-10-21,AEGISLOG,6,GOLD,09:15,725.75,09:18,719.25,-0.9,HARD_STOP,-3.93,-19672,-3934.4,1,0,2024-10,0.6666666666666666,0.25,0.16666666666666666
2024-10-21,HINDPETRO,7,GOLD,09:15,421.95,09:18,423.45,0.36,HARD_STOP,-3.93,-19672,-3934.4,1,1,2024-10,0.6,1.06,0.636
2024-10-21,FIVESTAR,11,ENTERPRISE-Dryup,09:15,895.4,09:18,880.65,-1.65,HARD_STOP,-3.93,-19672,-3934.4,1,0,2024-10,0.3333333333333333,0.25,0.08333333333333333
2024-10-21,GMDCLTD,12,GOLD,09:15,360.05,09:18,356.4,-1.01,HARD_STOP,-3.93,-19672,-3934.4,1,0,2024-10,0.26666666666666666,0.25,0.06666666666666667
2024-10-21,LTFOODS,14,ENTERPRISE-Dryup,09:15,420.9,09:18,418.75,-0.51,HARD_STOP,-3.93,-19672,-3934.4,1,0,2024-10,0.13333333333333333,0.25,0.03333333333333333
2024-10-22,CUB,1,GOLD,09:15,164.0,09:25,164.82,0.5,HARD_STOP,-3.65,-18228,-3645.6,1,1,2024-10,1.0,1.0833333333333333,1.0833333333333333
2024-10-22,SONACOMS,2,PREMIUM-Compression,09:15,639.0,09:25,639.85,0.13,HARD_STOP,-3.65,-18228,-3645.6,1,1,2024-10,0.9333333333333333,1.0216666666666667,0.9535555555555556
2024-10-22,ASTERDM,3,ENTERPRISE-Dryup,09:15,425.0,09:25,423.4,-0.38,HARD_STOP,-3.65,-18228,-3645.6,1,0,2024-10,0.8666666666666667,0.25,0.21666666666666667
2024-10-22,MFSL,4,GOLD-baseline,09:15,1199.5,09:25,1193.75,-0.48,HARD_STOP,-3.65,-18228,-3645.6,1,0,2024-10,0.8,0.25,0.2
2024-10-22,COFORGE,5,GOLD-baseline,09:15,1366.0,09:25,1373.0,0.51,HARD_STOP,-3.65,-18228,-3645.6,1,1,2024-10,0.7333333333333333,1.085,0.7956666666666666
2024-10-22,RPOWER,6,ENTERPRISE-Dryup,09:15,40.36,09:25,39.4,-2.38,HARD_STOP,-3.65,-18228,-3645.6,1,0,2024-10,0.6666666666666666,0.25,0.16666666666666666
2024-10-22,IDBI,7,ENTERPRISE-Dryup,09:15,81.88,09:25,80.25,-1.99,HARD_STOP,-3.65,-18228,-3645.6,1,0,2024-10,0.6,0.25,0.15
2024-10-22,DEEPAKFERT,8,ENTERPRISE-Dryup,09:15,999.0,09:25,1002.15,0.32,HARD_STOP,-3.65,-18228,-3645.6,1,1,2024-10,0.5333333333333333,1.0533333333333332,0.5617777777777777
2024-10-22,J&KBANK,9,ENTERPRISE-Dryup,09:15,94.66,09:25,92.8,-1.96,HARD_STOP,-3.65,-18228,-3645.6,1,0,2024-10,0.4666666666666667,0.25,0.11666666666666667
2024-10-22,PERSISTENT,10,ENTERPRISE-Dryup,09:15,5252.0,09:25,5287.85,0.68,HARD_STOP,-3.65,-18228,-3645.6,1,1,2024-10,0.4,1.1133333333333333,0.44533333333333336
2024-10-22,VBL,11,ENTERPRISE-Dryup,09:15,584.2,09:25,580.3,-0.67,HARD_STOP,-3.65,-18228,-3645.6,1,0,2024-10,0.3333333333333333,0.25,0.08333333333333333
2024-10-22,THERMAX,12,ENTERPRISE-Dryup,09:15,5150.0,09:25,5115.05,-0.68,HARD_STOP,-3.65,-18228,-3645.6,1,0,2024-10,0.26666666666666666,0.25,0.06666666666666667
2024-10-22,ZENSARTECH,13,ENTERPRISE-Dryup,09:15,683.05,09:25,672.5,-1.54,HARD_STOP,-3.65,-18228,-3645.6,1,0,2024-10,0.2,0.25,0.05
2024-10-22,GESHIP,14,ENTERPRISE-Dryup,09:15,1245.05,09:25,1227.5,-1.41,HARD_STOP,-3.65,-18228,-3645.6,1,0,2024-10,0.13333333333333333,0.25,0.03333333333333333
2024-10-23,IDBI,1,GOLD,09:15,77.82,09:43,76.6,-1.57,TRAIL,2.87,14350,2870.0,1,0,2024-10,1.0,0.25,0.25
2024-10-23,ASTERDM,3,GOLD,09:15,407.0,09:43,401.2,-1.43,TRAIL,2.87,14350,2870.0,1,0,2024-10,0.8666666666666667,0.25,0.21666666666666667
2024-10-23,DEEPAKFERT,4,ENTERPRISE-Dryup,09:15,971.2,09:43,968.45,-0.28,TRAIL,2.87,14350,2870.0,1,0,2024-10,0.8,0.25,0.2
2024-10-23,RPOWER,5,ENTERPRISE-Dryup,09:15,37.3,09:43,38.52,3.27,TRAIL,2.87,14350,2870.0,1,1,2024-10,0.7333333333333333,1.545,1.1329999999999998
2024-10-23,J&KBANK,6,GOLD,09:15,91.18,09:43,89.12,-2.26,TRAIL,2.87,14350,2870.0,1,0,2024-10,0.6666666666666666,0.25,0.16666666666666666
2024-10-23,COFORGE,7,GOLD-baseline,09:15,1390.0,09:43,1457.5,4.86,TRAIL,2.87,14350,2870.0,1,1,2024-10,0.6,1.81,1.086
2024-10-23,ZENSARTECH,8,ENTERPRISE-Dryup,09:15,650.0,09:43,650.6,0.09,TRAIL,2.87,14350,2870.0,1,1,2024-10,0.5333333333333333,1.015,0.5413333333333332
2024-10-23,SONACOMS,9,GOLD-baseline,09:15,630.15,09:43,634.5,0.69,TRAIL,2.87,14350,2870.0,1,1,2024-10,0.4666666666666667,1.115,0.5203333333333333
2024-10-23,MFSL,10,GOLD-baseline,09:15,1195.0,09:43,1232.3,3.12,TRAIL,2.87,14350,2870.0,1,1,2024-10,0.4,1.52,0.6080000000000001
2024-10-23,PERSISTENT,11,ENTERPRISE-Dryup,09:15,5209.3,09:43,5481.45,5.22,TRAIL,2.87,14350,2870.0,1,1,2024-10,0.3333333333333333,1.87,0.6233333333333333
2024-10-23,THERMAX,12,ENTERPRISE-Dryup,09:15,5090.0,09:43,5000.0,-1.77,TRAIL,2.87,14350,2870.0,1,0,2024-10,0.26666666666666666,0.25,0.06666666666666667
2024-10-23,PPLPHARMA,14,ENTERPRISE-Dryup,09:15,215.45,09:43,211.81,-1.69,TRAIL,2.87,14350,2870.0,1,0,2024-10,0.13333333333333333,0.25,0.03333333333333333
2024-10-23,AEGISLOG,15,GOLD,09:15,733.7,09:43,733.55,-0.02,TRAIL,2.87,14350,2870.0,1,0,2024-10,0.06666666666666667,0.25,0.016666666666666666
2024-10-24,ASTERDM,1,GOLD,09:15,430.0,15:29,441.95,2.78,EOD,22.74,113718,22743.6,1,1,2024-10,1.0,1.4633333333333334,1.4633333333333334
2024-10-24,CUB,4,GOLD-baseline,09:15,168.85,15:29,169.6,0.44,EOD,22.74,113718,22743.6,1,1,2024-10,0.8,1.0733333333333333,0.8586666666666667
2024-10-24,IDBI,5,GOLD,09:15,78.51,15:29,81.29,3.54,EOD,22.74,113718,22743.6,1,1,2024-10,0.7333333333333333,1.5899999999999999,1.1659999999999997
2024-10-24,THERMAX,11,ENTERPRISE-Dryup,09:15,5052.0,15:29,5160.0,2.14,EOD,22.74,113718,22743.6,1,1,2024-10,0.3333333333333333,1.3566666666666667,0.4522222222222222
2024-10-24,SONACOMS,12,GOLD,09:15,664.0,15:29,728.0,9.64,EOD,22.74,113718,22743.6,1,1,2024-10,0.26666666666666666,2.6066666666666665,0.695111111111111
2024-10-24,GESHIP,14,ENTERPRISE-Dryup,09:15,1214.0,15:29,1247.0,2.72,EOD,22.74,113718,22743.6,1,1,2024-10,0.13333333333333333,1.4533333333333334,0.19377777777777777
2024-10-24,PPLPHARMA,15,ENTERPRISE-Dryup,09:15,227.8,15:29,252.7,10.93,EOD,22.74,113718,22743.6,1,1,2024-10,0.06666666666666667,2.8216666666666663,0.1881111111111111
2024-10-25,COFORGE,2,GOLD-baseline,09:15,1537.0,09:24,1534.0,-0.2,HARD_STOP,-3.53,-17641,-3528.2,1,0,2024-10,0.9333333333333333,0.25,0.23333333333333334
2024-10-25,J&KBANK,3,GOLD,09:15,93.65,09:24,92.95,-0.75,HARD_STOP,-3.53,-17641,-3528.2,1,0,2024-10,0.8666666666666667,0.25,0.21666666666666667
2024-10-25,VBL,5,GOLD-baseline,09:15,613.0,09:24,608.2,-0.78,HARD_STOP,-3.53,-17641,-3528.2,1,0,2024-10,0.7333333333333333,0.25,0.18333333333333332
2024-10-25,CUB,6,GOLD-baseline,09:15,170.8,09:24,169.18,-0.95,HARD_STOP,-3.53,-17641,-3528.2,1,0,2024-10,0.6666666666666666,0.25,0.16666666666666666
2024-10-25,PERSISTENT,8,GOLD-baseline,09:15,5748.2,09:24,5704.25,-0.76,HARD_STOP,-3.53,-17641,-3528.2,1,0,2024-10,0.5333333333333333,0.25,0.13333333333333333
2024-10-25,MFSL,9,GOLD-baseline,09:15,1287.8,09:24,1300.0,0.95,HARD_STOP,-3.53,-17641,-3528.2,1,1,2024-10,0.4666666666666667,1.1583333333333332,0.5405555555555555
2024-10-25,ZENSARTECH,11,GOLD,09:15,683.0,09:24,679.4,-0.53,HARD_STOP,-3.53,-17641,-3528.2,1,0,2024-10,0.3333333333333333,0.25,0.08333333333333333
2024-10-25,DEEPAKFERT,13,GOLD-baseline,09:15,1116.0,09:24,1097.0,-1.7,HARD_STOP,-3.53,-17641,-3528.2,1,0,2024-10,0.2,0.25,0.05
2024-10-25,AEGISLOG,15,ENTERPRISE-Dryup,09:15,753.55,09:24,744.8,-1.16,HARD_STOP,-3.53,-17641,-3528.2,1,0,2024-10,0.06666666666666667,0.25,0.016666666666666666
2024-10-28,IDBI,1,GOLD-baseline,09:15,83.0,09:17,81.65,-1.63,HARD_STOP,-3.34,-16704,-3340.8,1,0,2024-10,1.0,0.25,0.25
2024-10-28,CUB,2,GOLD-baseline,09:15,172.7,09:17,173.0,0.17,HARD_STOP,-3.34,-16704,-3340.8,1,1,2024-10,0.9333333333333333,1.0283333333333333,0.9597777777777777
2024-10-28,ASTERDM,3,GOLD-baseline,09:15,452.75,09:17,440.55,-2.69,HARD_STOP,-3.34,-16704,-3340.8,1,0,2024-10,0.8666666666666667,0.25,0.21666666666666667
2024-10-28,MFSL,4,GOLD-baseline,09:15,1270.7,09:17,1267.45,-0.26,HARD_STOP,-3.34,-16704,-3340.8,1,0,2024-10,0.8,0.25,0.2
2024-10-28,ZENSARTECH,5,GOLD,09:15,686.0,09:17,687.65,0.24,HARD_STOP,-3.34,-16704,-3340.8,1,1,2024-10,0.7333333333333333,1.04,0.7626666666666666
2024-10-28,RPOWER,7,ENTERPRISE-Dryup,09:15,43.2,09:17,42.36,-1.94,HARD_STOP,-3.34,-16704,-3340.8,1,0,2024-10,0.6,0.25,0.15
2024-10-28,PERSISTENT,8,GOLD-baseline,09:15,5655.0,09:17,5710.45,0.98,HARD_STOP,-3.34,-16704,-3340.8,1,1,2024-10,0.5333333333333333,1.1633333333333333,0.6204444444444445
2024-10-28,COFORGE,9,GOLD-baseline,09:15,1543.0,09:17,1550.0,0.45,HARD_STOP,-3.34,-16704,-3340.8,1,1,2024-10,0.4666666666666667,1.075,0.5016666666666667
2024-10-28,DEEPAKFERT,11,GOLD-baseline,09:15,1154.0,09:17,1152.35,-0.14,HARD_STOP,-3.34,-16704,-3340.8,1,0,2024-10,0.3333333333333333,0.25,0.08333333333333333
2024-10-28,VBL,12,GOLD,09:15,608.25,09:17,606.45,-0.3,HARD_STOP,-3.34,-16704,-3340.8,1,0,2024-10,0.26666666666666666,0.25,0.06666666666666667
2024-10-28,PPLPHARMA,13,GOLD-baseline,09:15,246.0,09:17,244.76,-0.5,HARD_STOP,-3.34,-16704,-3340.8,1,0,2024-10,0.2,0.25,0.05
2024-10-28,SONACOMS,14,GOLD-baseline,09:15,699.25,09:17,693.55,-0.82,HARD_STOP,-3.34,-16704,-3340.8,1,0,2024-10,0.13333333333333333,0.25,0.03333333333333333
2024-10-28,GESHIP,15,GOLD,09:15,1240.0,09:17,1221.65,-1.48,HARD_STOP,-3.34,-16704,-3340.8,1,0,2024-10,0.06666666666666667,0.25,0.016666666666666666
2024-10-29,PHOENIXLTD,1,GOLD-baseline,09:15,1460.95,10:40,1497.15,2.48,TRAIL,2.17,10866,2173.2,1,1,2024-10,1.0,1.4133333333333333,1.4133333333333333
2024-10-29,GPIL,2,ENTERPRISE-Dryup,09:15,173.1,10:40,171.3,-1.04,TRAIL,2.17,10866,2173.2,1,0,2024-10,0.9333333333333333,0.25,0.23333333333333334
2024-10-29,MAHABANK,6,GOLD,09:15,49.81,10:40,49.87,0.12,TRAIL,2.17,10866,2173.2,1,1,2024-10,0.6666666666666666,1.02,0.6799999999999999
2024-10-29,ESCORTS,11,GOLD,09:15,3520.0,10:40,3554.4,0.98,TRAIL,2.17,10866,2173.2,1,1,2024-10,0.3333333333333333,1.1633333333333333,0.3877777777777778
2024-10-29,BEML,13,ENTERPRISE-Dryup,09:15,1880.0,10:40,1877.4,-0.14,TRAIL,2.17,10866,2173.2,1,0,2024-10,0.2,0.25,0.05
2024-10-30,EMAMILTD,2,PREMIUM-Compression,09:15,655.0,15:29,668.05,1.99,EOD,24.69,123449,24689.8,1,1,2024-10,0.9333333333333333,1.3316666666666666,1.2428888888888887
2024-10-30,GPIL,4,ENTERPRISE-Dryup,09:15,173.45,15:29,190.1,9.6,EOD,24.69,123449,24689.8,1,1,2024-10,0.8,2.5999999999999996,2.0799999999999996
2024-10-30,FACT,5,ENTERPRISE-Dryup,09:15,829.8,15:29,864.0,4.12,EOD,24.69,123449,24689.8,1,1,2024-10,0.7333333333333333,1.6866666666666665,1.2368888888888887
2024-10-30,NBCC,6,GOLD,09:15,93.55,15:29,97.26,3.97,EOD,24.69,123449,24689.8,1,1,2024-10,0.6666666666666666,1.6616666666666666,1.1077777777777778
2024-10-30,GRAVITA,7,GOLD,09:15,2007.7,15:29,2000.0,-0.38,EOD,24.69,123449,24689.8,1,0,2024-10,0.6,0.25,0.15
2024-10-30,ARE&M,8,GOLD,09:15,1337.8,15:29,1357.0,1.44,EOD,24.69,123449,24689.8,1,1,2024-10,0.5333333333333333,1.24,0.6613333333333333
2024-10-30,IFCI,9,GOLD,09:15,53.45,15:29,57.65,7.86,EOD,24.69,123449,24689.8,1,1,2024-10,0.4666666666666667,2.31,1.078
2024-10-30,RVNL,10,ENTERPRISE-Dryup,09:15,440.0,15:29,467.0,6.14,EOD,24.69,123449,24689.8,1,1,2024-10,0.4,2.0233333333333334,0.8093333333333335
2024-10-30,JWL,12,ENTERPRISE-Dryup,09:15,467.7,15:29,488.75,4.5,EOD,24.69,123449,24689.8,1,1,2024-10,0.26666666666666666,1.75,0.4666666666666667
2024-10-30,NSLNISP,14,GOLD,09:15,45.25,15:29,46.35,2.43,EOD,24.69,123449,24689.8,1,1,2024-10,0.13333333333333333,1.405,0.18733333333333332
2024-10-30,ACE,15,GOLD-baseline,09:15,1166.05,15:29,1321.05,13.29,EOD,24.69,123449,24689.8,1,1,2024-10,0.06666666666666667,3.215,0.21433333333333332
2024-10-31,BHEL,4,GOLD,09:15,236.5,15:29,239.0,1.06,EOD,11.52,57611,11522.2,1,1,2024-10,0.8,1.1766666666666667,0.9413333333333335
2024-10-31,INDIANB,5,GOLD-baseline,09:15,562.6,15:29,574.95,2.2,EOD,11.52,57611,11522.2,1,1,2024-10,0.7333333333333333,1.3666666666666667,1.0022222222222221
2024-10-31,GRAVITA,6,PREMIUM-Compression,09:15,2000.8,15:29,2119.0,5.91,EOD,11.52,57611,11522.2,1,1,2024-10,0.6666666666666666,1.9849999999999999,1.3233333333333333
2024-10-31,HUDCO,8,GOLD,09:15,216.9,15:29,217.19,0.13,EOD,11.52,57611,11522.2,1,1,2024-10,0.5333333333333333,1.0216666666666667,0.5448888888888889
2024-10-31,TECHNOE,13,ENTERPRISE-Dryup,09:15,1510.9,15:29,1548.0,2.46,EOD,11.52,57611,11522.2,1,1,2024-10,0.2,1.41,0.282
2024-11-01,INDIANB,1,GOLD,09:15,577.85,18:00,577.1,-0.13,EOD,2.21,11071,2214.2,1,0,2024-11,1.0,0.25,0.25
2024-11-01,BHEL,2,GOLD,09:15,240.9,18:00,242.83,0.8,EOD,2.21,11071,2214.2,1,1,2024-11,0.9333333333333333,1.1333333333333333,1.0577777777777777
2024-11-01,IFCI,3,GOLD,09:15,58.1,18:00,58.63,0.91,EOD,2.21,11071,2214.2,1,1,2024-11,0.8666666666666667,1.1516666666666666,0.9981111111111111
2024-11-01,DATAPATTNS,6,GOLD,09:15,2440.0,18:00,2459.85,0.81,EOD,2.21,11071,2214.2,1,1,2024-11,0.6666666666666666,1.135,0.7566666666666666
2024-11-01,PHOENIXLTD,7,GOLD,09:15,1559.0,18:00,1544.8,-0.91,EOD,2.21,11071,2214.2,1,0,2024-11,0.6,0.25,0.15
2024-11-01,NBCC,8,GOLD,09:15,97.9,18:00,100.3,2.45,EOD,2.21,11071,2214.2,1,1,2024-11,0.5333333333333333,1.4083333333333334,0.7511111111111112
2024-11-01,CEMPRO,9,ENTERPRISE-Dryup,09:15,568.6,18:00,572.2,0.63,EOD,2.21,11071,2214.2,1,1,2024-11,0.4666666666666667,1.105,0.5156666666666667
2024-11-01,COCHINSHIP,10,ENTERPRISE-Dryup,09:15,1523.0,18:00,1522.0,-0.07,EOD,2.21,11071,2214.2,1,0,2024-11,0.4,0.25,0.1
2024-11-01,BRIGADE,12,ENTERPRISE-Dryup,09:15,1225.0,18:00,1226.0,0.08,EOD,2.21,11071,2214.2,1,1,2024-11,0.26666666666666666,1.0133333333333334,0.27022222222222225
2024-11-01,JUBLINGREA,13,ENTERPRISE-Dryup,09:15,715.0,18:00,717.35,0.33,EOD,2.21,11071,2214.2,1,1,2024-11,0.2,1.055,0.211
2024-11-01,RVNL,15,GOLD,09:15,471.0,18:00,473.7,0.57,EOD,2.21,11071,2214.2,1,1,2024-11,0.06666666666666667,1.095,0.073
2024-11-04,BHEL,2,PREMIUM-Compression,09:15,242.95,09:15,239.27,-1.51,HARD_STOP,-6.41,-32063,-6412.6,1,0,2024-11,0.9333333333333333,0.25,0.23333333333333334
2024-11-04,RVNL,4,PREMIUM-Compression,09:15,469.3,09:15,462.85,-1.37,HARD_STOP,-6.41,-32063,-6412.6,1,0,2024-11,0.8,0.25,0.2
2024-11-04,DATAPATTNS,5,GOLD,09:15,2437.85,09:15,2408.55,-1.2,HARD_STOP,-6.41,-32063,-6412.6,1,0,2024-11,0.7333333333333333,0.25,0.18333333333333332
2024-11-04,ENGINERSIN,6,PREMIUM-Compression,09:15,196.16,09:15,193.26,-1.48,HARD_STOP,-6.41,-32063,-6412.6,1,0,2024-11,0.6666666666666666,0.25,0.16666666666666666
2024-11-04,KEC,7,ENTERPRISE-Dryup,09:15,1000.0,09:15,964.55,-3.55,HARD_STOP,-6.41,-32063,-6412.6,1,0,2024-11,0.6,0.25,0.15
2024-11-04,SCI,8,PREMIUM-Compression,09:15,213.33,09:15,211.25,-0.98,HARD_STOP,-6.41,-32063,-6412.6,1,0,2024-11,0.5333333333333333,0.25,0.13333333333333333
2024-11-04,HUDCO,9,PREMIUM-Compression,09:15,219.7,09:15,218.84,-0.39,HARD_STOP,-6.41,-32063,-6412.6,1,0,2024-11,0.4666666666666667,0.25,0.11666666666666667
2024-11-04,PHOENIXLTD,10,PREMIUM-Compression,09:15,1553.0,09:15,1526.8,-1.69,HARD_STOP,-6.41,-32063,-6412.6,1,0,2024-11,0.4,0.25,0.1
2024-11-04,MANAPPURAM,11,ENTERPRISE-Dryup,09:15,159.64,09:15,158.64,-0.63,HARD_STOP,-6.41,-32063,-6412.6,1,0,2024-11,0.3333333333333333,0.25,0.08333333333333333
2024-11-04,GRSE,15,PREMIUM-Compression,09:15,1608.0,09:15,1616.15,0.51,HARD_STOP,-6.41,-32063,-6412.6,1,1,2024-11,0.06666666666666667,1.085,0.07233333333333333
2024-11-05,SUPREMEIND,1,ENTERPRISE-Dryup,09:15,4214.2,15:29,4380.0,3.93,EOD,8.9,44482,8896.4,1,1,2024-11,1.0,1.655,1.655
2024-11-05,LATENTVIEW,2,ENTERPRISE-Dryup,09:15,455.0,15:29,455.0,0.0,EOD,8.9,44482,8896.4,1,0,2024-11,0.9333333333333333,0.25,0.23333333333333334
2024-11-05,GLAND,3,ENTERPRISE-Dryup,09:15,1601.0,15:29,1820.0,13.68,EOD,8.9,44482,8896.4,1,1,2024-11,0.8666666666666667,3.28,2.8426666666666667
2024-11-05,MAPMYINDIA,4,ENTERPRISE-Dryup,09:15,1925.7,15:29,1899.0,-1.39,EOD,8.9,44482,8896.4,1,0,2024-11,0.8,0.25,0.2
2024-11-05,ITI,5,ENTERPRISE-Dryup,09:15,221.85,15:29,224.0,0.97,EOD,8.9,44482,8896.4,1,1,2024-11,0.7333333333333333,1.1616666666666666,0.8518888888888888
2024-11-05,VOLTAS,6,ENTERPRISE-Dryup,09:15,1660.55,15:29,1689.0,1.71,EOD,8.9,44482,8896.4,1,1,2024-11,0.6666666666666666,1.285,0.8566666666666666
2024-11-05,DCMSHRIRAM,7,GOLD-baseline,09:15,1057.3,15:29,1048.0,-0.88,EOD,8.9,44482,8896.4,1,0,2024-11,0.6,0.25,0.15
2024-11-05,COROMANDEL,9,GOLD-baseline,09:15,1635.15,15:29,1673.95,2.37,EOD,8.9,44482,8896.4,1,1,2024-11,0.4666666666666667,1.395,0.651
2024-11-05,INDHOTEL,10,ENTERPRISE-Dryup,09:15,665.9,15:29,668.0,0.32,EOD,8.9,44482,8896.4,1,1,2024-11,0.4,1.0533333333333332,0.42133333333333334
2024-11-05,PGEL,11,GOLD-baseline,09:15,621.0,15:29,630.85,1.59,EOD,8.9,44482,8896.4,1,1,2024-11,0.3333333333333333,1.2650000000000001,0.4216666666666667
2024-11-05,PAYTM,12,ENTERPRISE-Dryup,09:15,751.0,15:29,760.6,1.28,EOD,8.9,44482,8896.4,1,1,2024-11,0.26666666666666666,1.2133333333333334,0.32355555555555554
2024-11-05,VIJAYA,13,ENTERPRISE-Dryup,09:15,966.6,15:29,979.0,1.28,EOD,8.9,44482,8896.4,1,1,2024-11,0.2,1.2133333333333334,0.2426666666666667
2024-11-05,GRANULES,14,ENTERPRISE-Dryup,09:15,549.5,15:29,548.6,-0.16,EOD,8.9,44482,8896.4,1,0,2024-11,0.13333333333333333,0.25,0.03333333333333333
2024-11-05,BEL,15,ENTERPRISE-Dryup,09:15,282.5,15:29,285.55,1.08,EOD,8.9,44482,8896.4,1,1,2024-11,0.06666666666666667,1.18,0.07866666666666666
2024-11-06,MAPMYINDIA,1,ENTERPRISE-Dryup,09:15,1911.0,15:29,1996.0,4.45,EOD,22.35,111755,22351.0,1,1,2024-11,1.0,1.7416666666666667,1.7416666666666667
2024-11-06,LATENTVIEW,5,ENTERPRISE-Dryup,09:15,456.9,15:29,469.0,2.65,EOD,22.35,111755,22351.0,1,1,2024-11,0.7333333333333333,1.4416666666666667,1.057222222222222
2024-11-06,DCMSHRIRAM,6,ENTERPRISE-Dryup,09:15,1049.15,15:29,1118.0,6.56,EOD,22.35,111755,22351.0,1,1,2024-11,0.6666666666666666,2.0933333333333333,1.3955555555555554
2024-11-06,INDHOTEL,7,ENTERPRISE-Dryup,09:15,669.0,15:29,687.0,2.69,EOD,22.35,111755,22351.0,1,1,2024-11,0.6,1.4483333333333333,0.8689999999999999
2024-11-06,ITI,8,ENTERPRISE-Dryup,09:15,224.8,15:29,233.0,3.65,EOD,22.35,111755,22351.0,1,1,2024-11,0.5333333333333333,1.6083333333333334,0.8577777777777778
2024-11-06,DIXON,9,ENTERPRISE-Dryup,09:15,14500.15,15:29,15630.0,7.79,EOD,22.35,111755,22351.0,1,1,2024-11,0.4666666666666667,2.2983333333333333,1.0725555555555555
2024-11-06,JSWENERGY,10,ENTERPRISE-Dryup,09:15,660.95,15:29,684.95,3.63,EOD,22.35,111755,22351.0,1,1,2024-11,0.4,1.605,0.642
2024-11-06,PGEL,11,ENTERPRISE-Dryup,09:15,630.0,15:29,666.5,5.79,EOD,22.35,111755,22351.0,1,1,2024-11,0.3333333333333333,1.9649999999999999,0.6549999999999999
2024-11-06,VOLTAS,12,ENTERPRISE-Dryup,09:15,1696.55,15:29,1736.5,2.35,EOD,22.35,111755,22351.0,1,1,2024-11,0.26666666666666666,1.3916666666666666,0.3711111111111111
2024-11-06,CARTRADE,13,GOLD-baseline,09:15,1125.5,15:29,1196.9,6.34,EOD,22.35,111755,22351.0,1,1,2024-11,0.2,2.0566666666666666,0.41133333333333333
2024-11-06,BEL,14,ENTERPRISE-Dryup,09:15,287.5,15:29,302.0,5.04,EOD,22.35,111755,22351.0,1,1,2024-11,0.13333333333333333,1.8399999999999999,0.24533333333333332
2024-11-06,ECLERX,15,ENTERPRISE-Dryup,09:15,1575.0,15:29,1628.5,3.4,EOD,22.35,111755,22351.0,1,1,2024-11,0.06666666666666667,1.5666666666666667,0.10444444444444444
2024-11-07,GLAND,5,GOLD-baseline,09:15,1827.2,09:46,1812.9,-0.78,HARD_STOP,-4.1,-20488,-4097.6,1,0,2024-11,0.7333333333333333,0.25,0.18333333333333332
2024-11-08,SUPREMEIND,1,GOLD,09:15,4640.0,11:56,4603.5,-0.79,TRAIL,3.09,15433,3086.6,1,0,2024-11,1.0,0.25,0.25
2024-11-08,VOLTAS,2,GOLD-baseline,09:15,1775.0,11:56,1758.0,-0.96,TRAIL,3.09,15433,3086.6,1,0,2024-11,0.9333333333333333,0.25,0.23333333333333334
2024-11-08,INDHOTEL,3,GOLD,09:15,710.0,11:56,722.6,1.77,TRAIL,3.09,15433,3086.6,1,1,2024-11,0.8666666666666667,1.295,1.1223333333333334
2024-11-08,BLUEJET,4,GOLD-baseline,09:15,540.25,11:56,537.15,-0.57,TRAIL,3.09,15433,3086.6,1,0,2024-11,0.8,0.25,0.2
2024-11-08,LATENTVIEW,6,ENTERPRISE-Dryup,09:15,466.0,11:56,460.15,-1.26,TRAIL,3.09,15433,3086.6,1,0,2024-11,0.6666666666666666,0.25,0.16666666666666666
2024-11-08,CARTRADE,8,GOLD,09:15,1205.0,11:56,1248.05,3.57,TRAIL,3.09,15433,3086.6,1,1,2024-11,0.5333333333333333,1.595,0.8506666666666667
2024-11-08,PAYTM,9,ENTERPRISE-Dryup,09:15,796.0,11:56,821.35,3.18,TRAIL,3.09,15433,3086.6,1,1,2024-11,0.4666666666666667,1.53,0.7140000000000001
2024-11-08,BEL,10,GOLD,09:15,300.35,11:56,298.35,-0.67,TRAIL,3.09,15433,3086.6,1,0,2024-11,0.4,0.25,0.1
2024-11-08,PGEL,12,GOLD,09:15,670.05,11:56,688.4,2.74,TRAIL,3.09,15433,3086.6,1,1,2024-11,0.26666666666666666,1.4566666666666668,0.3884444444444445
2024-11-08,GRANULES,15,GOLD-baseline,09:15,572.15,11:56,570.35,-0.31,TRAIL,3.09,15433,3086.6,1,0,2024-11,0.06666666666666667,0.25,0.016666666666666666
2024-11-11,SUPREMEIND,1,PREMIUM-Compression,09:15,4584.0,12:42,4663.4,1.73,TRAIL,3.1,15518,3103.6,1,1,2024-11,1.0,1.2883333333333333,1.2883333333333333
2024-11-11,GLAND,3,GOLD,09:15,1784.5,12:42,1830.0,2.55,TRAIL,3.1,15518,3103.6,1,1,2024-11,0.8666666666666667,1.425,1.235
2024-11-11,VOLTAS,4,GOLD-baseline,09:15,1768.8,12:42,1754.05,-0.83,TRAIL,3.1,15518,3103.6,1,0,2024-11,0.8,0.25,0.2
